"Date","Price","Open","High","Low","Vol.","Change %"
"31-07-2026","11,903.00","11,850.00","12,009.00","11,799.00","390.47K","0.47%"
"30-07-2026","11,847.00","11,800.00","11,861.00","11,730.00","291.42K","-1.26%"
"29-07-2026","11,998.00","12,050.00","12,090.00","11,980.00","282.07K","0.35%"
"28-07-2026","11,956.00","11,894.00","12,049.00","11,822.00","406.57K","0.63%"
"27-07-2026","11,881.00","11,905.00","12,000.00","11,752.00","250.96K","0.30%"
"24-07-2026","11,846.00","11,750.00","11,899.00","11,690.00","229.02K","-0.52%"
"23-07-2026","11,908.00","11,793.00","11,968.00","11,760.00","415.14K","0.13%"
"22-07-2026","11,893.00","12,081.00","12,172.00","11,856.00","283.75K","-1.66%"
"21-07-2026","12,094.00","12,070.00","12,126.00","11,926.00","830.84K","1.60%"
"20-07-2026","11,903.00","11,768.00","12,001.00","11,652.00","456.05K","1.50%"
"17-07-2026","11,727.00","11,770.00","11,802.00","11,663.00","247.04K","-0.37%"
"16-07-2026","11,771.00","11,860.00","11,876.00","11,706.00","260.15K","-0.35%"
"15-07-2026","11,812.00","11,504.00","11,855.00","11,504.00","379.64K","2.75%"
"14-07-2026","11,496.00","11,462.00","11,543.00","11,355.00","404.66K","-0.65%"
"13-07-2026","11,571.00","11,600.00","11,639.00","11,535.00","121.30K","-1.20%"
"10-07-2026","11,711.00","11,584.00","11,725.00","11,584.00","135.13K","1.62%"
"09-07-2026","11,524.00","11,358.00","11,610.00","11,358.00","161.62K","1.51%"
"08-07-2026","11,353.00","11,556.00","11,600.00","11,288.00","213.79K","-2.54%"
"07-07-2026","11,649.00","11,655.00","11,750.00","11,608.00","152.29K","-0.10%"
"06-07-2026","11,661.00","11,723.00","11,751.00","11,628.00","158.01K","-0.53%"
"03-07-2026","11,723.00","11,577.00","11,744.00","11,577.00","157.88K","1.62%"
"02-07-2026","11,536.00","11,531.00","11,568.00","11,443.00","137.63K","0.70%"
"01-07-2026","11,456.00","11,300.00","11,485.00","11,298.00","119.01K","1.80%"
"30-06-2026","11,253.00","11,317.00","11,377.00","11,219.00","331.71K","-0.73%"
"29-06-2026","11,336.00","11,457.00","11,539.00","11,313.00","230.89K","-1.33%"
"25-06-2026","11,489.00","11,487.00","11,674.00","11,451.00","402.45K","0.52%"
"24-06-2026","11,430.00","11,307.00","11,479.00","11,275.00","233.05K","1.09%"
"23-06-2026","11,307.00","11,358.00","11,423.00","11,266.00","324.60K","-0.83%"
"22-06-2026","11,402.00","11,371.00","11,418.00","11,315.00","226.86K","0.31%"
"19-06-2026","11,367.00","11,311.00","11,476.00","11,300.00","403.61K","-0.55%"
"18-06-2026","11,430.00","11,390.00","11,460.00","11,235.00","321.56K","0.50%"
"17-06-2026","11,373.00","11,380.00","11,420.00","11,314.00","177.59K","-0.16%"
"16-06-2026","11,391.00","11,485.00","11,511.00","11,368.00","234.42K","-0.65%"
"15-06-2026","11,466.00","11,242.00","11,565.00","11,242.00","404.41K","3.14%"
"12-06-2026","11,117.00","10,950.00","11,154.00","10,843.00","192.52K","2.65%"
"11-06-2026","10,830.00","10,798.00","10,938.00","10,706.00","236.13K","-0.33%"
"10-06-2026","10,866.00","10,924.00","10,957.00","10,814.00","470.40K","-0.41%"
"09-06-2026","10,911.00","10,811.00","10,983.00","10,772.00","257.37K","1.07%"
"08-06-2026","10,795.00","10,758.00","10,895.00","10,750.00","285.59K","-1.07%"
"05-06-2026","10,912.00","11,100.00","11,121.00","10,846.00","424.66K","-0.77%"
"04-06-2026","10,997.00","11,060.00","11,150.00","10,961.00","541.33K","-0.94%"
"03-06-2026","11,101.00","11,180.00","11,239.00","11,020.00","412.93K","-0.57%"
"02-06-2026","11,165.00","11,142.00","11,201.00","11,074.00","413.04K","-0.60%"
"01-06-2026","11,232.00","11,507.00","11,570.00","11,211.00","497.87K","-2.18%"
"29-05-2026","11,482.00","11,600.00","11,779.00","11,338.00","1.78M","-1.77%"
"27-05-2026","11,689.00","11,640.00","11,750.00","11,601.00","243.63K","0.57%"
"26-05-2026","11,623.00","11,690.00","11,749.00","11,580.00","210.72K","-0.88%"
"25-05-2026","11,726.00","11,690.00","11,796.00","11,614.00","229.62K","1.36%"
"22-05-2026","11,569.00","11,531.00","11,650.00","11,511.00","340.43K","0.83%"
"21-05-2026","11,474.00","11,484.00","11,517.00","11,373.00","244.97K","0.57%"
"20-05-2026","11,409.00","11,300.00","11,430.00","11,211.00","168.25K","0.36%"
"19-05-2026","11,368.00","11,540.00","11,556.00","11,347.00","347.78K","-1.67%"
"18-05-2026","11,561.00","11,447.00","11,599.00","11,253.00","233.67K","0.64%"
"15-05-2026","11,487.00","11,685.00","11,730.00","11,463.00","284.39K","-1.75%"
"14-05-2026","11,692.00","11,600.00","11,769.00","11,550.00","220.41K","1.03%"
"13-05-2026","11,573.00","11,500.00","11,652.00","11,431.00","453.48K","0.49%"
"12-05-2026","11,516.00","11,866.00","11,866.00","11,503.00","343.98K","-2.95%"
"11-05-2026","11,866.00","11,801.00","11,937.00","11,773.00","198.93K","-0.70%"
"08-05-2026","11,950.00","12,090.00","12,110.00","11,877.00","258.73K","-1.61%"
"07-05-2026","12,146.00","12,270.00","12,275.00","12,120.00","227.65K","0.44%"
"06-05-2026","12,093.00","12,022.00","12,141.00","11,942.00","355.09K","1.09%"
"05-05-2026","11,963.00","11,671.00","11,987.00","11,624.00","350.05K","1.74%"
"04-05-2026","11,758.00","11,670.00","11,798.00","11,590.00","461.24K","1.48%"
"30-04-2026","11,586.00","11,777.00","11,777.00","11,484.00","719.69K","-2.09%"
"29-04-2026","11,833.00","11,870.00","12,060.00","11,817.00","361.93K","0.14%"
"28-04-2026","11,817.00","12,282.00","12,282.00","11,790.00","509.32K","-1.61%"
"27-04-2026","12,010.00","12,148.00","12,240.00","11,869.00","567.60K","0.10%"
"24-04-2026","11,998.00","12,203.00","12,246.00","11,954.00","349.59K","-1.39%"
"23-04-2026","12,167.00","12,105.00","12,213.00","11,936.00","227.22K","-0.21%"
"22-04-2026","12,193.00","12,013.00","12,222.00","12,001.00","312.31K","1.28%"
"21-04-2026","12,039.00","11,800.00","12,065.00","11,800.00","320.11K","1.02%"
"20-04-2026","11,917.00","11,970.00","12,062.00","11,816.00","335.62K","0.26%"
"17-04-2026","11,886.00","11,820.00","11,930.00","11,737.00","165.11K","0.51%"
"16-04-2026","11,826.00","11,840.00","11,859.00","11,710.00","308.55K","0.35%"
"15-04-2026","11,785.00","11,840.00","11,950.00","11,711.00","274.81K","2.46%"
"13-04-2026","11,502.00","11,366.00","11,522.00","11,282.00","220.44K","-0.75%"
"10-04-2026","11,589.00","11,500.00","11,643.00","11,476.00","420.34K","1.23%"
"09-04-2026","11,448.00","11,425.00","11,562.00","11,390.00","330.55K","-1.34%"
"08-04-2026","11,603.00","11,400.00","11,776.00","11,349.00","612.76K","6.10%"
"07-04-2026","10,936.00","10,922.00","10,954.00","10,765.00","263.66K","-0.17%"
"06-04-2026","10,955.00","10,611.00","10,976.00","10,540.00","374.42K","3.15%"
"02-04-2026","10,620.00","10,639.00","10,663.00","10,365.00","333.52K","-0.88%"
"01-04-2026","10,714.00","10,802.00","11,112.00","10,643.00","431.64K","-0.29%"
"30-03-2026","10,745.00","10,985.00","10,990.00","10,687.00","632.27K","-2.75%"
"27-03-2026","11,049.00","11,174.00","11,174.00","10,970.00","418.47K","-1.38%"
"25-03-2026","11,204.00","10,801.00","11,236.00","10,801.00","456.44K","4.09%"
"24-03-2026","10,764.00","10,650.00","10,867.00","10,472.00","369.65K","3.88%"
"23-03-2026","10,362.00","10,877.00","10,877.00","10,325.00","644.39K","-5.23%"
"20-03-2026","10,934.00","10,920.00","10,974.00","10,853.00","365.91K","1.11%"
"19-03-2026","10,814.00","11,080.00","11,132.00","10,778.00","283.82K","-3.85%"
"18-03-2026","11,247.00","11,124.00","11,287.00","11,116.00","211.87K","1.18%"
"17-03-2026","11,116.00","11,090.00","11,160.00","10,991.00","332.93K","0.15%"
"16-03-2026","11,099.00","10,670.00","11,151.00","10,652.00","728.08K","4.55%"
"13-03-2026","10,616.00","11,000.00","11,000.00","10,573.00","723.90K","-4.27%"
"12-03-2026","11,089.00","11,401.00","11,405.00","11,059.00","535.73K","-3.25%"
"11-03-2026","11,462.00","11,650.00","11,663.00","11,430.00","231.14K","-1.65%"
"10-03-2026","11,654.00","11,606.00","11,759.00","11,531.00","460.89K","2.43%"
"09-03-2026","11,378.00","11,766.00","11,808.00","11,329.00","590.74K","-5.08%"
"06-03-2026","11,987.00","12,160.00","12,208.00","11,948.00","296.59K","-2.45%"
"05-03-2026","12,288.00","12,107.00","12,330.00","12,030.00","284.99K","1.50%"
"04-03-2026","12,107.00","12,175.00","12,500.00","11,888.00","394.67K","-3.31%"
"02-03-2026","12,521.00","12,375.00","12,622.00","12,325.00","237.51K","-1.23%"
"27-02-2026","12,677.00","12,895.00","12,897.00","12,640.00","272.92K","-2.01%"
"26-02-2026","12,937.00","13,089.00","13,089.00","12,830.00","209.04K","-0.80%"
"25-02-2026","13,041.00","12,961.00","13,061.00","12,866.00","201.54K","0.63%"
"24-02-2026","12,960.00","12,972.00","13,010.00","12,900.00","332.45K","-0.12%"
"23-02-2026","12,976.00","12,830.00","12,996.00","12,759.00","134.37K","1.64%"
"20-02-2026","12,766.00","12,650.00","12,838.00","12,578.00","120.59K","0.61%"
"19-02-2026","12,688.00","13,039.00","13,059.00","12,637.00","195.30K","-2.79%"
"18-02-2026","13,052.00","12,986.00","13,095.00","12,986.00","161.60K","0.52%"
"17-02-2026","12,984.00","12,955.00","13,008.00","12,838.00","136.17K","0.02%"
"16-02-2026","12,981.00","12,897.00","12,997.00","12,861.00","81.77K","0.14%"
"13-02-2026","12,963.00","13,012.00","13,025.00","12,873.00","178.24K","-0.51%"
"12-02-2026","13,029.00","12,969.00","13,071.00","12,900.00","179.72K","0.46%"
"11-02-2026","12,969.00","13,087.00","13,087.00","12,907.00","92.47K","-0.41%"
"10-02-2026","13,023.00","13,060.00","13,110.00","12,968.00","167.16K","-0.19%"
"09-02-2026","13,048.00","12,809.00","13,071.00","12,722.00","235.30K","2.56%"
"06-02-2026","12,722.00","12,725.00","12,775.00","12,622.00","124.70K","-0.40%"
"05-02-2026","12,773.00","12,762.00","12,834.00","12,732.00","172.33K","-0.26%"
"04-02-2026","12,806.00","12,600.00","12,839.00","12,585.00","159.98K","1.72%"
"03-02-2026","12,590.00","12,800.00","12,952.00","12,575.00","296.81K","0.44%"
"02-02-2026","12,535.00","12,380.00","12,600.00","12,191.00","259.66K","2.04%"
"01-02-2026","12,284.00","12,758.00","12,799.00","12,238.00","202.58K","-3.23%"
"30-01-2026","12,694.00","12,649.00","12,725.00","12,536.00","296.88K","-0.18%"
"29-01-2026","12,717.00","12,758.00","12,758.00","12,554.00","285.26K","-0.39%"
"28-01-2026","12,767.00","12,640.00","12,790.00","12,561.00","456.85K","1.41%"
"27-01-2026","12,589.00","12,544.00","12,825.00","12,500.00","926.37K","1.78%"
"23-01-2026","12,369.00","12,375.00","12,554.00","12,283.00","356.42K","0.04%"
"22-01-2026","12,364.00","12,293.00","12,400.00","12,165.00","286.24K","1.09%"
"21-01-2026","12,231.00","12,059.00","12,280.00","11,984.00","209.39K","1.43%"
"20-01-2026","12,059.00","12,225.00","12,399.00","11,995.00","298.03K","-1.94%"
"19-01-2026","12,297.00","12,350.00","12,395.00","12,233.00","257.60K","-0.65%"
"16-01-2026","12,378.00","11,800.00","12,405.00","11,800.00","454.48K","1.00%"
"14-01-2026","12,255.00","12,074.00","12,323.00","11,942.00","408.66K","1.75%"
"13-01-2026","12,044.00","12,050.00","12,199.00","11,936.00","290.75K","-0.45%"
"12-01-2026","12,098.00","11,870.00","12,124.00","11,786.00","275.48K","1.35%"
"09-01-2026","11,937.00","12,058.00","12,065.00","11,852.00","263.83K","-1.05%"
"08-01-2026","12,064.00","12,165.00","12,188.00","12,034.00","229.18K","-0.98%"
"07-01-2026","12,184.00","12,230.00","12,250.00","12,078.00","246.83K","-0.16%"
"06-01-2026","12,204.00","12,100.00","12,225.00","12,066.00","225.77K","0.97%"
"05-01-2026","12,087.00","11,931.00","12,114.00","11,860.00","302.80K","1.58%"
"02-01-2026","11,899.00","11,903.00","11,970.00","11,821.00","206.24K","-0.02%"
"01-01-2026","11,901.00","11,792.00","11,915.00","11,784.00","71.89K","0.99%"
"31-12-2025","11,784.00","11,681.00","11,794.00","11,680.00","172.27K","0.67%"
"30-12-2025","11,705.00","11,810.00","11,811.00","11,651.00","236.32K","-0.80%"
"29-12-2025","11,799.00","11,778.00","11,820.00","11,731.00","197.60K","0.04%"
"26-12-2025","11,794.00","11,766.00","11,855.00","11,743.00","193.12K","0.26%"
"24-12-2025","11,764.00","11,715.00","11,790.00","11,671.00","182.05K","0.74%"
"23-12-2025","11,678.00","11,550.00","11,750.00","11,530.00","161.83K","1.27%"
"22-12-2025","11,532.00","11,496.00","11,548.00","11,431.00","170.81K","0.31%"
"19-12-2025","11,496.00","11,503.00","11,529.00","11,442.00","152.96K","0.31%"
"18-12-2025","11,461.00","11,545.00","11,565.00","11,412.00","103.46K","-0.68%"
"17-12-2025","11,540.00","11,505.00","11,591.00","11,495.00","205.34K","0.10%"
"16-12-2025","11,528.00","11,700.00","11,700.00","11,510.00","179.69K","-1.71%"
"15-12-2025","11,728.00","11,658.00","11,804.00","11,658.00","178.07K","0.04%"
"12-12-2025","11,723.00","11,491.00","11,738.00","11,481.00","389.48K","2.19%"
"11-12-2025","11,472.00","11,340.00","11,484.00","11,266.00","196.51K","1.37%"
"10-12-2025","11,317.00","11,425.00","11,499.00","11,297.00","272.92K","-0.85%"
"09-12-2025","11,414.00","11,500.00","11,525.00","11,379.00","274.48K","-1.09%"
"08-12-2025","11,540.00","11,610.00","11,632.00","11,490.00","148.19K","-0.49%"
"05-12-2025","11,597.00","11,630.00","11,665.00","11,561.00","226.57K","-0.09%"
"04-12-2025","11,608.00","11,580.00","11,631.00","11,524.00","159.69K","0.15%"
"03-12-2025","11,591.00","11,700.00","11,702.00","11,520.00","206.29K","-0.64%"
"02-12-2025","11,666.00","11,702.00","11,713.00","11,590.00","190.93K","0.03%"
"01-12-2025","11,662.00","11,620.00","12,021.00","11,556.00","228.73K","0.53%"
"28-11-2025","11,600.00","11,620.00","11,640.00","11,557.00","159.99K","-0.15%"
"27-11-2025","11,617.00","11,776.00","11,787.00","11,599.00","275.29K","-1.21%"
"26-11-2025","11,759.00","11,589.00","11,773.00","11,585.00","187.48K","1.55%"
"25-11-2025","11,580.00","11,600.00","11,647.00","11,538.00","200.15K","-0.03%"
"24-11-2025","11,584.00","11,738.00","11,738.00","11,561.00","407.30K","-1.24%"
"21-11-2025","11,729.00","11,758.00","11,788.00","11,691.00","192.05K","-0.20%"
"20-11-2025","11,753.00","11,720.00","11,773.00","11,661.00","185.40K","0.75%"
"19-11-2025","11,666.00","11,707.00","11,754.00","11,638.00","271.40K","-0.35%"
"18-11-2025","11,707.00","11,888.00","11,888.00","11,688.00","318.12K","-0.60%"
"17-11-2025","11,778.00","11,810.00","11,855.00","11,745.00","194.38K","-0.81%"
"14-11-2025","11,874.00","11,941.00","11,941.00","11,786.00","161.32K","-0.50%"
"13-11-2025","11,934.00","11,921.00","12,016.00","11,907.00","174.42K","0.11%"
"12-11-2025","11,921.00","11,861.00","11,949.00","11,831.00","184.54K","0.81%"
"11-11-2025","11,825.00","11,750.00","11,849.00","11,720.00","125.85K","0.83%"
"10-11-2025","11,728.00","11,851.00","11,890.00","11,701.00","197.09K","-1.02%"
"07-11-2025","11,849.00","11,871.00","11,951.00","11,834.00","148.16K","-0.51%"
"06-11-2025","11,910.00","11,800.00","11,985.00","11,798.00","189.65K","0.77%"
"04-11-2025","11,819.00","11,960.00","11,960.00","11,785.00","199.36K","-1.10%"
"03-11-2025","11,950.00","11,927.00","11,984.00","11,885.00","98.39K","0.03%"
"31-10-2025","11,947.00","12,053.00","12,102.00","11,917.00","175.19K","-0.88%"
"30-10-2025","12,053.00","12,040.00","12,084.00","11,950.00","159.94K","0.45%"
"29-10-2025","11,999.00","11,940.00","12,060.00","11,899.00","394.27K","0.57%"
"28-10-2025","11,931.00","12,025.00","12,048.00","11,866.00","513.10K","-0.70%"
