"Date","Price","Open","High","Low","Vol.","Change %"
"13-07-2016","1,200.60","1,207.00","1,207.05","1,196.20","3.34M","-0.39%"
"12-07-2016","1,205.30","1,211.90","1,211.90","1,200.80","4.09M","-0.08%"
"11-07-2016","1,206.30","1,188.20","1,208.25","1,187.50","3.96M","2.35%"
"08-07-2016","1,178.55","1,188.00","1,188.70","1,176.05","2.68M","-0.95%"
"07-07-2016","1,189.80","1,174.85","1,192.60","1,166.80","3.61M","1.35%"
"05-07-2016","1,173.90","1,178.05","1,178.05","1,167.50","2.62M","-0.45%"
"04-07-2016","1,179.25","1,184.00","1,187.10","1,177.90","2.72M","-0.29%"
"01-07-2016","1,182.70","1,189.05","1,192.00","1,180.30","2.91M","0.62%"
"30-06-2016","1,175.45","1,174.00","1,177.45","1,162.05","8.50M","0.54%"
"29-06-2016","1,169.10","1,164.15","1,170.30","1,160.15","11.26M","0.68%"
"28-06-2016","1,161.25","1,152.90","1,166.55","1,144.95","8.67M","0.88%"
"27-06-2016","1,151.10","1,154.15","1,159.70","1,143.70","10.90M","-0.23%"
"24-06-2016","1,153.75","1,155.95","1,172.90","1,140.25","8.31M","-2.62%"
"23-06-2016","1,184.85","1,164.05","1,187.10","1,162.00","4.13M","1.71%"
"22-06-2016","1,164.95","1,161.00","1,171.55","1,161.00","3.34M","0.19%"
"21-06-2016","1,162.75","1,170.30","1,172.00","1,157.50","3.02M","-0.48%"
"20-06-2016","1,168.40","1,163.00","1,176.00","1,156.65","3.76M","0.08%"
"17-06-2016","1,167.50","1,165.55","1,175.05","1,163.95","4.53M","0.77%"
"16-06-2016","1,158.60","1,170.15","1,170.15","1,152.70","4.05M","-0.84%"
"15-06-2016","1,168.45","1,151.10","1,170.00","1,151.10","3.37M","1.52%"
"14-06-2016","1,150.95","1,153.10","1,155.95","1,143.70","3.65M","-0.17%"
"13-06-2016","1,152.95","1,151.60","1,165.00","1,151.25","3.49M","-0.81%"
"10-06-2016","1,162.40","1,158.90","1,173.50","1,156.00","4.38M","0.16%"
"09-06-2016","1,160.50","1,164.35","1,165.95","1,153.50","3.73M","-0.33%"
"08-06-2016","1,164.35","1,177.00","1,179.60","1,162.55","3.68M","-0.85%"
"07-06-2016","1,174.35","1,176.40","1,181.60","1,168.90","4.19M","-0.01%"
"06-06-2016","1,174.45","1,176.00","1,184.00","1,173.15","2.95M","-0.06%"
"03-06-2016","1,175.10","1,186.05","1,188.30","1,172.00","3.69M","-0.34%"
"02-06-2016","1,179.10","1,178.75","1,186.00","1,174.30","4.32M","0.08%"
"01-06-2016","1,178.20","1,183.95","1,183.95","1,173.25","4.64M","-0.53%"
"31-05-2016","1,184.50","1,185.05","1,187.45","1,178.00","3.28M","0.20%"
"30-05-2016","1,182.15","1,189.35","1,196.85","1,180.05","3.10M","-0.51%"
"27-05-2016","1,188.20","1,180.15","1,192.50","1,168.65","5.43M","0.57%"
"26-05-2016","1,181.45","1,175.85","1,185.10","1,166.35","10.04M","0.53%"
"25-05-2016","1,175.25","1,148.00","1,178.50","1,148.00","10.00M","3.00%"
"24-05-2016","1,141.00","1,140.90","1,143.95","1,136.45","6.49M","0.18%"
"23-05-2016","1,138.90","1,143.90","1,150.90","1,136.20","10.52M","-0.25%"
"20-05-2016","1,141.70","1,137.55","1,150.70","1,134.15","4.71M","0.18%"
"19-05-2016","1,139.70","1,146.20","1,146.25","1,133.10","7.83M","-0.26%"
"18-05-2016","1,142.65","1,153.25","1,153.30","1,135.25","5.72M","-1.35%"
"17-05-2016","1,158.25","1,162.85","1,171.70","1,156.55","4.13M","-0.59%"
