"Date","Price","Open","High","Low","Vol.","Change %"
"31-07-2026","7,833.50","7,899.00","7,899.00","7,794.00","720.61K","-1.00%"
"30-07-2026","7,912.50","7,869.50","7,930.00","7,730.00","1.50M","1.72%"
"29-07-2026","7,779.00","7,891.00","7,915.00","7,751.00","522.94K","-0.73%"
"28-07-2026","7,836.00","7,769.50","7,889.00","7,742.50","449.88K","0.86%"
"27-07-2026","7,769.50","7,680.00","7,847.00","7,648.00","367.55K","1.86%"
"24-07-2026","7,628.00","7,710.00","7,710.00","7,575.00","409.58K","-1.21%"
"23-07-2026","7,721.50","7,624.50","7,789.00","7,608.00","431.14K","1.17%"
"22-07-2026","7,632.00","7,691.50","7,740.00","7,585.50","409.80K","-0.75%"
"21-07-2026","7,689.50","7,590.00","7,710.00","7,565.00","451.08K","1.67%"
"20-07-2026","7,563.50","7,569.00","7,582.00","7,478.00","266.32K","0.00%"
"17-07-2026","7,563.50","7,450.00","7,575.00","7,450.00","489.81K","1.95%"
"16-07-2026","7,418.50","7,410.00","7,451.00","7,366.50","618.18K","0.19%"
"15-07-2026","7,404.50","7,285.00","7,428.00","7,285.00","758.95K","1.72%"
"14-07-2026","7,279.50","7,257.00","7,313.00","7,140.00","458.62K","-0.23%"
"13-07-2026","7,296.50","7,325.00","7,339.50","7,260.00","787.76K","-0.94%"
"10-07-2026","7,365.50","7,399.50","7,455.00","7,335.00","497.08K","0.06%"
"09-07-2026","7,361.00","7,418.00","7,449.50","7,321.50","625.98K","-0.78%"
"08-07-2026","7,418.50","7,415.00","7,593.00","7,344.50","905.00K","-1.56%"
"07-07-2026","7,536.00","7,499.00","7,603.00","7,481.50","592.21K","0.86%"
"06-07-2026","7,471.50","7,340.00","7,498.00","7,284.50","300.09K","1.80%"
"03-07-2026","7,339.50","7,380.00","7,380.00","7,270.50","317.99K","1.23%"
"02-07-2026","7,250.00","7,155.00","7,270.00","7,143.00","828.74K","1.55%"
"01-07-2026","7,139.00","7,073.50","7,160.00","7,053.50","590.49K","0.93%"
"30-06-2026","7,073.50","7,392.00","7,392.50","6,942.50","2.47M","-4.75%"
"29-06-2026","7,426.00","7,551.00","7,606.50","7,375.00","2.33M","-2.26%"
"25-06-2026","7,598.00","7,620.00","7,754.00","7,582.00","673.58K","0.34%"
"24-06-2026","7,572.00","7,520.00","7,646.00","7,488.00","324.33K","-0.08%"
"23-06-2026","7,578.00","7,630.00","7,676.00","7,557.50","365.87K","-0.81%"
"22-06-2026","7,639.50","7,650.00","7,720.50","7,615.00","375.71K","0.37%"
"19-06-2026","7,611.00","7,550.00","7,658.00","7,501.00","682.98K","0.13%"
"18-06-2026","7,601.00","7,520.00","7,668.00","7,520.00","485.86K","1.23%"
"17-06-2026","7,509.00","7,560.50","7,578.50","7,452.50","404.09K","-0.68%"
"16-06-2026","7,560.50","7,654.00","7,666.00","7,540.50","453.80K","-0.84%"
"15-06-2026","7,624.50","7,363.00","7,644.50","7,280.00","784.42K","4.27%"
"12-06-2026","7,312.00","7,282.00","7,354.50","7,212.00","300.26K","1.85%"
"11-06-2026","7,179.50","7,130.00","7,227.00","7,078.00","425.25K","-0.55%"
"10-06-2026","7,219.50","7,171.00","7,268.00","7,155.50","480.60K","0.23%"
"09-06-2026","7,203.00","7,137.50","7,299.00","7,050.00","547.10K","2.17%"
"08-06-2026","7,050.00","6,985.00","7,094.00","6,956.00","402.79K","-0.28%"
"05-06-2026","7,070.00","7,140.00","7,150.00","7,029.00","422.33K","-0.56%"
"04-06-2026","7,110.00","7,105.00","7,156.00","7,030.50","429.76K","-0.28%"
"03-06-2026","7,130.00","7,139.50","7,178.00","7,045.00","413.55K","-0.16%"
