"Date","Price","Open","High","Low","Vol.","Change %"
"31-07-2026","1,703.80","1,675.00","1,714.70","1,656.00","4.34M","1.98%"
"30-07-2026","1,670.80","1,727.00","1,730.00","1,664.10","5.29M","-3.36%"
"29-07-2026","1,728.90","1,803.30","1,803.30","1,713.00","9.27M","-2.58%"
"28-07-2026","1,774.70","1,771.50","1,790.40","1,760.00","","0.11%"
"27-07-2026","1,772.80","1,780.00","1,784.00","1,755.00","4.51M","0.12%"
"24-07-2026","1,770.60","1,767.00","1,785.70","1,760.50","6.91M","-0.58%"
"23-07-2026","1,780.90","1,819.20","1,828.00","1,771.00","6.00M","-2.15%"
"22-07-2026","1,820.00","1,849.70","1,849.70","1,814.80","1.61M","-1.46%"
"21-07-2026","1,847.00","1,851.00","1,858.00","1,835.60","1.54M","-0.06%"
"20-07-2026","1,848.20","1,838.00","1,857.90","1,834.10","977.08K","0.46%"
"17-07-2026","1,839.80","1,824.40","1,846.10","1,818.30","1.98M","0.48%"
"16-07-2026","1,831.00","1,837.50","1,866.60","1,823.40","2.07M","-0.26%"
"15-07-2026","1,835.80","1,821.00","1,844.40","1,821.00","1.52M","0.73%"
"14-07-2026","1,822.50","1,830.00","1,846.20","1,813.30","2.07M","0.23%"
"13-07-2026","1,818.30","1,816.00","1,833.90","1,814.20","1.20M","-0.87%"
"10-07-2026","1,834.30","1,807.20","1,857.00","1,807.20","1.71M","1.51%"
"09-07-2026","1,807.10","1,805.00","1,826.10","1,803.20","1.34M","0.42%"
"08-07-2026","1,799.50","1,832.80","1,853.70","1,790.90","2.60M","-2.26%"
"07-07-2026","1,841.20","1,865.10","1,884.40","1,837.50","1.87M","-1.46%"
"06-07-2026","1,868.50","1,884.00","1,888.80","1,864.40","1.10M","-0.63%"
"03-07-2026","1,880.40","1,898.00","1,898.00","1,870.10","1.88M","-0.47%"
"02-07-2026","1,889.20","1,869.80","1,894.30","1,852.70","3.04M","1.59%"
"01-07-2026","1,859.60","1,834.00","1,890.90","1,822.30","4.62M","2.73%"
"30-06-2026","1,810.20","1,789.40","1,818.60","1,787.00","2.91M","1.69%"
"29-06-2026","1,780.20","1,802.00","1,802.30","1,773.00","6.17M","-1.00%"
"25-06-2026","1,798.10","1,813.00","1,833.00","1,794.00","6.95M","-1.05%"
"24-06-2026","1,817.20","1,782.60","1,822.20","1,778.10","6.97M","1.69%"
"23-06-2026","1,787.00","1,837.90","1,844.00","1,782.60","4.30M","-2.48%"
"22-06-2026","1,832.40","1,838.90","1,839.00","1,809.00","1.90M","-0.53%"
"19-06-2026","1,842.10","1,848.70","1,854.90","1,832.30","2.78M","-0.39%"
"18-06-2026","1,849.30","1,830.20","1,854.20","1,825.20","1.84M","0.66%"
"17-06-2026","1,837.10","1,831.00","1,841.10","1,812.10","1.69M","0.35%"
"16-06-2026","1,830.70","1,817.00","1,837.50","1,802.20","2.28M","0.92%"
"15-06-2026","1,814.00","1,838.00","1,846.70","1,807.50","1.90M","-0.50%"
"12-06-2026","1,823.20","1,809.90","1,828.80","1,786.00","2.21M","1.93%"
"11-06-2026","1,788.70","1,810.10","1,818.00","1,783.00","1.83M","-1.68%"
"10-06-2026","1,819.20","1,831.00","1,855.00","1,810.20","2.45M","-0.56%"
"09-06-2026","1,829.50","1,814.30","1,835.00","1,794.00","1.88M","1.57%"
"08-06-2026","1,801.30","1,810.10","1,832.60","1,790.00","2.16M","-1.45%"
"05-06-2026","1,827.80","1,809.00","1,831.70","1,800.00","2.38M","1.62%"
"04-06-2026","1,798.70","1,812.00","1,831.00","1,793.00","1.35M","-0.78%"
"03-06-2026","1,812.80","1,832.00","1,843.70","1,788.40","2.93M","-0.65%"
"02-06-2026","1,824.60","1,765.50","1,827.50","1,763.00","3.46M","1.90%"
"01-06-2026","1,790.50","1,814.10","1,816.20","1,783.30","1.37M","-1.30%"
"29-05-2026","1,814.10","1,852.00","1,854.00","1,805.00","2.90M","-0.94%"
"27-05-2026","1,831.30","1,818.90","1,849.00","1,814.10","2.40M","1.11%"
