"Date","Price","Open","High","Low","Vol.","Change %"
"31-07-2026","1,509.60","1,529.00","1,529.00","1,497.50","2.50M","-0.73%"
"30-07-2026","1,520.70","1,503.30","1,532.60","1,497.00","3.70M","1.16%"
"29-07-2026","1,503.30","1,499.00","1,515.80","1,487.60","3.06M","0.77%"
"28-07-2026","1,491.80","1,454.60","1,507.20","1,448.50","5.46M","3.16%"
"27-07-2026","1,446.10","1,451.00","1,461.50","1,435.30","2.03M","0.18%"
"24-07-2026","1,443.50","1,439.80","1,467.80","1,431.00","3.04M","-0.30%"
"23-07-2026","1,447.90","1,500.10","1,503.50","1,441.30","2.50M","-3.06%"
"22-07-2026","1,493.60","1,460.30","1,510.00","1,454.00","6.54M","2.87%"
"21-07-2026","1,451.90","1,451.50","1,464.40","1,447.00","1.66M","0.39%"
"20-07-2026","1,446.30","1,436.00","1,456.00","1,420.60","1.69M","1.34%"
"17-07-2026","1,427.20","1,416.00","1,429.20","1,405.10","1.43M","0.26%"
"16-07-2026","1,423.50","1,427.90","1,436.30","1,417.80","1.18M","-0.06%"
"15-07-2026","1,424.40","1,431.80","1,442.00","1,419.60","1.33M","-0.19%"
"14-07-2026","1,427.10","1,418.50","1,448.70","1,418.50","1.84M","0.01%"
"13-07-2026","1,427.00","1,452.30","1,452.30","1,420.10","2.17M","-1.94%"
"10-07-2026","1,455.20","1,467.00","1,471.30","1,448.30","1.56M","-0.41%"
"09-07-2026","1,461.20","1,450.02","1,478.98","1,450.02","1.35M","0.88%"
"08-07-2026","1,448.52","1,458.00","1,477.88","1,439.73","1.86M","-1.45%"
"07-07-2026","1,469.79","1,463.20","1,480.87","1,460.70","1.81M","-0.13%"
"06-07-2026","1,471.69","1,455.11","1,477.88","1,448.12","1.18M","0.95%"
"03-07-2026","1,457.80","1,446.02","1,461.70","1,440.83","1.86M","0.80%"
"02-07-2026","1,446.20","1,459.00","1,462.30","1,444.50","1.43M","-0.52%"
"01-07-2026","1,453.80","1,414.80","1,459.90","1,407.90","2.67M","3.46%"
"30-06-2026","1,405.20","1,387.30","1,421.70","1,387.30","3.18M","1.29%"
"29-06-2026","1,387.30","1,424.00","1,428.50","1,381.50","3.41M","-1.09%"
"25-06-2026","1,402.60","1,392.00","1,410.00","1,383.40","1.97M","1.45%"
"24-06-2026","1,382.60","1,394.00","1,398.80","1,380.60","1.47M","-0.69%"
"23-06-2026","1,392.20","1,401.90","1,411.90","1,390.30","1.65M","-0.69%"
"22-06-2026","1,401.90","1,422.80","1,430.70","1,398.20","1.48M","-0.91%"
"19-06-2026","1,414.80","1,394.00","1,420.00","1,394.00","1.83M","1.03%"
"18-06-2026","1,400.40","1,407.30","1,413.90","1,394.20","1.07M","-0.49%"
"17-06-2026","1,407.30","1,392.00","1,415.50","1,387.10","1.88M","1.12%"
"16-06-2026","1,391.70","1,375.40","1,409.80","1,375.40","1.90M","1.24%"
"15-06-2026","1,374.70","1,410.00","1,411.90","1,371.50","1.89M","-0.07%"
"12-06-2026","1,375.70","1,431.10","1,434.90","1,370.60","2.38M","-3.29%"
"11-06-2026","1,422.50","1,437.80","1,445.00","1,419.90","1.54M","-1.10%"
"10-06-2026","1,438.30","1,414.80","1,454.90","1,409.30","2.29M","1.98%"
"09-06-2026","1,410.40","1,399.90","1,414.60","1,399.40","1.30M","0.82%"
"08-06-2026","1,398.90","1,375.00","1,412.50","1,373.00","1.11M","0.92%"
"05-06-2026","1,386.20","1,383.00","1,393.20","1,372.30","1.34M","0.24%"
"04-06-2026","1,382.90","1,395.00","1,399.90","1,378.50","1.79M","-0.62%"
"03-06-2026","1,391.50","1,405.00","1,417.20","1,385.30","1.73M","-0.51%"
"02-06-2026","1,398.70","1,385.00","1,403.50","1,368.10","1.86M","0.50%"
"01-06-2026","1,391.80","1,424.50","1,434.90","1,388.50","843.58K","-2.09%"
"29-05-2026","1,421.50","1,431.40","1,444.10","1,408.50","13.06M","-0.42%"
