"Date","Price","Open","High","Low","Vol.","Change %"
"31-07-2026","3,938.90","3,962.90","3,973.10","3,923.20","1.75M","0.03%"
"30-07-2026","3,937.70","3,931.40","3,951.70","3,883.50","2.14M","0.16%"
"29-07-2026","3,931.40","3,895.40","3,978.20","3,891.10","3.12M","2.59%"
"28-07-2026","3,832.00","3,812.00","3,837.00","3,793.00","1.70M","0.68%"
"27-07-2026","3,806.00","3,820.00","3,837.30","3,798.70","1.45M","0.54%"
"24-07-2026","3,785.60","3,751.00","3,805.00","3,720.00","1.99M","-0.18%"
"23-07-2026","3,792.40","3,800.00","3,827.60","3,777.70","1.28M","-0.65%"
"22-07-2026","3,817.40","3,835.00","3,843.30","3,806.20","1.16M","-0.76%"
"21-07-2026","3,846.60","3,839.00","3,859.50","3,815.70","1.39M","0.20%"
"20-07-2026","3,838.80","3,815.00","3,850.00","3,807.00","1.45M","0.64%"
"17-07-2026","3,814.50","3,788.90","3,828.90","3,767.70","1.94M","1.03%"
"16-07-2026","3,775.60","3,795.00","3,802.00","3,762.30","2.94M","-0.22%"
"15-07-2026","3,783.90","3,868.00","3,868.00","3,778.60","3.60M","-1.68%"
"14-07-2026","3,848.70","3,892.00","3,897.90","3,843.00","2.41M","-2.03%"
"13-07-2026","3,928.50","3,895.00","3,939.00","3,875.60","1.74M","-0.44%"
"10-07-2026","3,945.80","3,905.00","3,953.80","3,905.00","1.28M","1.54%"
"09-07-2026","3,886.00","3,916.00","3,947.30","3,867.80","5.12M","-0.16%"
"08-07-2026","3,892.10","3,950.00","3,988.00","3,871.00","2.25M","-2.50%"
"07-07-2026","3,991.90","4,044.50","4,046.30","3,975.00","2.44M","-1.22%"
"06-07-2026","4,041.00","4,027.70","4,068.00","4,016.50","1.25M","0.36%"
"03-07-2026","4,026.60","4,080.00","4,094.00","4,019.00","1.51M","-0.81%"
"02-07-2026","4,059.40","4,100.00","4,110.00","4,012.00","2.48M","-0.81%"
"01-07-2026","4,092.60","4,130.10","4,142.80","4,081.10","1.44M","-1.23%"
"30-06-2026","4,143.40","4,183.00","4,193.80","4,134.10","1.54M","-0.52%"
"29-06-2026","4,165.20","4,225.00","4,252.00","4,157.80","2.71M","-1.21%"
"25-06-2026","4,216.40","4,207.00","4,272.30","4,187.10","3.10M","0.83%"
"24-06-2026","4,181.70","4,176.50","4,215.00","4,170.00","1.37M","0.06%"
"23-06-2026","4,179.40","4,210.00","4,242.40","4,166.00","2.20M","-0.52%"
"22-06-2026","4,201.30","4,228.00","4,235.40","4,190.00","1.17M","-0.19%"
"19-06-2026","4,209.40","4,190.00","4,217.50","4,161.60","1.40M","0.46%"
"18-06-2026","4,190.00","4,207.70","4,244.90","4,165.60","1.49M","-0.42%"
"17-06-2026","4,207.70","4,200.10","4,214.70","4,172.00","1.31M","0.51%"
"16-06-2026","4,186.40","4,205.00","4,235.40","4,177.10","2.65M","0.40%"
"15-06-2026","4,169.80","4,130.00","4,214.90","4,130.00","3.98M","2.98%"
"12-06-2026","4,049.30","3,930.00","4,059.80","3,921.00","3.07M","4.85%"
"11-06-2026","3,862.00","3,900.00","3,909.80","3,854.40","2.22M","-1.42%"
"10-06-2026","3,917.50","3,904.00","3,962.80","3,900.00","2.03M","0.43%"
"09-06-2026","3,900.60","3,924.90","3,924.90","3,885.00","1.51M","0.65%"
"08-06-2026","3,875.50","3,901.10","3,916.70","3,863.10","1.68M","-1.97%"
"05-06-2026","3,953.20","3,960.00","3,978.00","3,923.90","1.28M","0.28%"
"04-06-2026","3,942.10","3,945.00","3,974.90","3,930.10","1.40M","-0.28%"
"03-06-2026","3,953.20","4,000.90","4,008.00","3,894.00","1.87M","-1.19%"
"02-06-2026","4,000.90","3,980.00","4,017.00","3,923.50","2.09M","-0.25%"
"01-06-2026","4,010.80","4,089.00","4,105.80","4,002.10","1.41M","-1.61%"
"29-05-2026","4,076.50","4,045.80","4,128.00","4,045.00","4.88M","0.72%"
"27-05-2026","4,047.50","4,043.00","4,069.90","4,017.90","1.61M","0.24%"
"26-05-2026","4,037.80","4,029.60","4,052.90","4,014.20","1.55M","0.11%"
"25-05-2026","4,033.40","3,970.00","4,038.40","3,961.50","2.10M","2.72%"
"22-05-2026","3,926.60","3,907.00","3,960.00","3,900.10","1.33M","-0.05%"
"21-05-2026","3,928.50","3,970.00","3,970.00","3,912.70","1.62M","0.46%"
"20-05-2026","3,910.70","3,901.60","3,943.50","3,883.10","1.97M","-0.26%"
"19-05-2026","3,921.00","3,940.90","3,960.00","3,900.00","2.32M","0.08%"
"18-05-2026","3,917.80","3,873.90","3,924.70","3,852.00","1.77M","0.23%"
