"Date","Price","Open","High","Low","Vol.","Change %"
"31-07-2026","1,141.20","1,095.00","1,151.50","1,083.60","40.81M","8.32%"
"30-07-2026","1,053.50","1,046.00","1,068.00","1,035.10","9.87M","-0.09%"
"29-07-2026","1,054.40","1,056.00","1,065.90","1,048.40","6.44M","0.57%"
"28-07-2026","1,048.40","1,049.00","1,055.00","1,042.40","4.73M","0.01%"
"27-07-2026","1,048.30","1,026.70","1,050.00","1,026.60","7.61M","3.51%"
"24-07-2026","1,012.80","1,027.30","1,030.20","1,001.30","18.42M","-2.60%"
"23-07-2026","1,039.80","1,053.30","1,061.20","1,036.50","8.02M","-1.93%"
"22-07-2026","1,060.30","1,064.00","1,070.60","1,056.10","6.76M","-0.83%"
"21-07-2026","1,069.20","1,064.00","1,074.40","1,060.90","6.97M","0.49%"
"20-07-2026","1,064.00","1,057.00","1,067.70","1,038.20","9.35M","0.73%"
"17-07-2026","1,056.30","1,044.90","1,058.50","1,037.60","12.88M","1.80%"
"16-07-2026","1,037.60","1,024.00","1,042.40","1,021.20","9.08M","1.60%"
"15-07-2026","1,021.30","1,006.60","1,037.30","1,006.60","5.54M","1.46%"
"14-07-2026","1,006.60","1,007.00","1,022.00","995.20","6.46M","-1.56%"
"13-07-2026","1,022.60","1,014.00","1,028.00","1,003.70","4.87M","0.21%"
"10-07-2026","1,020.50","1,010.10","1,023.90","1,004.20","7.04M","1.66%"
"09-07-2026","1,003.80","1,000.00","1,013.50","994.10","11.71M","-0.65%"
"08-07-2026","1,010.40","1,025.00","1,034.70","1,004.10","8.31M","-3.08%"
"07-07-2026","1,042.50","1,024.00","1,052.90","1,024.00","9.10M","1.30%"
"06-07-2026","1,029.10","1,040.00","1,040.20","1,024.80","4.82M","-0.22%"
"03-07-2026","1,031.40","1,035.00","1,040.00","1,017.60","9.40M","1.28%"
"02-07-2026","1,018.40","994.70","1,025.70","993.40","8.17M","0.34%"
"01-07-2026","1,014.90","1,000.40","1,025.40","998.90","6.83M","1.01%"
"30-06-2026","1,004.75","986.90","1,010.95","977.70","12.45M","2.37%"
"29-06-2026","981.45","974.70","991.69","974.70","19.88M","0.17%"
"25-06-2026","979.80","995.59","1,004.99","978.30","12.81M","-1.06%"
"24-06-2026","990.34","951.82","993.29","951.82","9.87M","2.97%"
"23-06-2026","961.81","967.71","977.10","959.91","8.20M","-0.67%"
"22-06-2026","968.30","966.05","972.95","961.55","5.68M","0.68%"
"19-06-2026","961.80","954.05","971.70","953.25","12.94M","0.31%"
"18-06-2026","958.85","958.35","960.95","948.00","5.75M","0.05%"
"17-06-2026","958.40","955.10","961.80","951.55","5.68M","-0.13%"
"16-06-2026","959.65","946.00","963.90","946.00","9.34M","1.84%"
"15-06-2026","942.30","942.00","959.00","939.00","11.99M","2.61%"
"12-06-2026","918.30","881.20","921.00","881.10","11.73M","5.49%"
"11-06-2026","870.55","880.00","886.95","868.50","5.19M","-1.53%"
"10-06-2026","884.10","890.10","894.70","880.10","6.94M","-0.32%"
"09-06-2026","886.90","886.00","888.75","872.10","9.18M","1.81%"
"08-06-2026","871.10","873.00","879.40","866.50","6.20M","-2.06%"
"05-06-2026","889.40","874.00","913.00","874.00","13.27M","1.72%"
"04-06-2026","874.40","870.20","879.15","868.00","9.68M","-0.27%"
"03-06-2026","876.80","882.00","882.00","863.50","14.75M","-0.59%"
"02-06-2026","882.00","874.00","884.40","860.45","15.70M","-0.79%"
"01-06-2026","889.05","911.45","918.00","888.00","6.89M","-2.11%"
"29-05-2026","908.25","915.10","937.80","895.30","46.75M","-2.46%"
"27-05-2026","931.15","932.00","935.95","923.00","5.35M","0.10%"
"26-05-2026","930.20","943.95","948.40","928.10","8.49M","-1.24%"
"25-05-2026","941.90","926.10","944.00","924.45","7.07M","2.77%"
"22-05-2026","916.55","908.10","924.00","908.10","4.81M","0.98%"
"21-05-2026","907.65","933.00","934.90","903.25","9.71M","-1.67%"
"20-05-2026","923.10","910.00","926.30","908.45","5.86M","-0.05%"
"19-05-2026","923.55","927.60","930.00","920.10","8.31M","0.27%"
"18-05-2026","921.10","900.00","925.00","890.70","6.39M","1.17%"
"15-05-2026","910.45","913.00","921.60","907.35","5.01M","-0.19%"
