"Date","Price","Open","High","Low","Vol.","Change %"
"31-07-2026","1,270.00","1,276.40","1,282.20","1,262.00","1.45M","-0.06%"
"30-07-2026","1,270.80","1,279.10","1,304.50","1,261.50","923.15K","-0.45%"
"29-07-2026","1,276.60","1,255.70","1,279.00","1,243.20","1.52M","2.38%"
"28-07-2026","1,246.90","1,241.20","1,259.90","1,241.20","1.52M","0.18%"
"27-07-2026","1,244.60","1,251.00","1,251.00","1,234.30","1.13M","0.31%"
"24-07-2026","1,240.80","1,238.60","1,245.00","1,228.10","1.08M","-0.48%"
"23-07-2026","1,246.80","1,256.00","1,274.70","1,238.50","2.67M","-1.59%"
"22-07-2026","1,266.90","1,264.50","1,279.30","1,261.70","3.99M","-0.04%"
"21-07-2026","1,267.40","1,259.00","1,271.40","1,252.00","1.94M","0.83%"
"20-07-2026","1,257.00","1,252.70","1,266.60","1,247.20","2.69M","1.59%"
"17-07-2026","1,237.30","1,221.00","1,243.90","1,218.00","2.80M","1.33%"
"16-07-2026","1,221.00","1,232.90","1,233.30","1,219.40","1.34M","-0.48%"
"15-07-2026","1,226.90","1,249.60","1,252.60","1,224.90","836.31K","-1.67%"
"14-07-2026","1,247.70","1,225.10","1,254.80","1,225.10","1.04M","0.83%"
"13-07-2026","1,237.40","1,235.20","1,240.10","1,220.40","1.40M","-0.64%"
"10-07-2026","1,245.40","1,232.30","1,259.00","1,232.30","1.50M","1.60%"
"09-07-2026","1,225.80","1,224.00","1,240.50","1,220.30","1.15M","0.52%"
"08-07-2026","1,219.50","1,231.00","1,245.80","1,212.20","1.04M","-2.16%"
"07-07-2026","1,246.40","1,236.00","1,252.80","1,221.20","2.55M","0.26%"
"06-07-2026","1,243.20","1,230.00","1,244.50","1,225.40","1.09M","1.06%"
"03-07-2026","1,230.20","1,232.00","1,245.20","1,226.10","1.15M","0.52%"
"02-07-2026","1,223.80","1,226.00","1,234.20","1,217.10","1.30M","0.62%"
"01-07-2026","1,216.20","1,229.60","1,231.90","1,210.70","1.63M","-0.83%"
"30-06-2026","1,226.40","1,232.00","1,238.70","1,221.50","1.24M","-0.49%"
"29-06-2026","1,232.40","1,239.00","1,250.70","1,226.60","2.09M","0.11%"
"25-06-2026","1,231.00","1,224.70","1,238.60","1,224.10","1.71M","-0.02%"
"24-06-2026","1,231.20","1,240.00","1,244.90","1,222.00","2.34M","-0.89%"
"23-06-2026","1,242.20","1,270.00","1,278.40","1,233.40","2.16M","-3.13%"
"22-06-2026","1,282.40","1,290.00","1,296.90","1,275.00","961.38K","-0.41%"
"19-06-2026","1,287.70","1,289.00","1,295.00","1,267.10","1.14M","-0.48%"
"18-06-2026","1,293.90","1,288.00","1,297.00","1,284.10","685.83K","0.52%"
"17-06-2026","1,287.20","1,280.00","1,289.50","1,269.10","1.19M","1.01%"
"16-06-2026","1,274.30","1,300.00","1,302.50","1,269.00","1.11M","-1.71%"
"15-06-2026","1,296.50","1,312.60","1,320.20","1,294.20","1.17M","-0.08%"
"12-06-2026","1,297.60","1,298.00","1,305.50","1,285.10","1.09M","1.19%"
"11-06-2026","1,282.30","1,266.00","1,293.40","1,261.00","1.92M","0.98%"
"10-06-2026","1,269.80","1,266.00","1,292.00","1,252.50","3.05M","0.64%"
"09-06-2026","1,261.70","1,265.00","1,273.00","1,257.10","1.07M","0.08%"
"08-06-2026","1,260.70","1,270.00","1,273.00","1,255.00","1.17M","-1.81%"
"05-06-2026","1,284.00","1,301.10","1,309.80","1,266.50","1.62M","-1.31%"
"04-06-2026","1,301.10","1,311.00","1,314.00","1,294.20","958.39K","-0.90%"
"03-06-2026","1,312.90","1,315.00","1,318.50","1,297.30","814.92K","0.16%"
"02-06-2026","1,310.80","1,297.50","1,316.90","1,290.20","1.60M","0.88%"
"01-06-2026","1,299.40","1,279.50","1,304.80","1,279.50","1.39M","1.67%"
"29-05-2026","1,278.00","1,309.50","1,312.20","1,270.30","3.13M","-2.39%"
"27-05-2026","1,309.30","1,295.00","1,328.00","1,295.00","2.03M","1.21%"
"26-05-2026","1,293.60","1,289.40","1,301.00","1,282.70","1.71M","0.33%"
"25-05-2026","1,289.40","1,290.70","1,297.40","1,284.00","922.29K","0.30%"
"22-05-2026","1,285.50","1,284.20","1,289.90","1,278.10","588.67K","0.33%"
"21-05-2026","1,281.30","1,293.00","1,293.00","1,272.80","5.34M","-0.15%"
"20-05-2026","1,283.20","1,278.00","1,289.00","1,261.50","1.04M","-0.16%"
"19-05-2026","1,285.20","1,298.00","1,299.70","1,282.70","1.14M","-0.59%"
"18-05-2026","1,292.80","1,280.00","1,302.00","1,258.30","2.97M","1.09%"
"15-05-2026","1,278.80","1,314.00","1,314.00","1,274.20","3.87M","-1.40%"
"14-05-2026","1,296.90","1,287.90","1,306.00","1,281.90","3.29M","1.73%"
"13-05-2026","1,274.90","1,255.00","1,282.40","1,255.00","2.37M","1.80%"
"12-05-2026","1,252.30","1,262.00","1,272.60","1,246.20","1.48M","-0.82%"
"11-05-2026","1,262.60","1,276.00","1,282.20","1,258.60","1.02M","-1.19%"
"08-05-2026","1,277.80","1,283.40","1,284.90","1,266.80","811.86K","-0.44%"
"07-05-2026","1,283.40","1,272.10","1,293.60","1,268.60","1.77M","0.79%"
"06-05-2026","1,273.30","1,262.50","1,278.60","1,253.00","988.22K","1.67%"
"05-05-2026","1,252.40","1,260.50","1,264.90","1,245.80","1.47M","-1.12%"
"04-05-2026","1,266.60","1,278.00","1,287.90","1,259.90","1.55M","0.17%"
"30-04-2026","1,264.50","1,272.50","1,273.40","1,250.40","1.37M","-1.19%"
"29-04-2026","1,279.70","1,283.00","1,287.80","1,257.00","2.36M","-0.15%"
"28-04-2026","1,281.60","1,284.00","1,306.80","1,275.60","1.90M","-0.09%"
"27-04-2026","1,282.70","1,273.00","1,297.00","1,268.10","2.31M","2.15%"
"24-04-2026","1,255.70","1,264.00","1,268.00","1,246.50","2.00M","-0.10%"
"23-04-2026","1,257.00","1,263.40","1,269.90","1,251.00","1.72M","-0.51%"
"22-04-2026","1,263.40","1,283.00","1,286.60","1,258.40","2.88M","-1.27%"
"21-04-2026","1,279.60","1,284.40","1,296.40","1,273.70","2.11M","0.40%"
"20-04-2026","1,274.50","1,241.10","1,279.00","1,233.00","4.61M","2.76%"
"17-04-2026","1,240.30","1,213.00","1,242.30","1,198.60","1.88M","2.09%"
"16-04-2026","1,214.90","1,221.20","1,242.90","1,211.30","2.69M","-0.30%"
"15-04-2026","1,218.60","1,222.90","1,232.00","1,210.60","1.40M","1.20%"
"13-04-2026","1,204.20","1,199.10","1,213.40","1,189.30","1.03M","-0.87%"
"10-04-2026","1,214.80","1,210.00","1,224.80","1,203.90","1.72M","0.42%"
"09-04-2026","1,209.70","1,187.20","1,218.00","1,185.00","2.56M","1.29%"
"08-04-2026","1,194.30","1,170.00","1,204.60","1,170.00","2.38M","3.68%"
