"Date","Price","Open","High","Low","Vol.","Change %"
"31-07-2026","1,046.70","1,029.20","1,054.60","1,029.10","6.32M","1.90%"
"30-07-2026","1,027.20","1,038.00","1,051.00","1,019.50","5.43M","-1.68%"
"29-07-2026","1,044.70","1,050.00","1,052.80","1,034.10","4.16M","0.37%"
"28-07-2026","1,040.90","1,045.00","1,049.90","1,036.40","7.16M","0.26%"
"27-07-2026","1,038.20","1,020.00","1,040.00","1,002.20","9.46M","3.29%"
"24-07-2026","1,005.10","1,018.10","1,051.00","992.90","11.78M","-2.02%"
"23-07-2026","1,025.80","1,057.80","1,079.00","1,022.30","6.34M","-3.12%"
"22-07-2026","1,058.80","1,058.00","1,065.00","1,046.80","3.46M","-0.25%"
"21-07-2026","1,061.50","1,036.00","1,067.40","1,031.00","7.63M","2.52%"
"20-07-2026","1,035.40","1,040.00","1,040.00","1,018.00","3.24M","0.05%"
"17-07-2026","1,034.90","1,025.40","1,038.90","1,022.00","3.33M","1.02%"
"16-07-2026","1,024.40","1,035.80","1,040.00","1,020.10","2.70M","-0.91%"
"15-07-2026","1,033.80","1,028.00","1,049.00","1,025.20","7.09M","1.96%"
"14-07-2026","1,013.90","1,040.00","1,042.30","1,007.00","6.52M","-3.26%"
"13-07-2026","1,048.10","1,019.90","1,053.10","1,017.00","3.21M","0.38%"
"10-07-2026","1,044.10","1,049.00","1,052.00","1,039.00","2.77M","1.20%"
"09-07-2026","1,031.70","1,019.40","1,039.80","1,015.00","3.98M","1.71%"
"08-07-2026","1,014.40","1,058.00","1,058.00","1,005.00","6.54M","-4.91%"
"07-07-2026","1,066.80","1,070.00","1,087.30","1,058.70","8.36M","0.42%"
"06-07-2026","1,062.30","1,065.90","1,076.00","1,057.80","4.02M","-0.12%"
"03-07-2026","1,063.60","1,081.50","1,081.50","1,060.10","3.60M","-0.29%"
"02-07-2026","1,066.70","1,052.00","1,071.00","1,048.20","5.74M","1.77%"
"01-07-2026","1,048.10","1,050.00","1,058.60","1,038.00","4.72M","0.57%"
"30-06-2026","1,042.15","1,032.65","1,048.00","1,030.25","5.22M","0.92%"
"29-06-2026","1,032.65","1,036.95","1,055.40","1,029.75","11.37M","0.08%"
"25-06-2026","1,031.80","1,030.00","1,052.00","1,026.00","8.92M","1.26%"
"24-06-2026","1,019.00","993.35","1,029.35","980.55","7.89M","2.58%"
"23-06-2026","993.35","984.50","1,007.70","984.50","2.90M","0.05%"
"22-06-2026","992.85","1,003.95","1,005.75","983.80","4.29M","-0.90%"
"19-06-2026","1,001.90","1,001.65","1,007.70","992.30","2.61M","-0.08%"
"18-06-2026","1,002.70","1,010.00","1,017.30","998.25","3.36M","-0.48%"
"17-06-2026","1,007.50","1,005.00","1,015.75","1,001.95","4.35M","0.17%"
"16-06-2026","1,005.75","998.00","1,010.05","992.05","4.54M","0.51%"
"15-06-2026","1,000.65","1,005.00","1,009.50","988.00","12.25M","4.79%"
"12-06-2026","954.95","908.00","959.10","901.60","9.76M","7.75%"
"11-06-2026","886.25","893.95","896.30","879.10","4.64M","-1.24%"
"10-06-2026","897.35","907.85","914.75","894.20","4.03M","-1.57%"
"09-06-2026","911.70","908.40","915.00","896.75","5.89M","1.68%"
"08-06-2026","896.65","909.00","911.35","892.10","4.58M","-2.89%"
"05-06-2026","923.30","920.10","944.90","916.15","5.77M","0.82%"
"04-06-2026","915.80","907.95","919.90","903.05","3.67M","0.31%"
"03-06-2026","912.95","912.65","915.90","888.90","6.95M","0.14%"
"02-06-2026","911.70","908.60","917.95","900.20","7.61M","-0.80%"
"01-06-2026","919.05","950.05","953.85","916.40","8.31M","-2.97%"
"29-05-2026","947.15","961.00","975.55","942.90","11.25M","-1.67%"
"27-05-2026","963.20","947.05","968.10","946.60","3.59M","1.16%"
"26-05-2026","952.15","961.00","965.60","948.60","4.35M","-1.02%"
"25-05-2026","961.95","956.95","970.50","956.90","6.26M","2.23%"
"22-05-2026","941.00","916.25","944.25","913.15","5.41M","2.87%"
"21-05-2026","914.75","935.00","941.90","910.00","4.60M","-0.94%"
"20-05-2026","923.45","920.00","925.45","913.00","5.76M","-0.42%"
"19-05-2026","927.35","940.00","941.85","924.70","3.22M","-0.68%"
"18-05-2026","933.70","923.80","937.65","911.00","5.23M","-0.45%"
"15-05-2026","937.90","921.00","945.90","921.00","5.76M","0.30%"
"14-05-2026","935.10","929.90","941.65","901.30","9.22M","1.58%"
"13-05-2026","920.55","925.20","938.40","915.00","10.75M","-1.06%"
"12-05-2026","930.45","971.00","979.95","925.95","8.67M","-4.66%"
"11-05-2026","975.95","990.00","990.85","970.45","5.93M","-3.16%"
"08-05-2026","1,007.75","1,013.00","1,013.35","1,001.25","5.76M","-0.78%"
"07-05-2026","1,015.65","1,009.00","1,023.75","1,002.05","4.85M","1.15%"
"06-05-2026","1,004.10","980.00","1,007.45","976.05","5.86M","4.12%"
"05-05-2026","964.40","955.65","966.90","937.30","4.03M","0.41%"
"04-05-2026","960.45","942.00","969.00","942.00","4.02M","2.46%"
"30-04-2026","937.35","945.20","950.00","921.00","5.99M","-2.04%"
"29-04-2026","956.85","965.00","975.30","954.90","5.83M","0.38%"
"28-04-2026","953.25","974.50","979.75","949.30","6.75M","-2.20%"
"27-04-2026","974.65","1,011.30","1,012.00","963.75","15.10M","-3.62%"
"24-04-2026","1,011.30","1,006.95","1,030.40","983.55","9.26M","0.20%"
"23-04-2026","1,009.30","1,044.90","1,044.90","1,006.35","4.66M","-3.37%"
"22-04-2026","1,044.55","1,050.00","1,053.70","1,029.40","4.40M","-0.07%"
"21-04-2026","1,045.30","1,054.00","1,062.70","1,039.25","5.70M","0.01%"
