"Date","Price","Open","High","Low","Vol.","Change %"
"31-07-2026","414.15","413.00","415.10","410.15","5.94M","-0.73%"
"30-07-2026","417.20","412.95","418.30","410.10","23.23M","1.74%"
"29-07-2026","410.05","413.05","413.50","406.25","9.91M","-0.02%"
"28-07-2026","410.15","422.90","423.60","406.80","14.22M","-4.06%"
"27-07-2026","427.50","429.50","431.00","425.75","5.24M","0.02%"
"24-07-2026","427.40","427.00","428.90","424.75","5.40M","0.08%"
"23-07-2026","427.05","428.85","430.50","424.50","6.06M","-0.32%"
"22-07-2026","428.40","431.30","431.70","427.35","5.63M","-0.66%"
"21-07-2026","431.25","429.95","433.20","429.15","4.61M","0.43%"
"20-07-2026","429.40","428.15","433.50","428.15","5.36M","0.41%"
"17-07-2026","427.65","427.40","429.70","424.70","4.14M","0.07%"
"16-07-2026","427.35","427.55","430.50","425.85","4.57M","-0.05%"
"15-07-2026","427.55","430.55","432.95","426.60","5.62M","-0.71%"
"14-07-2026","430.60","429.95","436.50","428.05","6.16M","0.09%"
"13-07-2026","430.20","429.00","431.90","425.00","5.65M","0.21%"
"10-07-2026","429.30","430.15","432.60","426.75","4.87M","-0.14%"
"09-07-2026","429.90","432.45","435.80","428.85","2.86M","0.20%"
"08-07-2026","429.05","428.00","432.00","426.45","3.69M","0.02%"
"07-07-2026","428.95","432.35","434.35","424.45","5.32M","-0.79%"
"06-07-2026","432.35","438.70","440.50","431.25","5.46M","-1.45%"
"03-07-2026","438.70","441.95","445.45","437.80","4.28M","-0.05%"
"02-07-2026","438.90","438.40","440.00","432.80","4.94M","0.95%"
"01-07-2026","434.75","439.00","439.00","433.20","3.39M","-0.98%"
"30-06-2026","439.05","445.60","446.85","437.95","4.36M","-1.30%"
"29-06-2026","444.85","435.65","447.90","435.25","21.40M","2.17%"
"25-06-2026","435.40","442.55","442.85","432.00","7.05M","-1.44%"
"24-06-2026","441.75","444.35","447.20","440.90","4.17M","-0.59%"
"23-06-2026","444.35","449.25","451.50","443.50","3.51M","-1.04%"
"22-06-2026","449.00","452.00","454.30","447.70","3.74M","-0.51%"
"19-06-2026","451.30","452.30","454.80","448.00","6.13M","-0.15%"
"18-06-2026","452.00","456.00","457.50","450.35","5.36M","-0.82%"
"17-06-2026","455.75","450.90","461.55","448.60","9.06M","1.06%"
"16-06-2026","450.95","445.95","453.45","443.60","7.26M","1.55%"
"15-06-2026","444.05","448.30","449.60","441.20","10.06M","0.12%"
"12-06-2026","443.50","453.35","453.35","439.65","9.95M","-0.61%"
"11-06-2026","446.20","451.00","452.00","445.05","6.03M","-1.06%"
"10-06-2026","451.00","465.20","467.40","450.20","8.13M","-3.41%"
"09-06-2026","466.90","464.90","467.55","458.40","10.97M","0.43%"
"08-06-2026","464.90","465.00","470.60","463.95","10.07M","-1.57%"
"05-06-2026","472.30","483.30","483.60","469.10","9.59M","-1.94%"
"04-06-2026","481.65","473.00","484.45","472.85","16.06M","1.98%"
"03-06-2026","472.30","471.90","478.55","466.20","15.29M","0.03%"
"02-06-2026","472.15","469.85","474.95","463.30","24.93M","-0.10%"
"01-06-2026","472.60","456.55","477.00","456.55","47.72M","3.21%"
"29-05-2026","457.90","458.90","474.00","455.90","97.90M","-1.11%"
"27-05-2026","463.05","429.00","468.30","428.40","117.04M","1.07%"
"26-05-2026","458.15","458.00","475.65","455.00","17.07M","0.03%"
"25-05-2026","458.00","460.00","462.55","456.00","8.44M","0.32%"
"22-05-2026","456.55","460.00","462.85","456.00","9.20M","-0.79%"
"21-05-2026","460.20","458.70","465.25","457.25","7.43M","0.33%"
"20-05-2026","458.70","456.00","460.05","452.70","3.76M","0.38%"
"19-05-2026","456.95","462.10","463.25","454.00","7.32M","-1.11%"
"18-05-2026","462.10","462.00","468.50","457.05","7.74M","-0.02%"
"15-05-2026","462.20","457.00","468.50","455.25","7.86M","1.79%"
"14-05-2026","454.05","464.00","469.80","451.45","11.41M","-1.77%"
"13-05-2026","462.25","463.25","473.60","459.50","12.09M","-0.17%"
"12-05-2026","463.05","465.00","469.00","461.65","6.46M","-0.30%"
"11-05-2026","464.45","456.00","465.75","452.85","6.26M","1.76%"
"08-05-2026","456.40","461.20","463.35","454.90","15.77M","-2.20%"
"07-05-2026","466.65","470.20","472.85","456.10","24.26M","-0.76%"
"06-05-2026","470.20","473.85","477.50","468.05","8.60M","-0.51%"
"05-05-2026","472.60","479.95","480.00","471.20","6.95M","-1.53%"
"04-05-2026","479.95","481.60","487.00","475.60","7.76M","-0.31%"
"30-04-2026","481.45","484.45","491.25","478.40","16.94M","0.32%"
"29-04-2026","479.90","469.85","485.70","464.05","18.06M","2.76%"
"28-04-2026","467.00","456.20","473.90","456.20","26.73M","3.20%"
"27-04-2026","452.50","458.50","460.65","450.65","6.92M","-0.77%"
"24-04-2026","456.00","452.75","462.00","451.05","16.44M","1.19%"
"23-04-2026","450.65","444.25","451.50","442.65","8.99M","1.46%"
"22-04-2026","444.15","443.80","447.75","442.50","6.99M","0.23%"
"21-04-2026","443.15","442.30","445.30","441.90","5.34M","0.32%"
"20-04-2026","441.75","438.60","443.70","433.30","8.09M","0.68%"
"17-04-2026","438.75","432.80","440.15","430.50","10.73M","1.39%"
"16-04-2026","432.75","436.50","436.95","430.50","11.78M","-0.70%"
"15-04-2026","435.80","439.00","439.00","431.40","10.15M","0.16%"
"13-04-2026","435.10","435.00","439.50","431.50","18.70M","0.23%"
"10-04-2026","434.10","455.00","459.60","427.50","29.61M","-4.40%"
"09-04-2026","454.10","449.25","456.20","447.85","9.47M","1.08%"
"08-04-2026","449.25","464.00","464.00","447.00","20.65M","-2.97%"
"07-04-2026","463.00","458.05","463.80","455.30","11.32M","0.75%"
"06-04-2026","459.55","449.30","461.45","447.40","12.40M","2.27%"
"02-04-2026","449.35","448.40","453.30","440.50","6.70M","-0.01%"
"01-04-2026","449.40","464.00","464.85","446.80","14.96M","-0.23%"
"30-03-2026","450.45","445.05","459.90","443.10","19.11M","1.21%"
"27-03-2026","445.05","446.00","448.50","441.05","17.18M","0.30%"
"25-03-2026","443.70","443.55","446.40","438.80","8.63M","0.36%"
"24-03-2026","442.10","463.00","463.00","439.00","20.32M","-2.89%"
"23-03-2026","455.25","466.00","466.00","450.65","10.16M","-2.76%"
"20-03-2026","468.15","456.70","472.40","456.20","23.88M","3.07%"
"19-03-2026","454.20","450.90","460.00","450.65","10.19M","-0.22%"
"18-03-2026","455.20","462.25","462.85","449.20","9.54M","-1.53%"
"17-03-2026","462.25","460.30","465.50","458.00","9.19M","0.42%"
"16-03-2026","460.30","467.00","470.80","456.00","12.31M","-1.43%"
"13-03-2026","467.00","473.00","476.00","462.30","20.22M","-0.66%"
"12-03-2026","470.10","446.75","474.00","445.00","27.33M","5.23%"
"11-03-2026","446.75","447.00","453.90","445.15","9.98M","0.72%"
"10-03-2026","443.55","444.80","444.90","433.75","10.86M","1.35%"
"09-03-2026","437.65","439.00","447.20","434.80","15.82M","-0.64%"
"06-03-2026","440.45","451.15","451.60","438.60","10.55M","-1.99%"
"05-03-2026","449.40","440.15","458.50","440.00","30.11M","3.27%"
"04-03-2026","435.15","426.00","437.90","426.00","18.92M","2.09%"
"02-03-2026","426.25","417.90","429.60","416.00","7.50M","-1.02%"
"27-02-2026","430.65","432.80","434.40","425.45","8.15M","-0.66%"
"26-02-2026","433.50","438.75","439.55","429.50","8.65M","-1.16%"
"25-02-2026","438.60","430.95","439.65","428.55","8.94M","1.78%"
"24-02-2026","430.95","424.00","432.00","422.10","8.95M","1.16%"
"23-02-2026","426.00","426.00","427.50","418.95","6.52M","0.58%"
"20-02-2026","423.55","416.00","425.50","415.05","8.84M","1.78%"
"19-02-2026","416.15","418.00","419.85","414.60","3.82M","-0.44%"
"18-02-2026","418.00","418.45","418.80","413.10","4.87M","-0.84%"
"17-02-2026","421.55","422.25","424.60","418.50","4.56M","-0.22%"
"16-02-2026","422.50","408.00","423.85","406.60","9.72M","3.31%"
"13-02-2026","408.95","412.30","417.60","408.10","8.19M","-2.43%"
"12-02-2026","419.15","423.75","425.95","416.15","5.99M","-0.97%"
"11-02-2026","423.25","426.20","427.95","420.30","5.72M","-1.79%"
"10-02-2026","430.95","432.00","433.75","428.70","5.10M","-0.17%"
"09-02-2026","431.70","434.00","434.80","429.80","4.51M","-0.25%"
"06-02-2026","432.80","430.55","434.20","427.05","4.74M","0.22%"
"05-02-2026","431.85","437.00","437.80","427.70","5.25M","-0.70%"
"04-02-2026","434.90","431.50","441.40","428.45","11.48M","1.28%"
"03-02-2026","429.40","437.00","437.00","419.95","13.96M","1.39%"
"02-02-2026","423.50","419.00","425.50","413.00","9.62M","0.94%"
"01-02-2026","419.55","440.00","440.60","417.50","6.20M","-4.81%"
"30-01-2026","440.75","453.95","453.95","437.00","10.19M","-3.29%"
"29-01-2026","455.75","446.00","461.55","442.55","16.92M","2.63%"
"28-01-2026","444.05","423.50","445.95","421.60","17.50M","5.00%"
"27-01-2026","422.90","421.00","426.95","418.90","8.75M","1.08%"
"23-01-2026","418.40","424.00","425.80","415.40","6.52M","-1.13%"
"22-01-2026","423.20","417.15","426.85","417.15","11.50M","2.21%"
"21-01-2026","414.05","414.95","419.65","411.55","7.31M","-0.30%"
"20-01-2026","415.30","430.10","430.95","413.55","6.77M","-3.45%"
"19-01-2026","430.15","431.00","432.85","428.35","7.11M","-0.20%"
"16-01-2026","431.00","432.20","433.60","428.00","6.41M","-0.28%"
"14-01-2026","432.20","428.00","442.00","427.40","17.13M","0.77%"
"13-01-2026","428.90","434.00","435.80","425.60","7.10M","-0.79%"
"12-01-2026","432.30","418.90","433.15","415.65","14.41M","3.33%"
"09-01-2026","418.35","423.70","428.35","417.20","7.31M","-1.62%"
"08-01-2026","425.25","431.65","434.00","423.45","5.99M","-1.48%"
"07-01-2026","431.65","426.95","432.45","423.65","8.92M","1.08%"
"06-01-2026","427.05","427.00","431.30","424.70","6.31M","-0.09%"
"05-01-2026","427.45","430.95","436.70","423.50","17.26M","-0.11%"
"02-01-2026","427.90","401.35","429.50","401.00","35.09M","6.85%"
"01-01-2026","400.45","399.00","402.80","398.25","3.16M","0.36%"
"31-12-2025","399.00","398.40","404.00","397.55","4.64M","0.25%"
"30-12-2025","398.00","400.00","400.20","395.50","4.42M","-0.66%"
"29-12-2025","400.65","404.00","405.50","399.00","6.11M","-0.37%"
"26-12-2025","402.15","403.80","408.40","400.60","5.44M","-0.05%"
"24-12-2025","402.35","403.80","412.40","401.75","17.62M","0.49%"
"23-12-2025","400.40","387.45","400.95","386.45","18.49M","3.66%"
"22-12-2025","386.25","385.60","386.95","384.05","3.11M","0.17%"
"19-12-2025","385.60","385.00","387.35","383.50","3.61M","0.08%"
"18-12-2025","385.30","384.40","386.50","382.85","2.38M","0.14%"
"17-12-2025","384.75","380.85","385.50","380.80","3.65M","0.83%"
"16-12-2025","381.60","384.00","384.20","378.35","5.11M","-0.74%"
"15-12-2025","384.45","384.00","385.00","380.10","1.87M","0.29%"
"12-12-2025","383.35","384.55","385.75","382.25","1.41M","-0.17%"
"11-12-2025","384.00","382.35","385.35","380.50","2.70M","0.48%"
"10-12-2025","382.15","378.50","382.90","378.25","4.75M","0.74%"
"09-12-2025","379.35","375.10","381.20","373.35","4.24M","0.53%"
"08-12-2025","377.35","380.90","380.90","375.55","3.91M","-0.68%"
"05-12-2025","379.95","378.90","380.65","376.50","3.15M","0.24%"
"04-12-2025","379.05","375.00","379.75","373.80","3.14M","1.01%"
"03-12-2025","375.25","378.95","379.30","372.20","4.65M","-0.98%"
"02-12-2025","378.95","379.50","379.90","376.75","3.70M","-0.18%"
"01-12-2025","379.65","376.90","380.00","375.80","4.22M","0.93%"
"28-11-2025","376.15","379.00","379.20","374.90","4.69M","-0.50%"
"27-11-2025","378.05","377.35","378.70","376.10","3.33M","0.19%"
"26-11-2025","377.35","371.85","377.70","371.30","4.10M","1.97%"
"25-11-2025","370.05","372.60","373.40","369.60","4.90M","-0.67%"
