"Date","Price","Open","High","Low","Vol.","Change %"
"31-07-2026","1,972.00","1,969.00","1,976.40","1,947.40","6.53M","0.78%"
"30-07-2026","1,956.80","1,954.00","1,963.20","1,943.90","5.36M","0.34%"
"29-07-2026","1,950.20","1,915.20","1,957.00","1,913.10","6.32M","2.54%"
"28-07-2026","1,901.80","1,901.00","1,908.40","1,892.40","6.31M","-0.18%"
"27-07-2026","1,905.30","1,892.00","1,917.00","1,890.00","5.23M","0.37%"
"24-07-2026","1,898.20","1,900.20","1,905.00","1,878.00","4.48M","-1.70%"
"23-07-2026","1,931.00","1,948.00","1,948.90","1,925.80","5.61M","-0.92%"
"22-07-2026","1,949.00","1,942.40","1,956.00","1,939.50","6.59M","0.03%"
"21-07-2026","1,948.40","1,946.40","1,952.00","1,938.70","5.06M","0.43%"
"20-07-2026","1,940.10","1,901.20","1,942.50","1,901.20","6.44M","1.64%"
"17-07-2026","1,908.80","1,918.00","1,925.20","1,902.70","4.72M","-0.68%"
"16-07-2026","1,921.80","1,928.00","1,936.00","1,917.00","4.64M","0.18%"
"15-07-2026","1,918.30","1,953.70","1,953.70","1,916.60","5.76M","-0.94%"
"14-07-2026","1,936.50","1,885.00","1,941.10","1,885.00","6.96M","1.82%"
"13-07-2026","1,901.80","1,914.00","1,917.00","1,896.70","7.86M","-0.97%"
"10-07-2026","1,920.40","1,930.00","1,930.00","1,906.00","6.42M","-0.55%"
"09-07-2026","1,931.10","1,902.00","1,966.00","1,898.80","11.15M","2.28%"
"08-07-2026","1,888.10","1,911.00","1,924.20","1,875.10","6.19M","-1.96%"
"07-07-2026","1,925.80","1,923.50","1,956.50","1,917.00","5.77M","0.01%"
"06-07-2026","1,925.70","1,916.80","1,932.70","1,915.60","2.74M","0.80%"
"03-07-2026","1,910.40","1,890.00","1,913.00","1,885.00","5.09M","1.89%"
"02-07-2026","1,875.00","1,860.80","1,883.80","1,850.20","5.28M","0.21%"
"01-07-2026","1,871.00","1,845.60","1,887.00","1,845.60","4.31M","1.03%"
"30-06-2026","1,852.00","1,853.00","1,876.60","1,843.20","7.23M","0.59%"
"29-06-2026","1,841.10","1,837.10","1,849.80","1,833.10","10.94M","-0.52%"
"25-06-2026","1,850.70","1,885.00","1,889.00","1,848.00","8.52M","-1.42%"
"24-06-2026","1,877.30","1,891.20","1,894.10","1,872.90","8.96M","-1.28%"
"23-06-2026","1,901.60","1,907.60","1,927.70","1,896.70","5.16M","-0.78%"
"22-06-2026","1,916.60","1,915.80","1,924.50","1,901.00","3.80M","0.30%"
"19-06-2026","1,910.80","1,874.30","1,917.50","1,867.20","15.92M","1.92%"
"18-06-2026","1,874.80","1,878.80","1,878.80","1,861.80","4.26M","-0.05%"
"17-06-2026","1,875.70","1,853.00","1,878.00","1,841.50","7.65M","1.23%"
