"Date","Price","Open","High","Low","Vol.","Change %"
"31-07-2026","551.40","548.60","553.05","547.05","6.07M","0.54%"
"30-07-2026","548.45","559.65","561.00","547.15","5.05M","-2.03%"
"29-07-2026","559.80","563.00","563.40","558.30","2.47M","0.17%"
"28-07-2026","558.85","554.10","559.25","551.60","","0.97%"
"27-07-2026","553.50","551.40","558.50","551.40","13.53M","-0.24%"
"24-07-2026","554.85","548.00","557.40","548.00","12.34M","0.54%"
"23-07-2026","551.85","549.75","553.80","547.55","11.71M","-0.12%"
"22-07-2026","552.50","561.10","561.25","549.70","3.21M","-1.47%"
"21-07-2026","560.75","564.90","564.90","558.25","3.15M","-0.71%"
"20-07-2026","564.75","563.10","566.10","560.15","2.27M","0.18%"
"17-07-2026","563.75","571.20","577.25","563.10","5.49M","-0.77%"
"16-07-2026","568.10","587.00","589.65","558.10","12.62M","-0.29%"
"15-07-2026","569.75","558.70","576.00","558.70","6.84M","2.20%"
"14-07-2026","557.50","573.20","573.25","554.60","7.32M","-2.99%"
"13-07-2026","574.70","563.20","578.80","563.20","4.76M","0.79%"
"10-07-2026","570.20","557.00","572.70","555.35","8.71M","2.89%"
"09-07-2026","554.20","558.50","562.70","553.15","8.12M","-0.40%"
"08-07-2026","556.40","571.85","574.40","553.75","4.46M","-3.01%"
"07-07-2026","573.65","570.00","575.00","565.35","4.82M","1.16%"
"06-07-2026","567.05","569.20","573.95","565.00","3.71M","-0.29%"
"03-07-2026","568.70","575.80","577.70","567.45","3.90M","-1.00%"
"02-07-2026","574.45","572.70","579.25","571.40","2.72M","0.17%"
"01-07-2026","573.50","575.50","577.00","568.45","4.35M","-0.41%"
"30-06-2026","575.85","579.90","584.85","570.20","5.01M","-1.40%"
"29-06-2026","584.05","584.40","588.00","579.75","10.60M","-0.31%"
"25-06-2026","585.85","603.80","603.80","584.40","12.71M","-1.09%"
"24-06-2026","592.30","595.45","595.55","584.75","10.14M","-0.65%"
"23-06-2026","596.20","602.00","602.80","594.05","5.14M","-0.39%"
"22-06-2026","598.55","594.00","600.35","592.70","5.84M","1.07%"
"19-06-2026","592.20","590.00","593.75","586.05","5.24M","0.25%"
"18-06-2026","590.75","581.00","591.85","581.00","4.55M","1.62%"
"17-06-2026","581.35","576.85","582.90","573.50","2.34M","1.17%"
"16-06-2026","574.65","580.50","580.50","571.05","3.60M","-1.02%"
"15-06-2026","580.55","563.20","582.10","563.20","7.75M","4.39%"
"12-06-2026","556.15","553.30","557.05","544.20","5.33M","2.22%"
"11-06-2026","544.05","549.00","550.45","542.60","6.81M","-0.76%"
"10-06-2026","548.20","563.00","567.00","546.50","4.71M","-2.49%"
"09-06-2026","562.20","563.20","572.35","558.60","5.14M","-0.10%"
"08-06-2026","562.75","570.35","573.00","560.00","4.65M","-2.33%"
"05-06-2026","576.15","581.10","591.00","575.05","4.66M","0.10%"
"04-06-2026","575.60","575.00","577.75","571.50","1.80M","-0.19%"
"03-06-2026","576.70","582.15","582.15","571.05","3.56M","-0.97%"
"02-06-2026","582.35","582.00","587.95","572.55","5.63M","-1.09%"
"01-06-2026","588.75","601.35","605.20","587.45","3.54M","-1.68%"
"29-05-2026","598.80","613.30","613.30","593.90","5.98M","-2.25%"
"27-05-2026","612.60","615.05","620.35","611.50","2.69M","-1.01%"
"26-05-2026","618.85","618.45","622.85","615.65","5.49M","-0.06%"
"25-05-2026","619.25","615.05","621.70","615.05","10.83M","0.46%"
"22-05-2026","616.40","616.00","620.30","611.85","14.00M","0.40%"
"21-05-2026","613.95","614.95","616.00","606.45","12.71M","1.14%"
"20-05-2026","607.05","603.05","612.00","603.05","12.60M","-0.68%"
"19-05-2026","611.20","608.00","617.00","607.85","5.29M","0.71%"
"18-05-2026","606.90","606.00","608.20","595.60","2.60M","-0.40%"
"15-05-2026","609.35","615.00","619.35","607.10","2.70M","-0.61%"
"14-05-2026","613.10","609.70","615.00","603.55","2.82M","1.29%"
"13-05-2026","605.30","603.55","611.20","601.00","3.34M","0.21%"
"12-05-2026","604.05","622.15","622.15","602.25","3.94M","-3.13%"
"11-05-2026","623.55","620.80","628.50","612.85","4.90M","-0.18%"
"08-05-2026","624.70","628.70","629.70","621.75","5.00M","-0.67%"
"07-05-2026","628.90","614.95","632.50","612.35","19.90M","3.01%"
"06-05-2026","610.50","601.80","616.00","597.50","20.44M","2.18%"
"05-05-2026","597.45","593.70","604.60","589.40","6.17M","0.96%"
"04-05-2026","591.75","592.00","598.60","586.10","2.26M","0.30%"
"30-04-2026","590.00","594.05","596.35","581.10","4.00M","-1.09%"
"29-04-2026","596.50","595.10","606.60","593.00","3.32M","1.08%"
"28-04-2026","590.15","593.10","598.65","589.35","7.47M","-1.16%"
"27-04-2026","597.10","587.45","602.90","587.45","9.56M","1.38%"
"24-04-2026","589.00","597.65","603.30","586.50","8.40M","-1.66%"
"23-04-2026","598.95","601.95","607.30","595.15","8.88M","-0.95%"
"22-04-2026","604.70","615.10","616.90","603.80","6.41M","-1.78%"
"21-04-2026","615.65","610.10","617.35","604.05","9.77M","0.76%"
"20-04-2026","611.00","613.70","616.25","606.15","3.66M","-0.86%"
"17-04-2026","616.30","621.60","625.00","606.60","10.33M","-2.65%"
"16-04-2026","633.10","646.00","651.05","628.85","5.81M","-1.20%"
"15-04-2026","640.80","631.00","642.20","628.50","5.73M","3.11%"
"13-04-2026","621.45","596.30","624.00","596.15","7.69M","2.71%"
