"Date","Price","Open","High","Low","Vol.","Change %"
"31-07-2026","3,398.50","3,379.90","3,457.00","3,243.30","6.13M","3.50%"
"30-07-2026","3,283.70","3,220.00","3,327.00","3,197.50","4.85M","1.92%"
"29-07-2026","3,221.80","3,280.10","3,321.20","3,211.80","3.69M","-1.51%"
"28-07-2026","3,271.20","3,225.00","3,284.70","3,222.00","2.21M","1.01%"
"27-07-2026","3,238.60","3,183.00","3,246.80","3,179.00","2.26M","2.44%"
"24-07-2026","3,161.40","3,215.30","3,217.00","3,135.10","2.14M","-2.11%"
"23-07-2026","3,229.70","3,156.00","3,250.00","3,156.00","2.71M","1.71%"
"22-07-2026","3,175.30","3,198.00","3,219.90","3,166.90","1.78M","-0.82%"
"21-07-2026","3,201.70","3,153.80","3,212.00","3,143.00","1.78M","1.14%"
"20-07-2026","3,165.50","3,179.20","3,183.50","3,140.50","1.77M","-0.43%"
"17-07-2026","3,179.20","3,119.00","3,183.20","3,119.00","1.63M","1.97%"
"16-07-2026","3,117.80","3,117.00","3,146.00","3,089.40","1.98M","1.13%"
"15-07-2026","3,082.90","3,088.80","3,119.90","3,079.40","2.38M","-0.34%"
"14-07-2026","3,093.30","3,121.00","3,130.00","3,082.20","2.38M","-2.12%"
"13-07-2026","3,160.40","3,088.80","3,169.00","3,082.00","1.77M","0.99%"
"10-07-2026","3,129.40","3,109.00","3,135.00","3,105.20","1.81M","1.43%"
"09-07-2026","3,085.40","3,101.00","3,139.70","3,080.30","2.92M","-0.55%"
"08-07-2026","3,102.50","3,175.00","3,200.90","3,088.20","2.93M","-2.94%"
"07-07-2026","3,196.40","3,210.80","3,217.10","3,181.00","2.43M","-0.15%"
"06-07-2026","3,201.20","3,157.90","3,212.70","3,124.90","2.64M","2.05%"
"03-07-2026","3,136.90","3,194.00","3,197.00","3,127.30","2.41M","-1.21%"
"02-07-2026","3,175.40","3,136.80","3,190.00","3,111.50","2.62M","1.45%"
"01-07-2026","3,130.00","3,088.00","3,166.30","3,088.00","2.75M","1.99%"
"30-06-2026","3,068.80","3,105.00","3,122.90","3,061.80","3.88M","-0.78%"
"29-06-2026","3,093.00","3,143.40","3,174.30","3,085.50","3.70M","-2.80%"
"25-06-2026","3,182.20","3,090.00","3,208.50","3,086.00","5.35M","3.84%"
"24-06-2026","3,064.50","3,044.00","3,097.90","3,025.00","2.18M","0.90%"
"23-06-2026","3,037.30","3,063.40","3,092.20","3,031.80","2.83M","-0.85%"
"22-06-2026","3,063.40","3,085.00","3,102.00","3,053.80","2.19M","-0.37%"
"19-06-2026","3,074.80","3,110.00","3,130.00","3,059.00","3.41M","-1.97%"
"18-06-2026","3,136.50","3,137.00","3,151.00","3,115.00","2.43M","0.11%"
"17-06-2026","3,132.90","3,145.00","3,165.00","3,090.00","3.19M","-0.16%"
"16-06-2026","3,137.90","3,163.00","3,163.00","3,108.00","3.55M","0.11%"
"15-06-2026","3,134.30","3,090.00","3,167.00","3,078.00","5.29M","3.00%"
"12-06-2026","3,042.90","3,025.10","3,050.00","2,982.60","3.56M","1.40%"
"11-06-2026","3,000.90","2,930.00","3,012.20","2,900.40","3.18M","1.64%"
"10-06-2026","2,952.50","2,980.00","3,000.00","2,943.20","2.28M","-1.26%"
"09-06-2026","2,990.10","2,995.90","3,015.90","2,974.00","2.53M","0.81%"
"08-06-2026","2,966.00","2,985.00","3,006.00","2,948.00","2.42M","-2.45%"
"05-06-2026","3,040.50","3,039.90","3,059.00","3,012.70","1.69M","0.81%"
"04-06-2026","3,016.10","2,985.00","3,067.10","2,974.20","2.79M","0.17%"
"03-06-2026","3,011.10","2,996.00","3,029.50","2,965.00","3.11M","0.43%"
"02-06-2026","2,998.30","2,913.10","3,008.70","2,913.10","4.05M","0.95%"
"01-06-2026","2,970.20","3,050.00","3,068.90","2,961.00","5.76M","-2.48%"
"29-05-2026","3,045.60","3,119.60","3,150.80","3,005.10","11.40M","-2.43%"
"27-05-2026","3,121.60","3,110.90","3,141.30","3,104.00","1.41M","0.46%"
"26-05-2026","3,107.30","3,122.00","3,159.20","3,103.00","1.79M","-1.01%"
"25-05-2026","3,139.00","3,134.70","3,173.70","3,111.40","2.42M","1.87%"
"22-05-2026","3,081.30","3,095.00","3,131.70","3,072.60","2.41M","-0.57%"
"21-05-2026","3,099.00","3,147.00","3,157.70","3,079.80","1.88M","-0.74%"
"20-05-2026","3,122.20","3,078.00","3,142.80","3,033.00","2.33M","0.97%"
"19-05-2026","3,092.30","3,099.10","3,158.80","3,075.00","3.15M","0.28%"
"18-05-2026","3,083.70","3,100.00","3,111.70","3,050.00","1.96M","-1.26%"
"15-05-2026","3,123.10","3,170.00","3,188.90","3,111.00","2.20M","-1.60%"
"14-05-2026","3,173.90","3,137.00","3,181.00","3,101.10","2.17M","2.00%"
"13-05-2026","3,111.80","3,176.00","3,189.60","3,103.60","2.69M","-2.02%"
"12-05-2026","3,176.00","3,240.00","3,261.60","3,166.30","2.64M","-2.15%"
"11-05-2026","3,245.90","3,235.00","3,292.00","3,224.20","2.32M","-2.54%"
"08-05-2026","3,330.40","3,357.80","3,363.00","3,317.60","2.07M","-1.20%"
"07-05-2026","3,370.70","3,311.90","3,399.00","3,305.00","4.92M","2.12%"
"06-05-2026","3,300.80","3,245.00","3,315.70","3,243.50","6.01M","2.80%"
"05-05-2026","3,210.80","3,114.00","3,222.00","3,070.20","6.45M","3.36%"
