"Date","Price","Open","High","Low","Vol.","Change %"
"31-07-2026","256.46","247.50","257.06","247.00","42.84M","3.85%"
"30-07-2026","246.95","248.75","249.90","245.10","15.57M","-1.01%"
"29-07-2026","249.48","238.00","253.90","237.51","48.98M","5.23%"
"28-07-2026","237.08","236.00","239.21","235.51","11.26M","0.39%"
"27-07-2026","236.17","237.00","237.40","235.26","6.98M","0.62%"
"24-07-2026","234.71","232.00","235.48","231.21","10.22M","0.66%"
"23-07-2026","233.16","234.00","235.78","232.35","9.27M","-0.70%"
"22-07-2026","234.80","239.36","241.44","234.19","17.63M","-2.18%"
"21-07-2026","240.03","239.48","241.20","236.71","17.46M","0.46%"
"20-07-2026","238.92","243.00","243.11","238.10","19.26M","-1.67%"
"17-07-2026","242.98","247.50","249.95","242.00","95.98M","3.11%"
"16-07-2026","235.65","237.78","237.91","234.10","9.65M","-0.40%"
"15-07-2026","236.59","237.20","238.50","235.35","9.71M","0.26%"
"14-07-2026","235.97","239.70","239.89","235.20","10.01M","-2.25%"
"13-07-2026","241.41","239.80","243.48","239.35","13.43M","-0.23%"
"10-07-2026","241.96","235.00","243.50","233.95","27.71M","3.68%"
"09-07-2026","233.37","231.00","234.22","230.77","11.58M","1.47%"
"08-07-2026","229.99","242.00","242.00","229.00","37.30M","-5.38%"
"07-07-2026","243.07","239.95","245.25","239.45","23.07M","1.28%"
"06-07-2026","240.00","239.20","240.67","238.10","9.66M","0.27%"
"03-07-2026","239.35","241.05","242.20","238.86","8.86M","-0.16%"
"02-07-2026","239.73","240.01","240.79","238.83","5.83M","-0.12%"
"01-07-2026","240.01","236.76","240.76","236.50","7.96M","1.51%"
"30-06-2026","236.44","237.00","238.32","235.26","9.95M","-0.11%"
"29-06-2026","236.71","239.00","239.20","235.92","9.23M","-1.14%"
"25-06-2026","239.43","240.05","241.93","238.50","8.66M","0.23%"
"24-06-2026","238.87","237.76","239.75","235.30","9.54M","0.45%"
"23-06-2026","237.81","244.00","244.19","237.20","11.18M","-2.29%"
"22-06-2026","243.38","245.00","246.40","243.01","8.10M","-0.44%"
"19-06-2026","244.45","244.00","246.85","242.03","22.16M","0.14%"
"18-06-2026","244.10","242.98","245.00","242.50","9.46M","0.46%"
"17-06-2026","242.98","242.20","244.74","241.22","10.01M","0.43%"
"16-06-2026","241.95","240.05","243.32","239.86","15.51M","1.01%"
"15-06-2026","239.52","241.50","243.69","239.04","18.20M","1.54%"
"12-06-2026","235.89","230.90","236.50","230.00","12.74M","3.45%"
"11-06-2026","228.02","229.65","229.88","227.00","11.66M","-0.93%"
"10-06-2026","230.17","234.20","234.95","229.55","8.45M","-1.72%"
