Date,Open,High,Low,Close,Volume
2015-01-01,103.6,103.95,103.22,103.58,1080000.0
2015-01-02,103.76,105.05,103.69,104.49,4200000.0
2015-01-05,104.45,105.94,104.16,104.68,3840000.0
2015-01-06,104.06,104.33,101.64,102.23,12400000.0
2015-01-07,101.85,102.19,100.94,101.46,8310000.000000001
2015-01-08,104.28,104.79,101.85,102.19,7790000.0
2015-01-09,102.97,105.0,101.86,103.78,13590000.0
2015-01-12,103.12,104.81,102.69,104.26,4420000.0
2015-01-13,104.46,106.26,104.06,105.66,6310000.0
2015-01-14,106.12,106.78,103.12,103.49,9720000.0
2015-01-15,105.0,105.75,103.36,104.91,6990000.0
2015-01-16,105.15,105.64,103.67,104.07,8300000.000000001
2015-01-19,110.83,112.22,109.19,109.54,32330000.0
2015-01-20,109.89,111.38,109.29,110.7,13390000.0
2015-01-21,110.55,111.56,108.12,110.38,17700000.0
2015-01-22,110.62,112.07,109.63,111.48,19460000.0
2015-01-23,112.35,113.25,110.67,112.84,19280000.0
2015-01-27,112.95,113.58,111.56,112.23,15760000.0
2015-01-28,111.75,114.75,111.7,113.86,16770000.0
2015-01-29,114.0,115.22,112.46,113.01,13490000.0
2015-01-30,113.79,114.38,111.97,113.73,9390000.0
2015-02-02,114.75,117.69,114.19,117.21,15950000.0
2015-02-03,117.0,117.76,115.83,116.54,8470000.0
2015-02-04,116.85,118.11,115.55,116.1,8920000.0
2015-02-05,116.43,120.58,116.42,119.67,12260000.0
2015-02-06,119.62,122.76,119.25,120.61,11070000.0
2015-02-09,119.98,121.88,119.17,121.46,6790000.0
2015-02-10,120.19,122.25,119.5,120.49,11140000.0
2015-02-11,121.12,121.69,118.72,119.7,14170000.0
2015-02-12,120.66,122.44,120.23,121.28,9640000.0
2015-02-13,121.5,124.48,121.28,123.88,9240000.0
2015-02-16,123.92,125.11,123.75,124.03,5120000.0
2015-02-18,124.12,125.81,122.91,125.44,6050000.0
2015-02-19,125.44,125.44,122.81,123.66,7380000.0
2015-02-20,123.66,123.94,121.41,121.88,4850000.0
2015-02-23,121.88,123.38,120.67,121.83,5690000.0
2015-02-24,122.34,123.71,121.8,122.44,8430000.0
2015-02-25,122.54,124.8,122.27,124.46,9830000.0
2015-02-26,124.46,125.42,122.14,123.36,10480000.0
2015-02-27,123.19,123.49,121.63,122.68,12260000.0
