Date,Open,High,Low,Close,Volume
2015-01-01,499.9,502.0,496.3,501.35,2130000.0
2015-01-02,500.9,519.75,500.9,514.5,8600000.0
2015-01-05,514.95,528.3,509.8,526.05,11880000.0
2015-01-06,517.7,517.7,501.3,503.55,10240000.0
2015-01-07,498.7,503.8,491.35,497.25,10400000.0
2015-01-08,504.7,516.2,502.25,513.25,9710000.0
2015-01-09,521.3,526.5,516.25,523.85,12230000.0
2015-01-12,518.9,526.4,512.85,523.1,6820000.0
2015-01-13,520.05,526.7,516.5,520.0,8010000.0
2015-01-14,523.8,527.65,514.3,522.25,6670000.0
2015-01-15,530.0,538.2,526.0,534.95,10340000.0
2015-01-16,532.1,533.3,524.55,528.05,6250000.0
2015-01-19,529.05,539.35,524.55,538.6,7250000.0
2015-01-20,539.1,560.5,535.4,559.0,13100000.0
2015-01-21,555.6,557.0,546.05,550.7,12790000.0
2015-01-22,550.35,567.65,548.55,565.45,10610000.0
2015-01-23,573.05,589.75,572.6,586.95,16070000.0
2015-01-27,594.7,606.55,594.7,604.55,17950000.0
2015-01-28,597.6,598.9,586.0,587.9,14640000.0
2015-01-29,588.0,599.9,581.1,598.0,10020000.0
2015-01-30,603.0,605.9,585.35,588.9,7560000.0
2015-02-02,586.15,600.4,584.35,597.1,6840000.0
2015-02-03,602.0,616.75,600.6,606.35,12210000.0
2015-02-04,608.25,610.05,592.6,595.9,6400000.0
2015-02-05,595.55,606.9,586.1,593.45,14950000.0
2015-02-06,566.25,573.0,556.0,563.5,16420000.000000002
2015-02-09,554.7,557.45,545.0,546.2,6490000.0
2015-02-10,546.2,569.55,546.0,566.3,8250000.0
2015-02-11,570.65,573.75,556.7,562.4,6640000.0
2015-02-12,566.1,568.7,556.2,565.55,7470000.0
2015-02-13,562.75,570.7,558.15,567.95,5620000.0
2015-02-16,570.0,582.5,568.3,576.0,6420000.0
2015-02-18,574.0,588.2,562.1,584.95,11780000.0
2015-02-19,587.0,593.8,572.65,577.35,9160000.0
2015-02-20,580.9,585.8,573.2,580.15,9310000.0
2015-02-23,583.15,584.7,572.45,574.2,9030000.0
2015-02-24,577.25,578.4,560.85,565.35,9050000.0
2015-02-25,566.8,575.5,564.5,567.9,7740000.0
2015-02-26,569.35,571.95,557.6,560.35,5900000.0
2015-02-27,568.95,584.75,567.1,579.5,5850000.0
2015-02-28,579.85,603.85,568.0,598.9,11640000.0
2015-03-02,602.25,605.25,577.6,588.6,9560000.0
2015-03-03,584.6,584.6,575.2,578.7,5170000.0
2015-03-04,583.9,594.5,572.0,575.4,11990000.0
2015-03-05,577.0,579.7,569.35,574.6,5000000.0
2015-03-09,575.0,576.0,563.6,566.1,5490000.0
2015-03-10,569.85,574.8,561.9,563.9,4540000.0
2015-03-11,566.25,568.0,551.0,554.7,6390000.0
2015-03-12,559.45,568.95,558.65,565.2,6890000.0
2015-03-13,566.05,567.8,555.85,559.0,6540000.0
2015-03-16,561.35,566.5,556.7,560.45,3930000.0
2015-03-17,569.8,581.0,564.25,575.05,8170000.0
2015-03-18,572.7,573.05,558.95,562.3,4730000.0
2015-03-19,569.4,571.8,551.75,554.45,5270000.0
2015-03-20,551.45,551.5,542.55,549.6,4940000.0
2015-03-23,551.65,557.65,548.4,551.55,5540000.0
2015-03-24,552.95,552.95,531.3,534.85,13220000.0
2015-03-25,537.5,545.55,533.8,541.8,13640000.0
2015-03-26,530.1,539.95,524.0,526.3,10260000.0
2015-03-27,528.2,540.4,522.65,538.7,7260000.0
2015-03-30,538.95,543.35,534.15,542.5,5200000.0
2015-03-31,542.6,560.9,539.65,551.45,7620000.0
2015-04-01,553.8,568.45,548.7,566.85,7350000.0
2015-04-06,563.55,574.35,560.0,568.25,7450000.0
2015-04-07,568.35,570.9,556.6,563.9,5760000.0
2015-04-08,567.1,571.4,562.7,565.0,5130000.0
2015-04-09,564.55,566.8,555.6,563.35,6390000.0
2015-04-10,560.9,571.85,557.5,565.05,6830000.0
2015-04-13,564.95,564.95,554.15,558.2,5030000.0
2015-04-15,552.85,552.85,541.3,543.2,7250000.0
2015-04-16,543.2,552.9,535.6,541.8,8470000.0
2015-04-17,542.0,546.5,536.3,538.0,4640000.0
2015-04-20,541.6,541.85,523.0,535.2,6950000.0
2015-04-21,532.55,539.4,524.9,528.2,4390000.0
2015-04-22,529.5,530.0,512.0,525.4,6100000.0
2015-04-23,527.3,528.9,508.6,512.7,7770000.0
2015-04-24,516.15,520.0,509.1,516.45,8470000.0
2015-04-27,521.75,524.2,514.5,518.0,10420000.0
2015-04-28,520.15,535.25,519.5,530.8,13970000.0
2015-04-29,526.6,528.8,518.1,521.15,10520000.0
2015-04-30,520.55,520.95,506.5,508.25,11640000.0
2015-05-04,516.4,518.75,501.3,510.5,7930000.0
2015-05-05,511.0,518.95,508.65,513.65,6780000.0
2015-05-06,510.0,511.0,498.05,500.05,9290000.0
2015-05-07,495.1,504.8,484.6,491.0,6850000.0
2015-05-08,500.1,516.9,499.6,514.6,10790000.0
2015-05-11,522.8,531.45,518.35,530.0,8600000.0
2015-05-12,524.0,526.0,511.6,513.95,7310000.0
2015-05-13,517.4,525.7,508.5,521.05,7890000.0
2015-05-14,518.95,518.95,511.2,517.15,5450000.0
2015-05-15,517.4,524.5,515.8,519.75,4750000.0
2015-05-18,519.5,525.0,512.0,521.4,4980000.0
2015-05-19,517.5,520.7,510.5,511.5,6450000.0
2015-05-20,511.4,514.75,505.4,506.8,6350000.0
2015-05-21,506.95,513.65,506.2,511.85,5220000.0
2015-05-22,512.0,517.8,510.7,513.8,5770000.0
2015-05-25,511.9,512.6,504.5,505.95,7670000.0
2015-05-26,506.95,506.95,493.9,497.6,14030000.0
2015-05-27,470.6,478.9,464.3,471.5,22080000.0
2015-05-28,473.05,486.35,471.75,483.8,14450000.0
2015-05-29,485.45,488.9,479.6,484.5,10730000.0
2015-06-01,484.45,484.45,473.6,474.7,5510000.0
2015-06-02,475.0,479.7,466.0,467.0,8060000.000000001
2015-06-03,468.05,469.0,436.0,456.9,12650000.0
2015-06-04,457.75,457.75,446.7,453.5,7140000.0
2015-06-05,449.1,450.65,441.7,444.2,10860000.0
2015-06-08,439.75,439.75,430.5,437.4,8930000.0
2015-06-09,434.15,445.4,433.95,441.0,7980000.0
2015-06-10,440.0,449.7,436.9,446.8,10550000.0
2015-06-11,446.1,446.7,428.45,430.2,11360000.0
2015-06-12,429.4,429.4,418.75,423.5,12030000.0
2015-06-15,428.5,429.4,419.55,427.3,8119999.999999999
2015-06-16,429.4,436.25,422.4,433.4,10210000.0
