Date,Open,High,Low,Close,Volume
2015-01-01,325.4,335.04,322.88,333.21,2410000.0
2015-01-02,334.03,336.97,332.38,335.18,2740000.0
2015-01-05,336.28,336.28,326.5,327.74,1580000.0
2015-01-06,326.96,326.96,319.89,325.17,3840000.0
2015-01-07,323.15,328.71,321.82,325.95,4810000.0
2015-01-08,327.38,333.25,324.25,331.6,6970000.0
2015-01-09,332.84,335.04,324.99,326.69,3760000.0
2015-01-12,326.6,326.6,318.7,320.4,2240000.0
2015-01-13,321.27,323.47,316.13,317.97,1570000.0
2015-01-14,318.56,319.71,316.45,317.51,3350000.0
2015-01-15,317.78,323.75,315.21,320.77,4870000.0
2015-01-16,318.61,323.2,311.35,314.8,9600000.0
2015-01-19,315.76,323.47,313.93,321.78,3320000.0
2015-01-20,321.78,327.79,319.57,325.86,2840000.0
2015-01-21,325.95,339.73,325.49,338.81,4960000.0
2015-01-22,342.8,343.35,331.6,339.73,2460000.0
2015-01-23,342.43,356.02,341.56,352.67,6150000.0
2015-01-27,351.39,362.68,350.38,361.95,5170000.0
2015-01-28,361.49,363.32,341.2,343.03,4410000.0
2015-01-29,344.13,349.37,333.34,345.05,7400000.0
2015-01-30,349.64,349.64,336.19,343.12,5310000.0
2015-02-02,339.73,342.8,327.33,329.9,4080000.0
2015-02-03,330.68,343.4,330.64,341.15,4160000.0
2015-02-04,344.32,346.43,335.14,338.76,5430000.0
2015-02-05,339.73,341.47,330.59,334.86,8109999.999999999
2015-02-06,335.04,339.73,329.63,338.12,3260000.0
2015-02-09,335.14,335.78,324.35,326.96,2970000.0
2015-02-10,326.23,332.2,324.12,327.01,6720000.0
2015-02-11,327.74,331.14,319.53,326.96,3430000.0
2015-02-12,329.63,330.41,320.72,323.84,4280000.0
2015-02-13,324.85,327.33,320.72,325.95,3320000.0
2015-02-16,324.12,335.55,323.2,331.78,2310000.0
2015-02-18,333.34,333.8,321.82,323.2,3350000.0
2015-02-19,325.91,329.08,321.55,327.51,3000000.0
2015-02-20,325.95,329.44,319.76,320.77,4000000.0
2015-02-23,319.53,322.19,316.96,318.88,2370000.0
2015-02-24,317.78,321.22,312.27,314.06,7250000.0
2015-02-25,318.52,321.82,316.45,320.08,2830000.0
2015-02-26,321.36,323.75,317.92,320.77,4490000.0
2015-02-27,320.44,328.8,318.93,326.14,3640000.0
2015-02-28,327.19,331.32,323.29,327.1,1670000.0
2015-03-02,327.15,333.3,317.23,320.49,4530000.0
2015-03-03,321.36,321.91,315.58,320.67,2250000.0
2015-03-04,323.2,329.08,320.72,322.51,3630000.0
2015-03-05,322.65,323.11,315.9,319.43,3810000.0
2015-03-09,318.38,318.38,311.35,315.35,3750000.0
2015-03-10,314.06,351.02,312.87,337.84,12660000.0
2015-03-11,339.73,361.76,332.61,357.68,14050000.0
2015-03-12,357.58,367.18,355.38,365.25,18070000.0
2015-03-13,366.31,369.75,357.54,367.5,12420000.0
2015-03-16,367.18,367.18,354.6,356.62,15320000.0
2015-03-17,360.11,360.29,347.99,354.92,12920000.0
2015-03-18,354.33,358.37,350.29,350.97,4690000.0
2015-03-19,351.66,353.45,348.68,350.7,4550000.0
2015-03-20,349.83,356.07,346.7,349.14,7120000.0
2015-03-23,352.58,358.0,347.07,351.89,3480000.0
2015-03-24,350.56,364.06,350.38,361.62,7950000.0
2015-03-25,355.34,364.93,355.29,362.68,11170000.0
2015-03-26,358.09,370.49,358.09,366.95,12420000.0
2015-03-27,368.19,371.4,340.74,345.69,9180000.0
2015-03-30,348.91,360.75,346.7,357.54,5070000.0
2015-03-31,357.22,363.32,353.5,361.12,6590000.0
2015-04-01,361.12,371.72,360.89,369.38,5980000.0
2015-04-06,369.38,375.63,365.85,368.01,4740000.0
2015-04-07,369.11,376.45,363.78,371.63,4610000.0
2015-04-08,373.7,388.25,373.7,384.85,6270000.0
2015-04-09,384.9,386.09,372.09,373.88,5080000.0
2015-04-10,373.7,380.03,368.65,378.24,5010000.0
2015-04-13,375.63,392.06,374.62,390.87,4230000.0
2015-04-15,390.23,390.23,375.67,381.18,3810000.0
2015-04-16,382.1,388.34,380.54,383.8,3370000.0
2015-04-17,385.59,389.95,370.85,372.73,6050000.0
2015-04-20,370.76,374.25,366.12,369.38,3580000.0
2015-04-21,365.11,376.41,361.76,365.71,4240000.0
2015-04-22,364.52,368.47,359.19,366.72,4570000.0
2015-04-23,368.92,369.93,364.52,367.13,6260000.0
2015-04-24,367.27,370.21,362.63,366.49,8060000.000000001
2015-04-27,366.31,370.67,352.72,359.01,16520000.0
2015-04-28,357.17,375.99,352.03,367.96,5650000.0
2015-04-29,361.76,369.57,352.49,355.66,12250000.0
2015-04-30,355.75,356.25,341.38,349.92,8960000.0
2015-05-04,343.03,361.85,343.03,360.75,4930000.0
2015-05-05,359.93,359.93,351.2,355.38,2660000.0
2015-05-06,361.12,371.86,354.42,358.27,14800000.0
2015-05-07,358.0,367.73,353.82,361.44,8620000.0
2015-05-08,364.52,367.27,361.85,365.39,6250000.0
2015-05-11,364.52,369.8,362.41,363.78,4710000.0
2015-05-12,364.06,366.67,357.13,359.51,6800000.0
2015-05-13,363.6,367.27,349.55,351.25,6320000.0
2015-05-14,350.74,360.11,349.73,354.42,5380000.0
2015-05-15,356.25,362.68,355.34,359.93,4240000.0
2015-05-18,361.76,367.09,359.93,364.93,4780000.0
2015-05-19,366.26,371.86,362.77,365.44,5930000.0
2015-05-20,364.75,370.81,364.38,367.78,5540000.0
2015-05-21,368.19,369.75,361.3,364.01,2780000.0
2015-05-22,363.14,366.08,358.69,362.59,3520000.0
2015-05-25,362.59,375.54,360.2,367.18,5870000.0
2015-05-26,369.11,373.65,365.62,367.78,6850000.0
2015-05-27,367.41,379.3,367.41,375.31,5510000.0
2015-05-28,378.29,378.98,367.23,370.03,7870000.0
2015-05-29,369.8,399.41,369.38,390.78,73810000.0
2015-06-01,381.92,386.51,376.64,382.51,4640000.0
2015-06-02,385.96,389.77,378.98,383.89,4670000.0
2015-06-03,383.94,388.39,375.72,386.28,3980000.0
2015-06-04,386.09,389.68,380.13,382.33,3560000.0
2015-06-05,382.88,387.79,379.94,381.6,5430000.0
2015-06-08,383.2,383.71,374.66,376.96,3100000.0
2015-06-09,378.29,378.29,369.89,374.57,2960000.0
2015-06-10,376.27,384.3,374.71,381.09,3730000.0
2015-06-11,382.97,383.52,375.63,376.96,3370000.0
2015-06-12,377.46,386.87,374.2,380.86,2480000.0
2015-06-15,383.62,384.17,377.92,379.8,2560000.0
2015-06-16,379.25,381.32,375.67,380.4,4210000.0
2015-06-17,381.6,389.77,380.81,387.75,4780000.0
2015-06-18,383.89,397.98,380.03,391.56,6750000.0
2015-06-19,391.6,401.52,391.6,398.49,3680000.0
2015-06-22,399.32,400.33,388.85,389.77,4059999.9999999995
2015-06-23,393.85,398.67,393.26,395.09,5700000.0
2015-06-24,393.9,396.1,388.71,390.18,2810000.0
2015-06-25,390.69,394.36,387.93,391.79,4290000.0
2015-06-26,391.51,393.39,383.11,383.75,2580000.0
2015-06-29,379.25,381.96,372.78,380.03,3140000.0
2015-06-30,383.39,387.47,380.13,385.68,5120000.0
2015-07-01,389.03,393.39,385.91,389.72,3080000.0
2015-07-02,392.98,402.3,390.69,397.71,4880000.0
2015-07-03,398.44,401.98,397.11,399.5,3900000.0
2015-07-06,395.28,402.35,394.59,397.66,2190000.0
2015-07-07,397.57,400.42,395.41,396.52,1290000.0
2015-07-08,393.81,397.57,388.57,395.09,3030000.0
2015-07-09,396.97,406.66,395.09,398.4,6120000.0
2015-07-10,400.33,400.33,383.48,384.99,5620000.0
2015-07-13,387.47,391.97,385.22,389.03,2720000.0
2015-07-14,389.03,390.69,386.55,387.75,1500000.0
2015-07-15,387.47,391.88,386.14,388.34,2340000.0
2015-07-16,390.59,391.51,385.08,389.9,2300000.0
2015-07-17,390.23,394.82,387.61,391.01,3370000.0
2015-07-20,390.32,397.11,390.32,394.31,2230000.0
2015-07-21,404.0,415.43,398.4,408.82,6530000.0
2015-07-22,406.29,412.03,402.02,403.45,3070000.0
2015-07-23,404.92,405.05,395.55,397.48,2570000.0
2015-07-24,397.98,402.99,394.95,398.4,2120000.0
2015-07-27,396.65,398.31,382.42,383.75,2520000.0
2015-07-28,384.72,390.23,375.63,376.45,3470000.0
2015-07-29,377.37,385.59,371.04,383.48,3760000.0
2015-07-30,383.48,391.1,378.84,382.83,3580000.0
2015-07-31,384.49,391.28,380.13,384.53,3160000.0
2015-08-03,385.64,388.39,383.29,384.63,1520000.0
2015-08-04,388.21,391.14,375.72,379.44,5020000.0
2015-08-05,391.14,392.71,381.73,383.39,6010000.0
2015-08-06,385.59,387.47,380.13,381.04,3950000.0
2015-08-07,381.96,382.88,376.55,377.92,4070000.0000000005
2015-08-10,378.93,381.46,375.08,376.64,2920000.0
2015-08-11,377.37,378.29,369.8,371.72,3150000.0
2015-08-12,370.94,372.51,359.28,366.08,4080000.0
2015-08-13,371.86,380.81,346.29,353.32,7730000.0
2015-08-14,358.09,364.33,351.94,362.77,3550000.0
2015-08-17,363.6,366.03,354.65,358.27,1610000.0
2015-08-18,361.85,363.32,352.81,354.0,1920000.0
2015-08-19,354.42,354.78,342.39,351.25,4330000.0
2015-08-20,358.09,359.93,342.85,348.91,4350000.0
2015-08-21,343.31,343.31,329.17,339.31,6470000.0
2015-08-24,328.02,336.65,310.3,319.8,7290000.0
2015-08-25,321.87,337.43,305.29,319.85,8670000.0
2015-08-26,321.36,322.19,308.97,311.45,7480000.0
2015-08-27,319.07,322.37,314.38,318.88,8390000.0
2015-08-28,327.7,335.0,322.74,332.84,6690000.0
2015-08-31,335.14,336.05,321.36,325.31,8220000.000000001
2015-09-01,322.28,325.59,315.07,317.14,4380000.0
2015-09-02,319.53,321.18,311.95,315.16,6900000.0
2015-09-03,315.16,319.48,315.16,318.38,3610000.0
2015-09-04,316.77,323.8,314.25,321.36,5210000.0
2015-09-07,321.27,321.27,315.03,318.7,2840000.0
2015-09-08,320.44,320.86,311.45,319.3,3030000.0
2015-09-09,321.36,335.78,319.53,325.49,6260000.0
2015-09-10,323.66,323.66,317.69,321.78,3300000.0
2015-09-11,323.02,324.99,317.97,320.17,3290000.0
2015-09-14,321.27,325.95,317.83,325.17,2760000.0
2015-09-15,325.04,325.04,320.44,322.28,2320000.0
2015-09-16,322.74,332.47,322.74,330.09,2920000.0
2015-09-18,330.59,333.25,324.3,327.7,6660000.0
2015-09-21,325.04,329.63,322.65,323.47,2740000.0
2015-09-22,325.95,325.95,312.46,315.67,4470000.0
2015-09-23,312.18,314.94,308.74,310.25,4010000.0
2015-09-24,310.25,310.9,304.88,305.71,9780000.0
2015-09-28,304.93,307.96,296.94,300.8,5200000.0
2015-09-29,298.41,300.06,289.78,296.25,6990000.0
2015-09-30,303.0,311.03,298.41,310.21,7120000.0
2015-10-01,311.63,312.59,308.14,311.68,5000000.0
2015-10-05,313.93,319.02,311.49,317.92,5860000.0
2015-10-06,320.44,321.91,317.32,320.31,4530000.0
2015-10-07,320.31,320.4,312.5,314.61,3570000.0
2015-10-08,315.39,317.41,309.38,313.6,4680000.0
2015-10-09,315.85,320.35,315.16,319.16,5450000.0
2015-10-12,319.53,323.29,319.16,320.9,2400000.0
2015-10-13,322.37,322.92,314.8,317.18,2540000.0
2015-10-14,319.02,321.5,313.93,317.97,3400000.0
2015-10-15,319.53,324.48,315.85,322.51,5410000.0
2015-10-16,318.79,323.61,313.1,321.04,4510000.0
2015-10-19,324.12,335.73,317.69,333.94,4250000.0
2015-10-20,333.16,336.97,330.09,332.24,2540000.0
2015-10-21,334.26,343.22,334.13,341.1,4350000.0
2015-10-23,343.4,344.04,327.33,329.72,4370000.0
2015-10-26,335.14,335.36,318.47,323.38,7220000.0
2015-10-27,322.69,325.68,319.62,323.8,2800000.0
2015-10-28,323.47,330.31,322.28,328.98,3740000.0
2015-10-29,327.33,329.58,320.44,326.32,4480000.0
2015-10-30,324.12,331.37,316.36,320.49,3910000.0
2015-11-02,319.07,322.92,315.53,321.5,2800000.0
2015-11-03,322.33,324.85,317.6,319.2,1640000.0
2015-11-04,320.44,321.64,315.12,318.06,2370000.0
2015-11-05,315.26,317.69,306.76,309.01,3400000.0
2015-11-06,305.75,314.15,291.15,311.45,3310000.0
2015-11-09,306.72,310.9,294.51,307.82,3560000.0
2015-11-10,305.43,308.23,300.75,304.51,2380000.0
2015-11-11,306.67,308.51,303.0,304.74,151630.0
2015-11-13,298.45,308.51,298.45,306.58,2730000.0
2015-11-16,308.23,311.54,303.46,308.28,2650000.0
2015-11-17,308.97,310.02,303.92,307.13,2130000.0
2015-11-18,308.51,314.15,305.25,306.63,2440000.0
