Date,Open,High,Low,Close,Volume
2015-01-01,98.53,99.26,97.8,98.66,24850.0
2015-01-02,98.8,99.26,97.11,97.79,38070.0
2015-01-05,97.24,101.12,96.01,97.9,379020.0
2015-01-06,97.8,99.71,95.8,96.53,189780.0
2015-01-07,99.42,100.9,97.22,99.03,274840.0
2015-01-08,100.66,100.66,97.81,99.96,194430.0
2015-01-09,99.92,100.46,97.2,97.94,99540.0
2015-01-12,97.93,99.27,95.31,96.35,92340.0
2015-01-13,97.41,97.54,94.47,94.68,132180.0
2015-01-14,95.33,96.4,92.48,92.84,233860.0
2015-01-15,93.98,94.85,91.26,94.47,355590.0
2015-01-16,94.41,94.41,92.48,92.63,67410.0
2015-01-19,92.74,95.74,92.74,95.25,105390.0
2015-01-20,96.79,98.25,95.74,96.17,221470.0
2015-01-21,96.93,97.58,95.12,95.41,37590.0
2015-01-22,96.38,98.95,92.81,94.42,334200.0
2015-01-23,96.07,99.34,95.14,96.14,845010.0
2015-01-27,96.4,99.33,95.47,97.34,373000.0
2015-01-28,97.8,99.46,97.79,98.75,343330.0
2015-01-29,99.12,99.12,95.54,96.44,222460.0
2015-01-30,95.8,98.59,95.8,97.05,190210.0
2015-02-02,97.05,98.34,95.8,96.63,81070.0
2015-02-03,96.61,98.33,93.81,94.37,143710.0
2015-02-04,94.6,98.6,94.6,97.98,567070.0
2015-02-05,97.99,101.59,97.46,99.38,1150000.0
2015-02-06,100.08,100.91,97.0,98.2,192600.0
2015-02-09,98.26,99.79,97.14,97.59,75070.0
2015-02-10,97.33,98.4,94.93,96.61,198190.0
2015-02-11,97.15,99.06,95.24,98.62,165100.0
2015-02-12,99.12,99.31,96.8,97.54,62440.0
2015-02-13,98.13,98.46,96.96,97.36,32290.0
2015-02-16,97.47,99.97,97.0,97.32,50370.0
2015-02-18,97.69,100.25,97.61,99.34,222040.0
2015-02-19,99.79,100.06,97.13,97.6,83010.0
2015-02-20,98.1,99.06,96.81,97.02,49660.0
2015-02-23,97.93,98.9,96.21,96.72,59140.0
2015-02-24,97.3,98.99,96.35,97.37,77730.0
2015-02-25,97.8,98.8,95.8,96.35,55440.0
2015-02-26,96.9,98.46,95.14,97.83,77920.0
2015-02-27,97.93,100.16,96.67,99.24,103350.0
2015-02-28,98.55,99.59,96.87,97.55,22450.0
2015-03-02,97.6,98.13,96.67,96.98,41580.0
2015-03-03,97.0,98.99,96.53,97.76,109680.0
2015-03-04,97.73,99.73,96.48,96.88,104940.0
2015-03-05,97.33,99.06,96.93,97.71,55330.0
2015-03-09,97.14,98.46,96.2,97.11,58620.0
2015-03-10,97.73,99.13,96.87,98.48,79120.0
2015-03-11,97.86,99.39,93.94,98.21,445570.0
2015-03-12,97.67,100.19,97.67,98.17,104670.0
2015-03-13,98.99,103.12,98.47,100.11,527640.0
2015-03-16,98.13,101.06,97.27,99.0,410550.0
2015-03-17,100.11,100.19,97.47,99.08,353610.0
2015-03-18,99.66,100.35,97.8,99.03,416590.0
2015-03-19,99.13,99.13,97.54,98.4,138460.0
2015-03-20,98.76,99.38,97.13,98.36,171850.0
2015-03-23,98.36,98.4,96.2,97.31,153070.0
2015-03-24,95.95,98.73,95.95,97.02,52320.0
2015-03-25,97.4,97.8,95.14,96.53,209590.0
2015-03-26,95.47,97.73,95.47,97.29,179790.0
2015-03-27,96.8,99.06,95.14,98.45,265680.0
2015-03-30,98.46,98.8,97.01,98.04,159030.0
2015-03-31,98.69,98.73,96.86,97.78,304440.0
2015-04-01,98.33,99.26,98.13,98.53,35530.0
2015-04-06,98.4,100.66,97.6,98.87,396460.0
2015-04-07,99.0,99.72,97.27,97.62,74580.0
2015-04-08,97.93,98.53,96.07,96.46,201310.0
2015-04-09,96.53,97.0,94.07,94.75,292510.0
2015-04-10,95.14,95.53,93.48,93.95,84280.0
2015-04-13,94.21,95.14,92.31,92.53,93850.0
2015-04-15,92.28,94.14,90.81,91.34,50080.0
2015-04-16,92.49,92.81,90.49,92.46,233590.0
2015-04-17,92.74,93.34,91.52,92.19,122530.0
2015-04-20,92.14,92.14,86.57,87.76,169230.0
2015-04-21,87.95,88.4,84.56,85.9,202510.0
2015-04-22,86.16,87.06,84.83,85.48,168960.0
2015-04-23,85.76,86.36,80.84,82.35,410160.0
2015-04-24,82.16,82.16,78.11,78.98,308370.0
2015-04-27,79.64,79.84,74.51,76.93,165750.0
2015-04-28,76.97,80.57,76.34,79.67,74350.0
2015-04-29,79.66,80.32,76.6,76.96,99090.0
2015-04-30,77.37,77.51,72.85,75.76,290670.0
2015-05-04,76.08,82.1,75.84,78.62,302860.0
2015-05-05,78.7,80.3,77.92,78.57,39510.0
2015-05-06,78.57,79.3,74.2,74.86,69570.0
2015-05-07,74.25,77.04,74.25,75.29,59650.0
2015-05-08,75.37,78.72,75.36,78.2,91080.0
2015-05-11,78.84,79.49,77.51,78.0,66090.0
2015-05-12,76.38,78.84,73.52,74.35,276700.0
2015-05-13,74.85,76.53,74.38,75.34,801400.0
2015-05-14,76.18,77.77,74.58,76.8,96280.0
2015-05-15,76.4,77.44,75.54,76.7,68100.0
2015-05-18,76.52,78.5,76.52,77.99,35440.0
2015-05-19,78.17,79.77,77.87,79.19,34230.0
2015-05-20,79.72,88.35,79.72,86.51,662560.0
2015-05-21,87.15,88.08,84.99,85.75,508510.0
2015-05-22,85.3,86.49,84.33,85.27,41710.0
2015-05-25,86.42,86.42,82.83,83.3,25540.0
2015-05-26,83.9,85.02,81.56,82.56,35760.0
2015-05-27,81.96,84.09,81.03,82.88,81850.0
2015-05-28,81.82,82.36,80.1,81.31,97980.0
2015-05-29,81.84,82.44,78.59,79.26,541420.0
2015-06-01,79.5,81.76,78.37,79.04,105760.0
2015-06-02,80.26,81.63,78.51,79.35,116470.0
2015-06-03,78.34,78.5,72.85,76.04,122920.0
2015-06-04,77.09,78.83,75.18,76.9,118600.0
2015-06-05,77.09,78.17,75.11,75.57,57750.0
2015-06-08,75.3,76.63,74.18,75.51,420970.0
2015-06-09,76.51,76.51,74.18,74.38,23770.0
2015-06-10,74.54,76.31,74.52,75.49,36100.0
2015-06-11,76.18,78.11,75.84,76.28,186250.0
2015-06-12,75.18,76.64,74.85,76.11,68640.0
2015-06-15,75.68,76.69,73.99,74.76,49300.0
2015-06-16,75.51,75.57,73.56,74.43,28620.0
2015-06-17,75.84,80.7,74.65,79.72,205050.0
2015-06-18,78.84,81.03,78.52,79.27,57190.0
2015-06-19,79.84,81.83,77.91,80.96,70140.0
2015-06-22,81.83,81.83,78.58,79.2,75390.0
2015-06-23,78.84,80.5,78.1,78.5,56670.0
2015-06-24,78.5,78.8,76.21,76.49,140290.0
2015-06-25,76.44,77.5,75.85,76.42,39940.0
2015-06-26,76.64,76.77,74.76,75.72,61630.0
2015-06-29,75.18,75.37,74.25,74.93,38950.0
2015-06-30,75.46,77.48,74.52,74.97,116070.0
2015-07-01,75.84,77.51,73.85,76.67,113620.0
2015-07-02,77.1,77.5,76.18,76.69,95800.0
2015-07-03,76.64,77.84,75.51,77.44,105540.0
2015-07-06,76.51,78.72,76.51,78.39,61590.0
2015-07-07,79.06,79.97,78.21,79.5,64750.0
2015-07-08,77.44,79.97,77.44,78.57,91140.0
2015-07-09,78.57,80.96,78.57,79.71,69060.0
2015-07-10,81.03,82.96,78.7,80.75,332310.0
2015-07-13,80.83,82.83,79.84,80.92,46920.0
2015-07-14,81.69,82.49,80.37,80.96,18700.0
2015-07-15,80.9,81.23,79.24,79.68,41880.0
2015-07-16,79.5,81.32,79.5,80.13,2390000.0
2015-07-17,80.5,81.17,78.7,79.38,135600.0
