Date,Open,High,Low,Close,Volume
2015-01-01,759.3,761.9,754.15,758.45,372130.0
2015-01-02,757.0,766.0,752.65,755.95,1210000.0
2015-01-05,759.75,761.9,755.1,760.3,849250.0
2015-01-06,767.0,779.9,755.4,774.7,2740000.0
2015-01-07,779.0,806.8,779.0,801.9,3740000.0
2015-01-08,803.9,825.0,803.15,817.05,3080000.0
2015-01-09,818.5,868.4,817.05,864.6,3830000.0
2015-01-12,867.5,899.8,864.25,896.6,4340000.0
2015-01-13,899.95,908.65,876.4,884.55,3370000.0
2015-01-14,888.8,934.5,886.0,924.05,4580000.0
2015-01-15,934.95,937.4,909.7,921.55,3530000.0
2015-01-16,928.0,947.0,925.0,941.05,2020000.0
2015-01-19,946.3,947.4,886.05,892.55,7710000.0
2015-01-20,889.9,903.0,877.75,895.45,4360000.0
2015-01-21,897.0,948.4,888.5,941.95,4099999.9999999995
2015-01-22,944.0,961.3,931.3,944.65,3590000.0
2015-01-23,947.0,968.85,944.65,965.3,2450000.0
2015-01-27,962.1,967.9,936.6,941.95,3270000.0
2015-01-28,938.0,940.8,928.15,933.85,2250000.0
2015-01-29,931.0,948.0,926.4,941.6,3420000.0
2015-01-30,941.0,941.0,927.8,932.55,1560000.0
2015-02-02,926.35,929.95,904.8,908.0,1820000.0
2015-02-03,910.2,930.85,908.0,910.85,1540000.0
2015-02-04,910.9,919.8,895.1,899.9,1180000.0
2015-02-05,907.3,919.8,901.2,909.05,1710000.0
2015-02-06,906.0,915.85,899.4,905.75,717670.0
2015-02-09,905.75,914.6,895.9,900.15,860240.0
2015-02-10,895.0,907.5,885.4,887.75,1060000.0
2015-02-11,890.35,902.95,884.6,900.3,897360.0
2015-02-12,905.0,910.8,885.3,887.8,1120000.0
2015-02-13,892.4,898.8,885.2,892.8,1340000.0
2015-02-16,886.35,920.0,886.35,907.0,1640000.0
2015-02-18,902.0,923.35,902.0,912.9,2180000.0
2015-02-19,919.95,922.8,895.0,908.15,1030000.0
2015-02-20,905.5,909.7,899.0,900.25,623250.0
2015-02-23,903.0,913.85,883.05,886.15,1050000.0
2015-02-24,889.0,915.6,887.0,913.7,2100000.0
2015-02-25,916.5,917.5,894.0,901.9,1140000.0
2015-02-26,905.7,905.7,883.8,886.4,1190000.0
2015-02-27,889.8,893.0,880.4,887.15,1910000.0
2015-02-28,894.0,916.9,889.65,910.1,861950.0
2015-03-02,914.0,939.95,906.1,935.65,2790000.0
2015-03-03,939.9,939.9,923.25,929.7,1510000.0
2015-03-04,931.1,945.3,913.0,916.1,1200000.0
2015-03-05,913.45,946.35,913.45,939.7,2300000.0
2015-03-09,936.0,981.0,931.0,976.0,3530000.0
2015-03-10,978.3,978.65,951.05,957.15,1320000.0
2015-03-11,957.15,978.9,949.45,968.9,1740000.0
2015-03-12,968.0,972.8,955.6,960.55,1360000.0
2015-03-13,963.7,964.9,938.95,941.7,1470000.0
2015-03-16,939.45,957.25,902.5,931.75,1240000.0
2015-03-17,934.95,946.8,921.4,931.8,1240000.0
2015-03-18,932.4,937.25,911.5,922.1,1440000.0
2015-03-19,931.0,940.8,916.65,922.65,1250000.0
2015-03-20,922.0,922.0,892.0,895.75,1850000.0
2015-03-23,899.7,910.0,892.35,902.4,989350.0
2015-03-24,896.2,901.15,885.35,887.2,1290000.0
2015-03-25,889.75,897.6,883.0,886.4,2850000.0
2015-03-26,884.85,885.0,858.2,865.9,2570000.0
2015-03-27,870.5,870.9,848.95,851.3,2020000.0
2015-03-30,857.95,871.0,852.0,862.05,1420000.0
2015-03-31,862.95,884.0,858.0,873.55,1500000.0
2015-04-01,873.5,885.8,871.5,883.5,865860.0
2015-04-06,883.65,910.8,882.5,907.95,1480000.0
2015-04-07,911.35,919.05,897.6,913.45,1210000.0
2015-04-08,914.9,921.65,909.4,912.55,1300000.0
2015-04-09,913.9,932.0,913.6,926.45,1240000.0
2015-04-10,929.9,935.8,916.35,933.8,1160000.0
2015-04-13,931.35,950.95,928.0,949.15,1370000.0
2015-04-15,942.9,948.95,933.0,934.7,924860.0
2015-04-16,932.5,937.8,918.1,933.1,1070000.0
2015-04-17,936.7,944.2,928.85,937.65,764980.0
2015-04-20,938.4,940.75,905.6,913.45,879560.0
2015-04-21,914.05,919.85,870.35,873.1,2540000.0
2015-04-22,887.45,913.0,875.0,907.15,2110000.0
2015-04-23,911.0,922.0,892.8,902.65,1030000.0
