Date,Open,High,Low,Close,Volume
2015-01-01,488.38,491.61,485.39,489.73,2000000.0
2015-01-02,489.13,500.8,489.13,499.35,6780000.0
2015-01-05,498.53,503.52,490.5,495.06,9940000.0
2015-01-06,491.12,492.36,479.73,484.72,9670000.0
2015-01-07,487.4,489.82,483.68,487.04,7250000.0
2015-01-08,492.51,495.33,483.68,489.49,13560000.0
2015-01-09,491.14,523.11,474.51,514.54,44860000.0
2015-01-12,518.9,525.64,514.68,524.84,12760000.0
2015-01-13,522.82,522.82,514.68,518.13,8800000.0
2015-01-14,520.51,529.07,519.05,527.99,9920000.0
2015-01-15,529.61,533.98,523.92,529.38,8340000.0
2015-01-16,532.79,535.76,523.86,525.42,6690000.0
2015-01-19,525.84,528.91,519.54,521.5,4090000.0
2015-01-20,522.62,529.07,521.24,526.88,6800000.0
2015-01-21,528.7,539.72,525.35,538.22,8490000.0
2015-01-22,539.44,546.43,536.09,544.81,9960000.0
2015-01-23,545.69,551.89,537.03,549.42,9490000.0
2015-01-27,550.89,550.89,528.35,529.94,13740000.0
2015-01-28,533.28,534.47,528.4,531.93,13130000.0
2015-01-29,532.04,533.26,527.73,532.17,15370000.0
2015-01-30,536.14,536.4,527.57,531.27,10830000.0
2015-02-02,531.18,533.78,527.34,530.02,8700000.0
2015-02-03,530.02,530.79,521.38,526.07,5270000.0
2015-02-04,530.78,533.28,527.43,531.51,5160000.0
2015-02-05,533.48,550.65,532.79,544.15,11880000.0
2015-02-06,546.93,557.54,542.83,553.25,7450000.0
2015-02-09,545.69,559.08,545.69,557.81,6540000.0
2015-02-10,556.35,569.99,555.86,565.11,8520000.0
2015-02-11,565.65,568.8,559.64,566.73,5800000.0
2015-02-12,566.27,575.93,563.79,573.27,6290000.0
2015-02-13,570.39,577.11,567.02,569.52,5660000.0
2015-02-16,565.6,572.2,561.87,565.22,6240000.0
2015-02-18,568.15,571.72,560.11,569.62,8610000.0
2015-02-19,569.0,578.92,568.52,576.62,9670000.0
2015-02-20,577.56,579.42,564.76,566.3,6970000.0
2015-02-23,570.49,572.77,557.62,561.96,5090000.0
2015-02-24,565.28,569.49,559.97,563.74,6440000.0
2015-02-25,567.74,579.12,565.53,574.86,6040000.0
2015-02-26,572.35,572.72,556.95,560.1,6450000.0
2015-02-27,564.26,565.69,558.46,561.99,7800000.0
2015-02-28,564.23,572.45,559.63,569.61,3200000.0
2015-03-02,571.23,572.6,565.05,568.43,7040000.0
2015-03-03,568.01,571.22,565.11,569.96,4910000.0
2015-03-04,570.49,573.94,558.56,564.2,4380000.0
2015-03-05,562.32,570.18,553.96,557.49,5680000.0
2015-03-09,560.32,560.32,540.48,543.22,7980000.0
2015-03-10,545.21,547.41,535.81,545.19,6330000.0
2015-03-11,544.22,555.61,538.02,541.27,6780000.0
2015-03-12,540.48,552.25,539.98,550.22,5690000.0
2015-03-13,551.89,553.13,543.8,550.75,6180000.0
2015-03-16,548.3,566.02,548.3,562.22,6820000.0
2015-03-17,562.22,565.4,549.96,555.73,5540000.0
2015-03-18,559.2,561.28,551.28,553.0,4910000.0
2015-03-19,554.27,557.84,551.33,553.24,6890000.0
2015-03-20,555.86,562.78,553.86,559.94,6430000.0
2015-03-23,558.83,564.29,552.01,553.98,5080000.0
2015-03-24,554.34,558.93,547.17,548.53,6740000.0
2015-03-25,551.37,552.92,545.87,550.42,6170000.0
2015-03-26,547.67,549.38,528.82,532.38,15740000.0
2015-03-27,536.76,551.81,536.51,546.22,10070000.0
2015-03-30,547.07,555.61,544.42,552.63,4620000.0
2015-03-31,556.85,563.95,546.76,550.24,8020000.0
2015-04-01,545.41,545.56,535.19,539.22,6740000.0
2015-04-06,540.48,541.89,535.86,540.28,7740000.0
2015-04-07,539.48,541.42,530.31,535.64,8540000.0
2015-04-08,541.35,546.9,539.0,545.82,10190000.0
2015-04-09,548.51,550.37,541.82,549.41,10580000.0
2015-04-10,548.22,555.11,548.22,554.11,7120000.0
2015-04-13,555.11,556.6,549.68,555.31,4870000.0
2015-04-15,554.74,556.85,544.46,549.08,6240000.0
2015-04-16,551.14,553.38,535.89,544.36,9010000.0
2015-04-17,540.74,544.43,534.14,540.54,6450000.0
2015-04-20,539.73,540.73,524.64,528.86,12830000.0
2015-04-21,532.79,534.55,525.87,531.45,8880000.0
2015-04-22,533.54,534.52,520.37,530.23,12350000.0
2015-04-23,532.96,533.28,523.86,526.34,11890000.0
2015-04-24,529.79,533.33,491.12,494.89,43570000.0
2015-04-27,496.08,496.57,483.2,492.27,19820000.0
2015-04-28,491.61,491.61,484.17,486.38,10390000.0
2015-04-29,486.38,489.13,480.69,486.44,8289999.999999999
2015-04-30,486.16,487.4,479.29,481.75,13130000.0
2015-05-04,486.03,496.08,483.65,494.37,13360000.0
2015-05-05,496.08,497.0,484.18,486.84,9410000.0
2015-05-06,489.88,489.88,475.07,476.74,10510000.0
2015-05-07,476.73,487.92,473.75,482.19,6780000.0
2015-05-08,485.66,488.03,482.5,485.65,5780000.0
2015-05-11,487.4,496.08,484.22,494.5,4790000.0
2015-05-12,494.5,494.74,481.69,482.96,8279999.999999999
