Date,Open,High,Low,Close,Volume
2015-01-01,646.0,647.0,640.8,642.1,378210.0
2015-01-02,644.0,648.53,643.0,644.28,430070.0
2015-01-05,644.28,644.28,628.2,629.68,1470000.0
2015-01-06,626.0,626.0,611.0,613.11,1960000.0
2015-01-07,615.02,615.61,602.0,607.84,1600000.0
2015-01-08,612.0,618.81,608.2,613.26,1390000.0
2015-01-09,619.0,634.0,618.24,632.76,2970000.0
2015-01-12,630.6,642.8,625.33,641.45,1670000.0
2015-01-13,642.0,647.6,638.0,644.67,2450000.0
2015-01-14,641.0,644.64,638.2,641.65,1660000.0
2015-01-15,645.32,650.79,640.79,648.11,2220000.0
2015-01-16,648.4,659.0,646.25,657.16,2110000.0
2015-01-19,656.0,666.0,653.94,664.78,1240000.0
2015-01-20,668.4,668.4,658.47,661.24,1490000.0
2015-01-21,655.5,669.78,650.4,667.17,2160000.0
2015-01-22,666.02,673.0,666.02,672.25,1230000.0
2015-01-23,677.95,677.95,667.0,669.92,2210000.0
2015-01-27,664.97,664.97,639.07,642.48,2060000.0
2015-01-28,644.0,649.0,634.42,647.81,1250000.0
2015-01-29,646.8,676.0,642.07,672.66,7010000.0
2015-01-30,674.0,674.57,640.2,646.65,3160000.0
2015-02-02,635.95,636.8,627.02,627.82,1930000.0
2015-02-03,620.4,623.8,614.98,617.43,2610000.0
2015-02-04,621.0,625.25,617.0,619.38,1070000.0
2015-02-05,617.6,619.0,612.24,614.41,2110000.0
2015-02-06,615.0,623.4,606.0,608.86,1220000.0
2015-02-09,606.6,622.59,601.4,619.82,1760000.0
2015-02-10,622.21,629.1,615.0,626.1,1690000.0
2015-02-11,628.06,636.18,624.79,630.48,1160000.0
2015-02-12,639.0,668.63,638.47,666.24,2290000.0
2015-02-13,672.0,673.8,664.2,668.79,1060000.0
2015-02-16,670.4,680.56,667.63,670.25,749690.0
2015-02-18,663.4,675.2,662.42,670.85,1050000.0
2015-02-19,669.41,679.35,662.54,676.58,858420.0
2015-02-20,679.6,684.99,674.2,680.78,757390.0
2015-02-23,680.44,684.8,672.52,677.96,2080000.0
2015-02-24,675.0,682.0,668.08,671.95,1080000.0
2015-02-25,675.0,677.01,653.0,655.87,2029999.9999999998
2015-02-26,650.6,656.6,645.4,650.44,2490000.0
2015-02-27,649.8,659.8,640.2,655.61,2170000.0
2015-02-28,656.92,674.27,652.02,669.81,531030.0
2015-03-02,672.6,683.98,666.42,677.33,1360000.0
2015-03-03,681.8,696.56,672.63,681.58,2000000.0
2015-03-04,681.58,693.6,674.12,678.09,1450000.0
2015-03-05,677.62,689.98,677.62,688.3,1400000.0
2015-03-09,690.38,703.4,690.38,693.51,1170000.0
2015-03-10,696.0,696.0,682.15,687.46,1110000.0
2015-03-11,691.77,706.39,673.61,693.6,1550000.0
2015-03-12,694.0,701.0,683.04,686.56,1840000.0
2015-03-13,691.8,692.82,671.7,675.31,970540.0
2015-03-16,678.0,679.72,660.03,662.6,1090000.0
2015-03-17,672.0,690.55,670.2,687.49,1770000.0
2015-03-18,688.98,690.79,680.0,685.41,852310.0
2015-03-19,694.0,696.0,682.21,684.94,1390000.0
2015-03-20,687.64,693.0,674.3,685.32,1540000.0
2015-03-23,686.0,693.97,685.7,691.73,948470.0
2015-03-24,699.8,705.0,692.6,702.29,2610000.0
2015-03-25,705.0,715.0,700.8,702.12,1970000.0
2015-03-26,694.0,698.41,670.3,689.14,2690000.0
2015-03-27,686.98,686.98,672.04,683.08,1220000.0
2015-03-30,691.56,691.56,674.6,685.06,1410000.0
2015-03-31,690.8,703.0,690.8,697.75,1400000.0
2015-04-01,708.2,713.36,700.34,706.73,1410000.0
2015-04-06,706.0,738.9,705.8,735.57,2180000.0
2015-04-07,733.6,740.99,729.04,736.97,1160000.0
2015-04-08,735.0,755.06,732.43,751.09,2220000.0
2015-04-09,751.01,752.8,735.8,748.05,1550000.0
2015-04-10,749.2,761.56,741.27,759.48,1080000.0
2015-04-13,756.0,761.54,746.3,759.07,1320000.0
2015-04-15,756.0,760.0,746.33,750.72,1470000.0
2015-04-16,746.0,748.25,732.64,736.06,1170000.0
2015-04-17,733.08,740.0,724.0,729.43,1290000.0
2015-04-20,730.0,743.19,708.04,713.4,1510000.0
2015-04-21,715.18,722.8,690.4,692.4,1940000.0
2015-04-22,698.01,717.0,697.6,714.06,1700000.0
2015-04-23,715.84,719.0,701.8,705.76,858440.0
2015-04-24,702.1,714.18,694.07,696.83,931160.0
2015-04-27,701.0,702.97,671.02,677.12,2720000.0
2015-04-28,677.4,686.16,668.17,682.45,1380000.0
2015-04-29,682.6,691.45,670.0,676.49,1170000.0
2015-04-30,676.0,676.0,655.3,662.05,4010000.0
2015-05-04,666.0,681.0,663.2,679.01,1260000.0
2015-05-05,678.0,684.0,670.21,680.53,1570000.0
2015-05-06,678.0,681.76,656.61,670.68,2040000.0
2015-05-07,662.24,669.2,650.01,656.58,2100000.0
2015-05-08,669.8,677.95,660.6,670.09,1340000.0
2015-05-11,676.0,681.95,667.75,671.94,1220000.0
2015-05-12,678.2,699.34,672.57,693.78,6350000.0
2015-05-13,699.39,706.0,691.0,698.83,1950000.0
