Date,Open,High,Low,Close,Volume
2015-01-01,399.75,402.91,396.4,401.7,1340000.0
2015-01-02,400.51,404.74,400.01,401.31,933370.0
2015-01-05,403.75,403.75,392.18,394.56,2009999.9999999998
2015-01-06,393.5,393.6,380.66,384.02,3470000.0
2015-01-07,384.88,387.0,373.18,374.9,3540000.0
2015-01-08,379.25,385.0,373.75,383.57,3910000.0
2015-01-09,384.16,395.91,380.73,386.39,6160000.0
2015-01-12,388.77,394.75,385.18,393.89,2660000.0
2015-01-13,393.89,398.74,390.84,395.9,2920000.0
2015-01-14,398.98,399.7,387.57,394.7,4130000.0
2015-01-15,398.74,404.61,388.11,398.31,3660000.0
2015-01-16,398.5,411.02,393.89,409.75,3190000.0
2015-01-19,412.5,432.5,409.95,411.16,3340000.0
2015-01-20,415.62,419.81,412.43,418.04,3100000.0
2015-01-21,415.3,423.0,410.25,421.81,7540000.0
2015-01-22,422.0,423.26,414.25,416.43,3770000.0
2015-01-23,415.77,417.23,407.82,411.66,4680000.0
2015-01-27,412.23,412.23,401.89,404.09,4460000.0
2015-01-28,402.5,416.44,402.5,414.85,4170000.0
2015-01-29,414.5,415.68,402.23,412.24,4750000.0
2015-01-30,452.5,455.0,438.29,447.94,21420000.0
2015-02-02,450.0,475.0,449.51,472.75,10090000.0
2015-02-03,477.5,478.75,467.75,475.06,8440000.0
2015-02-04,475.0,477.5,471.39,475.09,4940000.0
2015-02-05,475.0,495.21,471.74,493.16,8490000.0
2015-02-06,492.5,499.25,486.32,488.68,4019999.9999999995
2015-02-09,485.25,502.38,482.82,498.57,4670000.0
2015-02-10,496.25,496.96,481.25,483.34,5790000.0
2015-02-11,484.93,491.75,480.3,488.93,2140000.0
2015-02-12,487.5,497.5,487.25,496.1,4370000.0
2015-02-13,497.5,501.0,494.2,498.24,3290000.0
2015-02-16,498.76,502.0,495.15,496.21,3020000.0
2015-02-18,497.89,510.0,496.89,508.29,6330000.0
2015-02-19,507.5,513.67,505.0,512.04,4139999.9999999995
2015-02-20,512.5,513.75,499.02,500.19,2670000.0
2015-02-23,500.0,506.93,489.61,492.75,2670000.0
2015-02-24,492.75,499.7,488.91,494.01,3640000.0
