Date,Portfolio_Value,Daily_Return,Drawdown
2025-01-02,100003.1997,3.1996999999973924e-05,0.0
2025-01-03,99993.84969999999,-9.34970083762812e-05,-9.34970083762812e-05
2025-01-06,99993.6997,-1.5000922601160663e-06,-9.499696038225865e-05
2025-01-07,99993.4497,-2.50015751742407e-06,-9.749688039231809e-05
2025-01-08,99996.9497,3.500229275518234e-05,-6.249800025148595e-05
2025-01-09,99991.6997,-5.250160145634923e-05,-0.00011499632046273416
2025-01-10,99991.4074,-2.923242637918454e-06,-0.00011791922693850543
2025-01-13,99982.40685,-9.001323447715588e-05,-0.00020792184712463754
2025-01-14,99983.40685,1.000175962457339e-05,-0.0001979221670843998
2025-01-15,99983.20684999999,-2.0003319181920987e-06,-0.00019992210309256376
2025-01-16,99978.60685,-4.600772614637604e-05,-0.0002459206312775701
2025-01-17,99972.50684999999,-6.1013052613923486e-05,-0.0003069186795230786
2025-01-20,99990.80685,0.0001830503263008145,-0.00012392453478669862
2025-01-21,99990.5066,-3.0027760497087422e-06,-0.00012692693871878234
2025-01-22,100000.95825,0.00010452642311147868,-2.2413782826204413e-05
2025-01-23,100000.64915,-3.0909703807621237e-06,-2.55046839266277e-05
2025-01-24,100002.73145,2.0822864828464235e-05,-4.682350178749362e-06
2025-01-27,100002.41135,-3.200912568790986e-06,-7.88324775974681e-06
2025-01-28,99997.7534,-4.65783768322446e-05,-5.4461257403106594e-05
2025-01-29,99997.4498,-3.0360682083011498e-06,-5.749716026331556e-05
2025-01-30,99993.68735000001,-3.762545952441594e-05,-9.512045643065525e-05
2025-01-31,99993.37835000001,-3.090195073137584e-06,-9.821035756302701e-05
2025-02-01,99985.96645000002,-7.412390822568775e-05,-0.00017232698605318395
2025-02-03,99985.66165000002,-3.048427802620569e-06,-0.0001753748885294291
2025-02-04,99987.99805000002,2.3367350492500733e-05,-0.0001520116360834162
2025-02-05,99987.68180000002,-3.162879607263948e-06,-0.00015517403489617634
2025-02-06,99988.21470000001,5.32965651765975e-06,-0.00014984520540282302
2025-02-07,99987.89675000001,-3.179874757749091e-06,-0.0001530246036715859
2025-02-10,99988.62875000002,7.320886065178772e-06,-0.00014570483788209576
2025-02-11,99988.30970000001,-3.1908628410459926e-06,-0.0001488952357989888
2025-02-12,99985.19670000001,-3.113363961584756e-05,-0.0001800242397642245
2025-02-13,99984.88650000002,-3.1024592662787575e-06,-0.00018312614051263243
2025-02-14,99984.12795000002,-7.5866466078215674e-06,-0.00019071139780714127
2025-02-17,99981.37795000002,-2.750436550664539e-05,-0.0002182105179177951
2025-02-18,99988.22795000001,6.85127584800532e-05,-0.0001497127096422538
2025-02-19,99990.12795000002,1.9002236952922526e-05,-0.00013071331756571477
2025-02-20,99989.81385000002,-3.1413101117372484e-06,-0.0001338542170663858
2025-02-21,99982.55055000003,-7.264039925994352e-05,-0.00020648489310255897
2025-02-24,99971.25055000003,-0.00011301972131979091,-0.0003194812775572747
2025-02-25,99967.50055000003,-3.751078414413212e-05,-0.00035698007770816625
2025-02-27,99970.70055000002,3.201040320495528e-05,-0.00032498110157943455
2025-02-28,99953.85055000002,-0.00016854938404256103,-0.0004934757102574989
2025-03-03,99959.75055000003,5.902724074704224e-05,-0.00043447759802000885
2025-03-04,99956.20055000002,-3.551429430815951e-05,-0.00046997646216288195
2025-03-05,99961.30055000003,5.102234750764363e-05,-0.00041897809395761125
2025-03-06,99962.10055000002,8.003097154465326e-06,-0.00041097834992553743
2025-03-07,99961.00055000003,-1.1004170520016835e-05,-0.00042197799796971167
2025-03-10,99957.10055000002,-3.901521571963427e-05,-0.0004609767501267262
2025-03-11,99953.95055000002,-3.1513519126322626e-05,-0.000492475742253417
2025-03-12,99944.75055000003,-9.20423850120358e-05,-0.0005844727986235751
2025-03-13,99940.20055000002,-4.552515239633973e-05,-0.000629971342806686
2025-03-17,99936.05055000003,-4.152483162086449e-05,-0.0006714700149736144
2025-03-18,99937.45055000002,1.4008958651950439e-05,-0.0006574704629173398
2025-03-19,99941.90055000002,4.452785192644769e-05,-0.000612971886738311
2025-03-20,99944.20055000002,2.3013370641798447e-05,-0.000589972622645735
2025-03-21,99940.50055000003,-3.702065732314359e-05,-0.0006269714387945856
2025-03-24,99945.60055000002,5.103036278510282e-05,-0.0005759730705894604
2025-03-25,99947.20055000002,1.6008708649515645e-05,-0.0005599735825250218
2025-03-26,99943.60055000002,-3.6019017843374905e-05,-0.0005959724306699359
2025-03-27,99948.40055000002,4.802708701295542e-05,-0.0005479739664767656
2025-03-28,99938.45055000002,-9.955136795830484e-05,-0.000647470782877102
2025-04-01,99938.80055000003,3.5021555575420182e-06,-0.0006439708948629606
2025-04-02,99939.80055000003,1.000612369266623e-05,-0.000633971214822723
2025-04-03,99932.55055000003,-7.25436708908861e-05,-0.0007064688951144467
2025-04-04,99922.50055000003,-0.00010056783244989344,-0.0008069656795188651
2025-04-07,99919.10055000002,-3.402637024988593e-05,-0.0008409645916557608
2025-04-08,99923.45055000002,4.353521975339499e-05,-0.0007974659834806683
2025-04-09,99912.85055000002,-0.00010608120457871656,-0.0009034625919072468
2025-04-11,99915.95055000002,3.1027039894677696e-05,-0.0008724635837824515
2025-04-15,99920.20055000002,4.253575106482334e-05,-0.000829964943611441
2025-04-16,99923.85055000002,3.652915006077996e-05,-0.0007934661114646315
2025-04-17,99913.10055000002,-0.00010758192304269642,-0.0009009626718971874
2025-04-21,99914.65055000002,1.5513481129806757e-05,-0.0008854631678347898
2025-04-22,99910.35055000002,-4.3036731613759415e-05,-0.0009284617920078411
2025-04-23,99919.80055000003,9.458479474839196e-05,-0.000833964815627478
2025-04-24,99918.95055000002,-8.506822424855416e-06,-0.0008424645436617383
2025-04-25,99917.10055000002,-1.8515006310840605e-05,-0.0008609639517362363
2025-04-28,99916.70055000002,-4.003318729150004e-06,-0.0008649638237522732
2025-04-29,99917.60055000002,9.007503200566595e-06,-0.0008559641117161174
2025-04-30,99917.70055000002,1.0008246740851179e-06,-0.0008549641437120355
2025-05-02,99919.07055000002,1.3711284311529756e-05,-0.0008412645820569563
2025-05-05,99919.77055000003,7.0056696500330024e-06,-0.0008342648060286734
2025-05-06,99919.52698000002,-2.437655717835336e-06,-0.0008367004280961342
2025-05-07,99922.13579000001,2.6109110789853996e-05,-0.0008106131628104553
2025-05-08,99921.89175000002,-2.442301678812936e-06,-0.0008130534847273799
2025-05-09,99922.09018000001,1.985851113446893e-06,-0.0008110692482171008
2025-05-12,99921.84817000001,-2.4219869657029576e-06,-0.0008134892707836564
2025-05-13,99915.88089000001,-5.971947186009617e-05,-0.0008731601614941375
2025-05-14,99915.62932000001,-2.5178179661408595e-06,-0.0008756757810019364
2025-05-15,99919.00638000002,3.3799116544597106e-05,-0.0008419062615251167
2025-05-16,99918.74981000001,-2.567779737886228e-06,-0.0008444718794331633
2025-05-19,99915.9355,-2.8165984916275537e-05,-0.0008726140789672205
2025-05-20,99915.68375000001,-2.519618104319396e-06,-0.0008751314984173085
2025-05-21,99916.64404000001,9.611003637881973e-06,-0.0008655289056714414
2025-05-22,99916.39312000002,-2.511293312562209e-06,-0.000868038025387051
2025-05-23,99917.56718000003,1.1750424163077802e-05,-0.0008562978010389612
2025-05-26,99917.31982000003,-2.4756407404147163e-06,-0.0008587713218936537
2025-05-27,99915.07958000003,-2.242093767161633e-05,-0.0008811730051069877
2025-05-28,99914.83133000003,-2.484609941239371e-06,-0.0008836554256770186
2025-05-29,99917.29390000003,2.464669125917769e-05,-0.000859030513600297
2025-05-30,99917.04376000003,-2.5034705228715082e-06,-0.0008615318335655996
2025-06-02,99914.80409000002,-2.2415294885921638e-05,-0.0008839278169614182
2025-06-03,99913.34409000003,-1.4612449208995398e-05,-0.0008985273498200838
2025-06-04,99913.98409000003,6.405550788320309e-06,-0.0008921275545943375
2025-06-05,99915.06409000003,1.0809297715812324e-05,-0.0008813279001508632
2025-06-06,99915.71409000002,6.505525527248641e-06,-0.000874828108124767
2025-06-09,99918.41409000002,2.7022776392960962e-05,-0.0008478289720161541
2025-06-10,99921.99409000002,3.5829231604668134e-05,-0.0008120301174720855
2025-06-11,99926.04409000002,4.053161705675193e-05,-0.0007715314133090934
2025-06-12,99925.78517000003,-2.5911162835560673e-06,-0.0007741205304650412
2025-06-13,99926.12556000004,3.406428074926089e-06,-0.0007707167393760235
2025-06-16,99925.86535000004,-2.6040237080082188e-06,-0.0007733187561193703
2025-06-17,99925.62246000004,-2.4307019923553425e-06,-0.0007757475784042843
2025-06-18,99925.35955000004,-2.6310569154589375e-06,-0.0007783765942837125
2025-06-19,99929.08796000003,3.73119498072006e-05,-0.0007410936872249289
2025-06-20,99928.82238000003,-2.657684618445643e-06,-0.0007437494022500812
2025-06-23,99925.25584000003,-3.569080386474783e-05,-0.0007794136611007888
2025-06-24,99924.99260000003,-2.6343690370102478e-06,-0.0007820459768745832
2025-06-25,99929.16763000003,4.178163932131743e-05,-0.0007402970127162042
2025-06-26,99928.89822000002,-2.696009647609482e-06,-0.0007429910265159253
2025-06-27,99925.15970000002,-3.7411800456043996e-05,-0.0007803750303399447
2025-06-30,99924.89465000002,-2.6524851278450623e-06,-0.0007830254455346277
2025-07-01,99923.19867000001,-1.6972547291087442e-05,-0.0007999847028893106
2025-07-02,99925.64867000001,2.4518830788116617e-05,-0.0007754854867907572
2025-07-03,99925.69867000001,5.003720332908036e-07,-0.0007749855027887162
2025-07-04,99928.69867000001,3.0022306973377898e-05,-0.000744986462668003
2025-07-07,99926.39867000001,-2.3016411007195496e-05,-0.0007679857267605789
2025-07-08,99928.29867,1.9013994552818792e-05,-0.0007489863346841854
2025-07-09,99926.44867000001,-1.851327426378637e-05,-0.0007674857427585379
2025-07-10,99923.69867000001,-2.752024150364514e-05,-0.0007949848628691918
2025-07-11,99916.94867000001,-6.755154272553509e-05,-0.0008624827031407966
2025-07-14,99912.89867000001,-4.0533663746868604e-05,-0.0009029814073037885
2025-07-15,99916.04867,3.1527460837646606e-05,-0.0008714824151770978
2025-07-16,99921.44867000001,5.404537180852401e-05,-0.0008174841429597267
2025-07-17,99919.24867000002,-2.2017294877927526e-05,-0.0008394834390482207
2025-07-18,99925.59867,6.355131853486212e-05,-0.0007759854707927982
2025-07-21,99918.99867000002,-6.604914143959733e-05,-0.0008419833590582801
2025-07-22,99918.34867,-6.505269354784768e-06,-0.0008484831510845219
2025-07-23,99920.04867,1.7013892069130104e-05,-0.0008314836950161468
2025-07-24,99920.49867000002,4.503600688764972e-06,-0.0008269838389979234
2025-07-25,99917.84867,-2.6521084615086726e-05,-0.0008534829911046408
2025-07-28,99908.69867000001,-9.15752302695588e-05,-0.0009449800634727581
2025-07-29,99910.44867000001,1.7515992333963605e-05,-0.000927480623402342
2025-07-30,99908.84867,-1.601434105546411e-05,-0.0009434801114667806
2025-07-31,99906.94867000001,-1.901733455331769e-05,-0.0009624795035431741
2025-08-01,99901.39867000001,-5.555169158788913e-05,-0.0010179777277665228
2025-08-04,99904.69867000001,3.303257055392846e-05,-0.000984978783633709
2025-08-05,99904.55867000001,-1.4013354913552026e-06,-0.0009863787388393365
2025-08-06,99898.60867000002,-5.9556841841930825e-05,-0.001045876835078722
2025-08-07,99900.96867000002,2.3623952639785867e-05,-0.0010222775901837552
2025-08-08,99897.69867000001,-3.27324153462993e-05,-0.0010549765439153732
2025-08-11,99900.26867,2.5726318365772548e-05,-0.001029277366212038
2025-08-12,99900.36867000001,1.0009983089850358e-06,-0.001028277398207956
2025-08-13,99900.29867,-7.006981149210299e-07,-0.0010289773758108424
2025-08-14,99905.45867,5.1651497229737883e-05,-0.0009773790268031808
2025-08-18,99903.85867000002,-1.6015140927146585e-05,-0.0009933785148674738
2025-08-19,99905.60867000002,1.751684092383816e-05,-0.0009758790747970578
2025-08-20,99909.48867,3.883665843832854e-05,-0.0009370803162410342
2025-08-21,99909.23783000001,-2.5106724429533777e-06,-0.0009395886359822608
2025-08-22,99907.71792000001,-1.5212907565053237e-05,-0.0009547872496722457
2025-08-25,99907.46928,-2.4886966210593295e-06,-0.0009572735701175029
2025-08-26,99905.40544,-2.06575145469697e-05,-0.0009779113097717724
2025-08-28,99904.02544,-1.3813066409439083e-05,-0.000991710868227347
2025-08-29,99902.78544,-1.2411912278103363e-05,-0.0010041104714771489
2025-09-01,99903.73544,9.509244370044558e-06,-0.0009946107754389521
2025-09-02,99903.48508,-2.506012401866778e-06,-0.0009971142953338805
2025-09-03,99901.86415,-1.6224959506733872e-05,-0.001013323076701549
2025-09-04,99897.27415,-4.594508860319908e-05,-0.0010592216080862055
2025-09-05,99895.97415,-1.3013368093016283e-05,-0.0010722211921385435
2025-09-08,99894.82415,-1.1511975430234886e-05,-0.0010837208241847589
2025-09-09,99901.45414999999,6.636980500645993e-05,-0.0010174229455180814
2025-09-10,99908.05415,6.606510441876107e-05,-0.0009514250572524541
2025-09-11,99906.21415,-1.841693360611315e-05,-0.0009698244685264566
2025-09-12,99904.24415,-1.9718493156425588e-05,-0.0009895238382057366
2025-09-15,99903.58415,-6.6063259435959855e-06,-0.0009961236270323284
2025-09-16,99906.31414999999,2.7326346929625404e-05,-0.0009688245005225201
2025-09-17,99906.45414999999,1.40131283183184e-06,-0.0009674245453168927
2025-09-18,99909.23414999999,2.782603009636326e-05,-0.0009396254348050433
2025-09-19,99908.18415,-1.050953907235369e-05,-0.0009501250988471766
2025-09-22,99902.63415,-5.555100462711102e-05,-0.0010056233230705252
2025-09-23,99901.93415,-7.006822252014559e-06,-0.0010126230990986625
2025-09-24,99896.89415,-5.044947370529111e-05,-0.0010630214865015423
2025-09-25,99894.30415,-2.592673197734754e-05,-0.0010889206578057233
2025-09-26,99888.05415,-6.256612980270707e-05,-0.0011514186580572092
2025-09-29,99891.94415,3.8943595739265065e-05,-0.00111251990270069
2025-09-30,99891.67414999999,-2.7029206639389903e-06,-0.0011152198163115951
2025-10-01,99893.37415,1.7018435364882128e-05,-0.0010982203602430745
2025-10-03,99893.28414999999,-9.009606570693603e-07,-0.0010991203314468065
2025-10-06,99894.43415,1.151228543334193e-05,-0.0010876206994004456
2025-10-07,99895.83415,1.4014794837237477e-05,-0.001073621147344171
2025-10-08,99896.57415,7.40771631071303e-06,-0.0010662213841143428
2025-10-09,99898.70414999999,2.1322052513951046e-05,-0.0010449220656287353
2025-10-10,99901.00415,2.3023321669412372e-05,-0.0010219228015361593
2025-10-13,99897.43415,-3.573537653968049e-05,-0.0010576216592797325
2025-10-14,99900.72415,3.293377881010968e-05,-0.0010247227119474143
2025-10-15,99902.51415,1.791778803645588e-05,-0.0010068232846753072
2025-10-16,99906.11415,3.603512915186498e-05,-0.0009708244365305386
2025-10-17,99893.20414999999,-0.00012922132053520062,-0.0010999203058500429
2025-10-20,99893.54415,3.4036349409767078e-06,-0.0010965204146362515
2025-10-21,99893.66415,1.2012788315444245e-06,-0.0010953204530314694
2025-10-23,99896.60415,2.9431296018810904e-05,-0.0010659213937131472
2025-10-24,99896.35985,-2.4455285751147418e-06,-0.0010683643155470347
2025-10-27,99897.04686999999,6.877327672691709e-06,-0.0010614943353658148
2025-10-28,99896.80295999999,-2.4416137177918684e-06,-0.0010639333573244762
2025-10-29,99896.46057999998,-3.42733691026089e-06,-0.0010673570477766714
2025-10-30,99896.10057999998,-3.6037312824740535e-06,-0.001070956932591163
2025-10-31,99894.85057999998,-1.2513000935396473e-05,-0.00108345653264146
2025-11-03,99894.68057999999,-1.7017894216890653e-06,-0.001085156478248283
2025-11-04,99892.10057999998,-2.582720105837438e-05,-0.001110955652752114
2025-11-06,99894.23057999999,2.1323007401359194e-05,-0.001089656334266361
2025-11-07,99890.67057999999,-3.563769378199131e-05,-0.001125255195209584
2025-11-10,99894.02057999998,3.353666544172747e-05,-0.001091756267074875
2025-11-11,99895.87057999999,1.8519626993331908e-05,-0.0010732568590003768
2025-11-12,99899.40057999999,3.5336796000710484e-05,-0.0010379579884583492
2025-11-13,99899.15535999999,-2.4546693831329664e-06,-0.001040410109997787
2025-11-14,99897.95002999998,-1.2065467377256909e-05,-0.0010524630243408026
2025-11-17,99897.70565999998,-2.4461963426372488e-06,-0.0010549066461522391
2025-11-18,99894.31160999998,-3.3975254762648856e-05,-0.001088846060192834
2025-11-19,99899.48160999999,5.1754698707941845e-05,-0.0010371477143846768
2025-11-20,99899.67160999998,1.901911770969163e-06,-0.0010352477751771538
2025-11-21,99897.90160999999,-1.771777595925896e-05,-0.0010529472088482699
2025-11-24,99900.68160999999,2.7828412360971475e-05,-0.0010251480983364206
2025-11-25,99899.05160999998,-1.6316204992153875e-05,-0.0010414475768020547
2025-11-26,99903.60160999998,4.5545977931460676e-05,-0.0009959490326189439
2025-11-27,99902.97160999998,-6.30607895863482e-06,-0.0010022488310443402
2025-11-28,99902.72204999998,-2.4980237922330556e-06,-0.0010047443511951475
2025-12-01,99903.22251999998,5.0095732101129555e-06,-0.0009997398113254193
2025-12-02,99903.11251999998,-1.1010655835307093e-06,-0.0010008397761298513
2025-12-03,99907.63251999998,4.5243835612220775e-05,-0.000955641222347936
2025-12-04,99909.87251999998,2.2420709444218618e-05,-0.0009332419390578966
2025-12-05,99909.61558999999,-2.5716177341454443e-06,-0.0009358111568505212
2025-12-08,99910.82568,1.2111847221729136e-05,-0.0009237106440305523
2025-12-09,99910.56429999998,-2.6161329188489926e-06,-0.0009263243603995779
2025-12-10,99910.87688999998,3.1286981731256665e-06,-0.0009231985604157863
2025-12-11,99910.61890999999,-2.5821012488849467e-06,-0.0009257782778725155
2025-12-12,99911.70966,1.091725796419678e-05,-0.0009148711268685959
2025-12-15,99911.44905999998,-2.608302879567679e-06,-0.0009174770434871689
2025-12-16,99908.66731999998,-2.7842054400945468e-05,-0.000945293553442358
2025-12-17,99910.58731999998,1.921755190516792e-05,-0.000926094167765119
2025-12-18,99910.32617999997,-2.6137370123343032e-06,-0.0009287054842108501
2025-12-19,99910.66232999998,3.364517091028251e-06,-0.000925344091765296
2025-12-22,99910.39787999997,-2.6468646472278694e-06,-0.0009279885071519609
2025-12-23,99908.85520999997,-1.5440535046839524e-05,-0.0009434147135597326
2025-12-24,99908.58380999997,-2.7164759262565018e-06,-0.0009461286267226312
2025-12-26,99906.55574999997,-2.0299156715640702e-05,-0.000966408577825005
2025-12-29,99904.49574999997,-2.0619267519866157e-05,-0.0009870079187078715
2025-12-30,99903.90574999996,-5.905640137431549e-06,-0.0009929077299317224
2025-12-31,99903.53574999997,-3.7035589071085296e-06,-0.0009966076115465637
2026-01-01,99907.60574999997,4.073929885916962e-05,-0.0009559089137827262
