Date,Portfolio_Value,Daily_Return,Drawdown
2025-01-01,99901.432,-0.000985679999999993,-0.000985679999999993
2025-01-02,100337.03199999999,0.004360297858392974,0.0
2025-01-03,98724.232,-0.016073826062544767,-0.016073826062544767
2025-01-06,98558.632,-0.0016773997289744004,-0.017724263560038277
2025-01-07,98645.03199999999,0.0008766355442108224,-0.01686316573525914
2025-01-08,100027.432,0.01401388363886393,-0.0030856005387920114
2025-01-09,100088.632,0.0006118321622012358,-0.002475656246240114
2025-01-10,98850.232,-0.012373033532919046,-0.01481805840140845
2025-01-13,97460.632,-0.014057630132825644,-0.028667381749940483
2025-01-14,97637.03199999999,0.001809961585309586,-0.026909307024349696
2025-01-15,97611.83200000001,-0.0002580987918598605,-0.027160460556576786
2025-01-16,95131.432,-0.025410853880910755,-0.05188114394294613
2025-01-17,95610.232,0.00503303682004916,-0.047109226830628084
2025-01-20,95102.632,-0.005309055206559961,-0.05216817655120588
2025-01-21,94080.232,-0.010750491111539313,-0.06235783414442624
2025-01-22,94663.432,0.006198964305275066,-0.05654542382716674
2025-01-23,94170.232,-0.00521003717676322,-0.06146085724361459
2025-01-24,89490.232,-0.0496972334102352,-0.10810365608582073
2025-01-27,87564.232,-0.0215219019657922,-0.12729896176319017
2025-01-28,86383.432,-0.013484958104811595,-0.13906729870183915
2025-01-29,86379.83200000001,-4.167465816814582e-05,-0.1391031777778715
2025-01-30,87337.432,0.011085921074724841,-0.1295593435532356
2025-01-31,88982.632,0.01883728388075341,-0.11316260580639853
2025-02-01,88089.83200000001,-0.010033418656350695,-0.12206061666245005
2025-02-03,88010.632,-0.0008990822005428689,-0.12284995633516442
2025-02-04,89169.83200000001,0.013171135960028234,-0.11129689385271017
2025-02-05,89717.03199999999,0.006136604586178681,-0.10584327429577547
2025-02-06,90372.232,0.007302961159036243,-0.0993132824578665
2025-02-07,90642.232,0.0029876433725793115,-0.09662235175543153
2025-02-10,89241.83200000001,-0.015449751943442811,-0.11057931233206084
2025-02-11,88439.03199999999,-0.008995781260967586,-0.11858034628730099
2025-02-12,88874.632,0.00492542704447518,-0.11423897808737252
2025-02-13,89432.632,0.006278507009739292,-0.10867772130234024
2025-02-14,87521.03199999999,-0.02137474831334502,-0.1277295106755799
2025-02-17,87657.83200000001,0.001563052867109902,-0.126366105786346
2025-02-18,87546.232,-0.0012731321030162576,-0.1274783571433525
2025-02-19,85274.632,-0.02594743312310695,-0.15011805411983878
2025-02-20,85641.83200000001,0.004306087184287252,-0.1464583883645271
2025-02-21,84263.03199999999,-0.01609960889206594,-0.16020007448496185
2025-02-24,85181.03199999999,0.010894457251431447,-0.15105091009668295
2025-02-25,82560.232,-0.030767413102015348,-0.17717087744831828
2025-02-27,82373.03199999999,-0.0022674354887957634,-0.17903658940200665
2025-02-28,81721.432,-0.007910355903859304,-0.18553070216388295
2025-03-03,81944.632,0.00273122967301891,-0.18330619944987006
2025-03-04,81984.232,0.00048325313121188733,-0.1829115296135129
2025-03-05,82434.232,0.005488860345730872,-0.1784266451094546
2025-03-06,83420.632,0.011965902708961905,-0.16859577827655892
2025-03-07,82927.432,-0.005912206467100335,-0.17351121169300676
2025-03-10,81987.83200000001,-0.011330388236307514,-0.18287565053748037
2025-03-11,81732.232,-0.0031175357826269366,-0.18542306493578553
2025-03-12,80904.232,-0.010130642217136563,-0.19367525242325276
2025-03-13,81105.83200000001,0.002491835037751867,-0.1916660241654346
2025-03-17,84183.83200000001,0.037950415205653766,-0.16098941415767595
2025-03-18,85119.83200000001,0.011118524516679164,-0.1516608543892347
2025-03-19,85724.632,0.007105277181467984,-0.1456331696157805
2025-03-20,86811.83200000001,0.012682469141424972,-0.13479768865397557
2025-03-21,87744.232,0.010740471414080906,-0.12550500796156686
2025-03-24,88475.03199999999,0.008328752595384143,-0.11822155552697633
