Date,Portfolio_Value,Daily_Return,Drawdown
2025-01-02,100018.6104,0.00018610400000005029,0.0
2025-01-03,100017.45105,-1.1591342804755893e-05,-1.1591342804755893e-05
2025-01-06,100017.45105,0.0,-1.1591342804755893e-05
2025-01-07,100061.44785000001,0.00043989123436082684,0.0
2025-01-08,100060.2495,-1.1976140918952636e-05,-1.1976140918952636e-05
2025-01-09,100060.2495,0.0,-1.1976140918952636e-05
2025-01-10,100060.2495,0.0,-1.1976140918952636e-05
2025-01-13,99991.6496,-0.0006855859379003554,-0.0006975538681455037
2025-01-14,99990.56715,-1.0825403964549653e-05,-0.0007083717208076437
2025-01-15,99990.56715,0.0,-0.0007083717208076437
2025-01-16,99990.56715,0.0,-0.0007083717208076437
2025-01-17,99990.56715,0.0,-0.0007083717208076437
2025-01-20,99990.56715,0.0,-0.0007083717208076437
2025-01-21,99990.56715,0.0,-0.0007083717208076437
2025-01-22,99990.56715,0.0,-0.0007083717208076437
2025-01-23,99990.56715,0.0,-0.0007083717208076437
2025-01-24,99990.56715,0.0,-0.0007083717208076437
2025-01-27,99990.56715,0.0,-0.0007083717208076437
2025-01-28,99981.2372,-9.330830163212422e-05,-0.0008016139254775751
2025-01-29,99980.21555000001,-1.0218417261145213e-05,-0.0008118241515131474
2025-01-30,99998.04055000002,0.00017828527276076312,-0.0006336836150426706
2025-01-31,99996.99670000002,-1.0438704541214524e-05,-0.000644115704747855
2025-02-01,99996.99670000002,0.0,-0.000644115704747855
2025-02-03,99996.99670000002,0.0,-0.000644115704747855
2025-02-04,99996.99670000002,0.0,-0.000644115704747855
2025-02-05,99996.99670000002,0.0,-0.000644115704747855
2025-02-06,99996.99670000002,0.0,-0.000644115704747855
2025-02-07,99996.99670000002,0.0,-0.000644115704747855
2025-02-10,99996.99670000002,0.0,-0.000644115704747855
2025-02-11,99996.99670000002,0.0,-0.000644115704747855
2025-02-12,99996.99670000002,0.0,-0.000644115704747855
2025-02-13,99996.99670000002,0.0,-0.000644115704747855
2025-02-14,99996.99670000002,0.0,-0.000644115704747855
2025-02-17,99996.99670000002,0.0,-0.000644115704747855
2025-02-18,99996.99670000002,0.0,-0.000644115704747855
2025-02-19,99996.99670000002,0.0,-0.000644115704747855
2025-02-20,99996.99670000002,0.0,-0.000644115704747855
2025-02-21,99996.99670000002,0.0,-0.000644115704747855
2025-02-24,99973.68645000001,-0.00023310950097773828,-0.0008770750562350876
2025-02-25,99972.69850000001,-9.882100331363546e-06,-0.0008869484892227473
2025-02-27,99964.87560000001,-7.82503635229893e-05,-0.0009651294487040288
2025-02-28,99963.8595,-1.0164570244391013e-05,-0.0009752842088223435
2025-03-03,99958.58140000001,-5.280008221367145e-05,-0.0010280327959496076
2025-03-04,99957.6076,-9.742035014584865e-06,-0.001037764815832698
2025-03-05,99957.6076,0.0,-0.001037764815832698
2025-03-06,99957.6076,0.0,-0.001037764815832698
2025-03-07,99957.6076,0.0,-0.001037764815832698
2025-03-10,99957.6076,0.0,-0.001037764815832698
2025-03-11,99957.6076,0.0,-0.001037764815832698
2025-03-12,99957.6076,0.0,-0.001037764815832698
2025-03-13,99957.56785,-3.9766858121837153e-07,-0.0010381620717274545
2025-03-17,99964.76785,7.203056411698285e-05,-0.000966206287010143
2025-03-18,99983.81785,0.00019056714090096203,-0.000775823273278817
2025-03-19,99982.80090000002,-1.0171145909989618e-05,-0.0007859865281770938
2025-03-20,99982.80090000002,0.0,-0.0007859865281770938
2025-03-21,99982.80090000002,0.0,-0.0007859865281770938
2025-03-24,99982.80090000002,0.0,-0.0007859865281770938
2025-03-25,99982.80090000002,0.0,-0.0007859865281770938
2025-03-26,99982.80090000002,0.0,-0.0007859865281770938
2025-03-27,99982.80090000002,0.0,-0.0007859865281770938
2025-03-28,99982.80090000002,0.0,-0.0007859865281770938
2025-04-01,99982.80090000002,0.0,-0.0007859865281770938
2025-04-02,99982.80090000002,0.0,-0.0007859865281770938
2025-04-03,99982.80090000002,0.0,-0.0007859865281770938
2025-04-04,99982.80090000002,0.0,-0.0007859865281770938
2025-04-07,99982.80090000002,0.0,-0.0007859865281770938
2025-04-08,99982.80090000002,0.0,-0.0007859865281770938
2025-04-09,99982.80090000002,0.0,-0.0007859865281770938
2025-04-11,99982.80090000002,0.0,-0.0007859865281770938
2025-04-15,99982.80090000002,0.0,-0.0007859865281770938
2025-04-16,99982.80090000002,0.0,-0.0007859865281770938
2025-04-17,99982.80090000002,0.0,-0.0007859865281770938
2025-04-21,99982.80090000002,0.0,-0.0007859865281770938
2025-04-22,99982.80090000002,0.0,-0.0007859865281770938
2025-04-23,99982.80090000002,0.0,-0.0007859865281770938
2025-04-24,99982.80090000002,0.0,-0.0007859865281770938
2025-04-25,99982.80090000002,0.0,-0.0007859865281770938
2025-04-28,99982.80090000002,0.0,-0.0007859865281770938
2025-04-29,99982.80090000002,0.0,-0.0007859865281770938
2025-04-30,99982.80090000002,0.0,-0.0007859865281770938
2025-05-02,99982.80090000002,0.0,-0.0007859865281770938
2025-05-05,99982.80090000002,0.0,-0.0007859865281770938
2025-05-06,99982.80090000002,0.0,-0.0007859865281770938
2025-05-07,99982.80090000002,0.0,-0.0007859865281770938
2025-05-08,99982.80090000002,0.0,-0.0007859865281770938
2025-05-09,99982.80090000002,0.0,-0.0007859865281770938
2025-05-12,99982.80090000002,0.0,-0.0007859865281770938
2025-05-13,99982.80090000002,0.0,-0.0007859865281770938
2025-05-14,99982.80090000002,0.0,-0.0007859865281770938
2025-05-15,99982.80090000002,0.0,-0.0007859865281770938
2025-05-16,99982.80090000002,0.0,-0.0007859865281770938
2025-05-19,99982.80090000002,0.0,-0.0007859865281770938
2025-05-20,99982.80090000002,0.0,-0.0007859865281770938
2025-05-21,99982.80090000002,0.0,-0.0007859865281770938
2025-05-22,99982.80090000002,0.0,-0.0007859865281770938
2025-05-23,99982.80090000002,0.0,-0.0007859865281770938
2025-05-26,99982.80090000002,0.0,-0.0007859865281770938
2025-05-27,99982.80090000002,0.0,-0.0007859865281770938
2025-05-28,99982.80090000002,0.0,-0.0007859865281770938
2025-05-29,99967.85190000001,-0.00014951571535747803,-0.00093538472619655
2025-05-30,99957.85190000001,-0.0001000321584383269,-0.0010353233160817453
2025-06-02,99984.25190000002,0.00026411131790246816,-0.0007714854387847426
2025-06-03,99971.5519,-0.0001270200032372462,-0.0008984074479390569
2025-06-04,99981.25190000002,9.702760250950591e-05,-0.0008014670157503012
2025-06-05,99970.0519,-0.00011202100180955666,-0.0009133982364218362
2025-06-06,100000.85190000001,0.0003080922677804763,-0.0006055873795754058
2025-06-09,99999.68370000001,-1.1681900481890492e-05,-0.000617262205645795
2025-06-10,99999.68370000001,0.0,-0.000617262205645795
2025-06-11,99999.68370000001,0.0,-0.000617262205645795
2025-06-12,99999.68370000001,0.0,-0.000617262205645795
2025-06-13,99999.68370000001,0.0,-0.000617262205645795
2025-06-16,99999.68370000001,0.0,-0.000617262205645795
2025-06-17,99999.68370000001,0.0,-0.000617262205645795
2025-06-18,99999.68370000001,0.0,-0.000617262205645795
2025-06-19,99999.68370000001,0.0,-0.000617262205645795
2025-06-20,100049.32070000001,0.0004963715700233004,-0.00012119702703262708
2025-06-23,100048.10690000001,-1.2132016404562337e-05,-0.00013332757307286928
2025-06-24,100048.10690000001,0.0,-0.00013332757307286928
2025-06-25,100048.10690000001,0.0,-0.00013332757307286928
2025-06-26,100048.10690000001,0.0,-0.00013332757307286928
2025-06-27,100048.10690000001,0.0,-0.00013332757307286928
2025-06-30,100048.10690000001,0.0,-0.00013332757307286928
2025-07-01,100048.10690000001,0.0,-0.00013332757307286928
2025-07-02,100048.10690000001,0.0,-0.00013332757307286928
2025-07-03,100048.10690000001,0.0,-0.00013332757307286928
2025-07-04,100048.10690000001,0.0,-0.00013332757307286928
2025-07-07,100048.10690000001,0.0,-0.00013332757307286928
2025-07-08,100048.10690000001,0.0,-0.00013332757307286928
2025-07-09,99998.51120000001,-0.0004957185251848609,-0.0006289800053098399
2025-07-10,99997.26380000002,-1.2474185715606152e-05,-0.0006414463450120485
2025-07-11,99997.26380000002,0.0,-0.0006414463450120485
2025-07-14,100026.44460000002,0.00029181598466899154,-0.00034981754463983897
2025-07-15,100025.195,-1.249269635652035e-05,-0.0003623058708319939
2025-07-16,100025.195,0.0,-0.0003623058708319939
2025-07-17,100025.195,0.0,-0.0003623058708319939
2025-07-18,99996.05140000001,-0.00029136259119510625,-0.0006535628996497694
2025-07-21,99998.55140000001,2.500098718898014e-05,-0.0006285782521784706
2025-07-22,99999.15140000002,6.000086917317291e-06,-0.0006225819367853007
2025-07-23,100035.75140000001,0.0003660031059022693,-0.0002568066978055734
2025-07-24,100047.75140000001,0.00011995711365246964,-0.00013688038994333915
2025-07-25,100046.48400000001,-1.2667950876075325e-05,-0.00014954660682535878
2025-07-28,100046.48400000001,0.0,-0.00014954660682535878
2025-07-29,100062.12660000002,0.0001563533207224603,0.0
2025-07-30,100060.85230000001,-1.2735088122788173e-05,-1.2735088122788173e-05
2025-07-31,100060.85230000001,0.0,-1.2735088122788173e-05
2025-08-01,100059.60630000001,-1.2452422414546882e-05,-2.5187351954638263e-05
2025-08-04,100064.00630000001,4.397378885143763e-05,0.0
2025-08-05,100087.50630000001,0.0002348496814083687,0.0
2025-08-06,100086.23240000001,-1.2727862318617279e-05,-1.2727862318617279e-05
2025-08-07,100086.23240000001,0.0,-1.2727862318617279e-05
2025-08-08,100086.23240000001,0.0,-1.2727862318617279e-05
2025-08-11,100102.98710000001,0.00016740264468187693,0.0
2025-08-12,100101.7238,-1.2620003024924554e-05,-1.2620003024924554e-05
2025-08-13,100101.7238,0.0,-1.2620003024924554e-05
2025-08-14,100101.7238,0.0,-1.2620003024924554e-05
2025-08-18,100091.40310000001,-0.00010310212060500578,-0.00011572082248085641
2025-08-19,100109.2031,0.00017783745105665679,0.0
2025-08-20,100105.40310000001,-3.7958548088655785e-05,-3.7958548088655785e-05
2025-08-21,100129.90310000001,0.0002447420343088354,0.0
2025-08-22,100114.5031,-0.00015380020876110015,-0.00015380020876110015
2025-08-25,100101.2031,-0.00013284788505335857,-0.00028662766178200405
2025-08-26,100063.2031,-0.00037961581702508027,-0.000666134670413075
2025-08-28,100062.0197,-1.182652526935184e-05,-0.0006779533176239144
2025-08-29,100054.95950000001,-7.055823999115839e-05,-0.0007484637224221851
2025-09-01,100053.8052,-1.1536659509709193e-05,-0.0007599917471607733
2025-09-02,100033.224,-0.00020570132199230476,-0.0009655367378459839
2025-09-03,100032.0622,-1.1614141317705369e-05,-0.0009771396652835684
2025-09-04,100029.1002,-2.9610506220269986e-05,-0.0010067212379037014
2025-09-05,100027.94,-1.1598624776977051e-05,-0.0010183081860987851
2025-09-08,100006.37000000001,-0.00021563975025370343,-0.0012337283486295568
2025-09-09,100009.67,3.299789803377883e-05,-0.0012007711610380275
2025-09-10,100037.47,0.0002779731199993252,-0.0009231318231447413
2025-09-11,100036.07,-1.399475616480684e-05,-0.0009371136603047752
2025-09-12,100040.97,4.898233207276314e-05,-0.000888177230244511
2025-09-15,100032.17,-8.796396116513975e-05,-0.0009760630638222618
2025-09-16,100015.47,-0.0001669462933773914,-0.0011428464070890455
2025-09-17,100010.57,-4.8992420872432826e-05,-0.0011917828371493097
2025-09-18,100030.17,0.0001959792849894893,-0.0009960371169081077
2025-09-19,100016.47,-0.00013695867956634573,-0.0011328593805461226
2025-09-22,100028.37000000001,0.00011898040392756044,-0.0010140137646852526
2025-09-23,100027.19840000001,-1.1712677113517795e-05,-0.001025714564982956
2025-09-24,100002.2414,-0.00024950213941020893,-0.0012749607864147774
2025-09-25,100006.7414,4.499899139260693e-05,-0.0012300191669716244
2025-09-26,99992.4414,-0.00014299036044786986,-0.0013728336465354512
2025-09-29,99981.0414,-0.00011400861745530078,-0.0014866857491247143
2025-09-30,99983.7414,2.70051197926119e-05,-0.0014597207774588515
2025-10-01,99982.62670000001,-1.1148812640761905e-05,-0.0014708533159461577
2025-10-03,99937.5135,-0.0004512103901347798,-0.0019214000417824184
2025-10-06,99936.4443,-1.0698685233929607e-05,-0.0019320781705620925
2025-10-07,99926.3046,-0.00010146148455673763,-0.0020333436235993652
2025-10-08,99940.0046,0.0001371010371577084,-0.0018965213599613502
2025-10-09,99951.40460000001,0.00011406843581442791,-0.0017826692573719419
2025-10-10,99950.2488,-1.1563619387172972e-05,-0.0017942122626503293
2025-10-13,99950.2488,0.0,-0.0017942122626503293
2025-10-14,99950.2488,0.0,-0.0017942122626503293
2025-10-15,99950.2488,0.0,-0.0017942122626503293
2025-10-16,99950.2488,0.0,-0.0017942122626503293
2025-10-17,99950.2488,0.0,-0.0017942122626503293
2025-10-20,99950.2488,0.0,-0.0017942122626503293
2025-10-21,99950.2488,0.0,-0.0017942122626503293
2025-10-23,99950.2488,0.0,-0.0017942122626503293
2025-10-24,99950.2488,0.0,-0.0017942122626503293
2025-10-27,99951.36469999999,1.116455449973606e-05,-0.0017830677397311838
2025-10-28,99950.1783,-1.1869772899573113e-05,-0.0017949163480216216
2025-10-29,99950.1783,0.0,-0.0017949163480216216
2025-10-30,99950.1783,0.0,-0.0017949163480216216
2025-10-31,99950.1783,0.0,-0.0017949163480216216
2025-11-03,99947.1305,-3.049319222675443e-05,-0.001825354807519145
2025-11-04,99939.6305,-7.503967309996959e-05,-0.0019002575065910669
2025-11-06,99926.6305,-0.00013007852775681416,-0.002030088851649065
2025-11-07,99936.53050000001,9.90726891367435e-05,-0.0019312172888740406
2025-11-10,99899.2305,-0.00037323689158893613,-0.0023037333789250945
2025-11-11,99898.1325,-1.0991075651960476e-05,-0.0023146991340692053
2025-11-12,99905.23710000001,7.111844658363388e-05,-0.002243745305292295
2025-11-13,99904.13350000001,-1.10464679534021e-05,-0.0022547669877850864
2025-11-14,99908.13550000002,4.005840258859443e-05,-0.0022147989075602323
2025-11-17,99907.03240000001,-1.1041142890786341e-05,-0.0022258155965398057
2025-11-18,99901.0108,-6.02720334630549e-05,-0.0022859534755707437
2025-11-19,99948.7108,0.00047747264635281437,-0.0018095723094733495
2025-11-20,99947.5464,-1.1649975179011538e-05,-0.0018212012031798709
2025-11-21,99947.5464,0.0,-0.0018212012031798709
2025-11-24,99947.5464,0.0,-0.0018212012031798709
2025-11-25,99947.5464,0.0,-0.0018212012031798709
2025-11-26,99947.5464,0.0,-0.0018212012031798709
2025-11-27,99947.5464,0.0,-0.0018212012031798709
2025-11-28,99947.5464,0.0,-0.0018212012031798709
2025-12-01,99908.9836,-0.00038583038192521046,-0.002206328910349296
2025-12-02,99901.08360000001,-7.907196845904235e-05,-0.0022852264200383288
2025-12-03,99869.58360000001,-0.0003153118951754793,-0.0025998177561404007
2025-12-04,99867.4836,-2.102742320841939e-05,-0.002620790511880597
2025-12-05,99880.9836,0.00013517913452262053,-0.002485965653551138
2025-12-08,99862.9836,-0.00018021448479207806,-0.00266573213132375
2025-12-09,99858.28360000001,-4.706448606445491e-05,-0.002712671156075459
2025-12-10,99857.20890000001,-1.0762251875891368e-05,-0.002723404213501112
2025-12-11,99866.9318,9.736803288513891e-05,-0.0026263013531269926
2025-12-12,99865.8439,-1.0893495778736103e-05,-0.002637166239303025
2025-12-15,99868.86260000001,3.0227552105034935e-05,-0.002607018402277898
2025-12-16,99867.77720000001,-1.0868252343511699e-05,-0.00261785832088755
2025-12-17,99824.80420000001,-0.0004302989533244376,-0.003047030812516558
2025-12-18,99823.7731,-1.0329096142694235e-05,-0.0030573284355850396
2025-12-19,99850.0246,0.0002629784387502628,-0.0027951540082935137
2025-12-22,99851.8246,1.8027036119557552e-05,-0.0027771773605162237
2025-12-23,99849.4246,-2.403561486856126e-05,-0.002801146224219326
2025-12-24,99855.6246,6.209349753225407e-05,-0.0027392266596532326
2025-12-26,99848.5246,-7.110265474210722e-05,-0.002810134548107898
2025-12-29,99838.3246,-0.00010215473929994444,-0.002912002218845683
2025-12-30,99815.0246,-0.00023337731370547167,-0.003144699937295816
2025-12-31,99819.3246,4.3079686823048784e-05,-0.0031017557231612183
2026-01-01,99823.6246,4.3077831043432625e-05,-0.0030588115090267663
2026-01-02,99836.8246,0.00013223322688296415,-0.0029269827586600673
2026-01-05,99824.7246,-0.00012119776493778649,-0.0030478257798294927
2026-01-06,99825.8246,1.101931414700663e-05,-0.0030368400506322196
2026-01-07,99808.9246,-0.0001692948700171191,-0.003205620799207704
2026-01-08,99804.0246,-4.9093806186487846e-05,-0.0032545572292679683
2026-01-09,99791.4246,-0.0001262474138743882,-0.003380393763708855
2026-01-12,99790.4074,-1.0193260634161233e-05,-0.0033905525671083367
2026-01-13,99803.8937,0.00013514625655295322,-0.003255864531042474
2026-01-14,99809.29370000001,5.4106105481621417e-05,-0.0032019345877106033
2026-01-16,99812.6937,3.406496403244439e-05,-0.0031679786974647232
2026-01-19,99789.29370000001,-0.0002344391192399427,-0.0034016751185690615
2026-01-20,99768.5937,-0.00020743708300253896,-0.0036084065680076823
2026-01-21,99779.8937,0.00011326209562481696,-0.003495553168072624
2026-01-22,99774.4937,-5.4119119591667584e-05,-0.0035494831114043497
2026-01-23,99767.0937,-7.416725182549066e-05,-0.003623387107822067
2026-01-27,99766.1023,-9.937144234953049e-06,-0.0036332882459367104
2026-01-28,99748.2268,-0.00017917408406156252,-0.0038118113389046756
2026-01-29,99747.26819999999,-9.610195897864983e-06,-0.003821384902548848
2026-01-30,99750.5156,3.255628007271556e-05,-0.0037889530325532854
2026-02-01,99749.5588,-9.591930369931142e-06,-0.003798508619549553
2026-02-02,99729.98210000001,-0.00019625851217289317,-0.003994021642072298
2026-02-03,99775.3821,0.0004552292003268511,-0.003540610637023655
2026-02-04,99774.3786,-1.0057591150093625e-05,-0.0035506326181595402
2026-02-05,99774.3786,0.0,-0.0035506326181595402
2026-02-06,99774.3786,0.0,-0.0035506326181595402
2026-02-09,99774.3786,0.0,-0.0035506326181595402
2026-02-10,99774.3786,0.0,-0.0035506326181595402
2026-02-11,99774.3786,0.0,-0.0035506326181595402
2026-02-12,99774.3786,0.0,-0.0035506326181595402
2026-02-13,99774.3786,0.0,-0.0035506326181595402
2026-02-16,99774.3786,0.0,-0.0035506326181595402
2026-02-17,99773.60274999999,-7.776044420340276e-06,-0.0035583810527029212
2026-02-18,99772.5266,-1.0785919023992588e-05,-0.0035691285913170227
2026-02-19,99766.64035,-5.89967018034394e-05,-0.0036279147263052623
2026-02-20,99765.5589,-1.0839795709306532e-05,-0.003638715196160085
2026-02-23,99760.171,-5.4005611349324445e-05,-0.0036925242964707147
2026-02-24,99759.08739999999,-1.0862050346853015e-05,-0.0037033462384327524
2026-02-25,99759.08739999999,0.0,-0.0037033462384327524
2026-02-26,99759.08739999999,0.0,-0.0037033462384327524
2026-02-27,99740.02749999998,-0.00019105928589326166,-0.0038936979656382835
2026-03-02,99738.93554999998,-1.0947961689721976e-05,-0.0039046032992718464
2026-03-04,99707.95194999997,-0.0003106469888529591,-0.004214037334867221
2026-03-05,99712.45194999997,4.513180656099116e-05,-0.004169095715424068
2026-03-06,99696.25194999998,-0.00016246717118259665,-0.004330885545419391
2026-03-09,99695.75194999998,-5.015233674489205e-06,-0.004335879058690852
2026-03-10,99697.35194999998,1.6048828247047704e-05,-0.004319899816222117
2026-03-11,99686.45194999997,-0.00010933088780006191,-0.004428758405540064
2026-03-12,99685.41974999997,-1.0354466226957204e-05,-0.0044390670143376835
2026-03-13,99653.99934999997,-0.00031519554292695556,-0.004752863383126966
2026-03-16,99653.00934999996,-9.934372995189168e-06,-0.004762750539404512
2026-03-17,99657.83874999995,4.8462159160954643e-05,-0.004714519193418242
2026-03-18,99656.86234999995,-9.797523328284682e-06,-0.004724270526134748
2026-03-19,99629.18254999995,-0.0002777510684892447,-0.005000709423437526
2026-03-20,99628.22944999996,-9.566474155506489e-06,-0.0050102280584355735
2026-03-23,99619.36464999994,-8.897879696295551e-05,-0.00509876105133338
2026-03-24,99618.40774999995,-9.605562165067759e-06,-0.005108317637032204
2026-03-25,99636.43854999995,0.00018099867692367516,-0.004928243558842138
2026-03-27,99623.33854999996,-0.0001314780033352695,-0.0050590736065543405
2026-03-30,99610.53854999995,-0.00012848394950726048,-0.005186907546303783
2026-04-01,99609.57624999995,-9.660624407890345e-06,-0.005196518061946031
2026-04-02,99594.31734999995,-0.00015318707873732902,-0.005348909101261844
2026-04-06,99593.37274999995,-9.48447687715928e-06,-0.005358342846534314
2026-04-07,99593.24114999994,-1.3213730630273591e-06,-0.0053596571392274415
2026-04-08,99601.99114999994,8.785736761816396e-05,-0.005272270656976866
2026-04-09,99615.79114999995,0.00013855144702097573,-0.005134449690684501
2026-04-10,99614.19114999996,-1.606171051316566e-05,-0.005150428933153091
2026-04-13,99612.54114999995,-1.6563905011527386e-05,-0.005166907526949
2026-04-15,99650.89114999995,0.0003849916843528476,-0.004783905059027848
2026-04-16,99649.90109999994,-9.935184608809331e-06,-0.004793792714656745
2026-04-17,99649.90109999994,0.0,-0.004793792714656745
2026-04-20,99649.90109999994,0.0,-0.004793792714656745
2026-04-21,99649.90109999994,0.0,-0.004793792714656745
2026-04-22,99649.90109999994,0.0,-0.004793792714656745
2026-04-23,99649.90109999994,0.0,-0.004793792714656745
2026-04-24,99649.90109999994,0.0,-0.004793792714656745
2026-04-27,99659.35169999996,9.483802688903061e-05,-0.004699409321610087
2026-04-28,99658.34184999995,-1.0133017953418907e-05,-0.004709494720364481
2026-04-29,99659.18709999997,8.48147765979551e-06,-0.004701053186178944
2026-04-30,99658.18049999996,-1.0100423546479974e-05,-0.004711106127097129
2026-05-04,99658.18049999996,0.0,-0.004711106127097129
2026-05-05,99646.06894999996,-0.00012153091637069822,-0.004832064498423082
2026-05-06,99645.06849999996,-1.0040034800512524e-05,-0.004842056019127872
2026-05-07,99645.06849999996,0.0,-0.004842056019127872
2026-05-08,99645.06849999996,0.0,-0.004842056019127872
2026-05-11,99645.06849999996,0.0,-0.004842056019127872
2026-05-12,99645.06849999996,0.0,-0.004842056019127872
2026-05-13,99645.06849999996,0.0,-0.004842056019127872
2026-05-14,99645.06849999996,0.0,-0.004842056019127872
2026-05-15,99645.06849999996,0.0,-0.004842056019127872
2026-05-18,99645.06849999996,0.0,-0.004842056019127872
2026-05-19,99645.06849999996,0.0,-0.004842056019127872
2026-05-20,99645.06849999996,0.0,-0.004842056019127872
2026-05-21,99659.39279999997,0.00014375322547956803,-0.004698998854819007
2026-05-22,99658.30169999997,-1.0948290666337466e-05,-0.00470989569948004
2026-05-25,99634.87844999997,-0.00023503561269289176,-0.004943824318951485
2026-05-26,99627.97844999997,-6.925285710536974e-05,-0.00501273480209774
2026-05-27,99627.47844999997,-5.018670535917114e-06,-0.005017728315369202
2026-05-29,99599.12844999997,-0.0002845600474995388,-0.00530086051786098
2026-06-01,99572.47844999997,-0.00026757262251935637,-0.005567014775229963
2026-06-02,99571.53999999996,-9.424793021223297e-06,-0.0055763871002891836
2026-06-03,99587.44129999996,0.00015969723878929385,-0.005417580395122226
2026-06-04,99588.09129999996,6.526927406801238e-06,-0.005411088827869384
2026-06-05,99599.14129999996,0.0001109570417080874,-0.005300732184570057
2026-06-08,99629.34129999996,0.00030321546557346776,-0.004999123982973814
2026-06-09,99624.99129999997,-4.3661836395090876e-05,-0.0050425675484354416
2026-06-10,99631.99129999997,7.02634942162349e-05,-0.004972658362634981
2026-06-11,99631.49129999997,-5.01846840031993e-06,-0.0049776518759064425
2026-06-12,99634.34129999996,2.860541343709938e-05,-0.004949188850259199
2026-06-15,99633.32884999996,-1.0161656982768804e-05,-0.004959300215282529
2026-06-16,99633.32884999996,0.0,-0.004959300215282529
2026-06-17,99633.32884999996,0.0,-0.004959300215282529
2026-06-18,99633.32884999996,0.0,-0.004959300215282529
2026-06-19,99633.32884999996,0.0,-0.004959300215282529
2026-06-22,99633.32884999996,0.0,-0.004959300215282529
2026-06-23,99615.23379999996,-0.00018161643507109968,-0.005140015959928081
2026-06-24,99614.15574999996,-1.0822139936556955e-05,-0.0051507824738926435
2026-06-25,99654.72404999996,0.0004072543675600946,-0.004745625784991394
2026-06-29,99653.60069999995,-1.1272420958642363e-05,-0.004756844711258475
2026-06-30,99631.80079999995,-0.0002187567719266382,-0.004974560891191523
2026-07-01,99630.67154999996,-1.1334232553569761e-05,-0.0049858387409150995
2026-07-02,99617.03164999995,-0.00013690462773970159,-0.005122060784258006
2026-07-03,99615.90424999995,-1.1317341837273859e-05,-0.005133320157982473
2026-07-06,99593.85084999994,-0.00022138432779426727,-0.0053535680491442125
2026-07-07,99592.71834999994,-1.1371183967097158e-05,-0.005364878356704143
2026-07-08,99592.71834999994,0.0,-0.005364878356704143
2026-07-09,99608.13354999994,0.0001547824003139393,-0.005210926345139646
2026-07-10,99607.03224999993,-1.1056326032417264e-05,-0.005221925057471461
2026-07-13,99607.03224999993,0.0,-0.005221925057471461
2026-07-14,99607.03224999993,0.0,-0.005221925057471461
2026-07-15,99615.73934999993,8.741451083640365e-05,-0.005134967018659581
2026-07-16,99611.23934999993,-4.517358430869291e-05,-0.005179908638102733
2026-07-17,99602.93934999993,-8.332393065444694e-05,-0.005262800958409023
