Company,Iteration,Max_Value_Change,Converged
HALC,2,7.414695252037857e-06,False
HALC,3,5.813149106270835e-06,False
HALC,4,4.817583975529217e-06,False
HALC,5,4.148987038323004e-06,False
HALC,6,3.6667935018443523e-06,False
HALC,7,3.2975831245089243e-06,False
HALC,8,3.0012293789696696e-06,False
HALC,9,2.7546749600065678e-06,False
HALC,10,2.5439674180781404e-06,False
HALC,11,2.3681634738209617e-06,False
HALC,12,2.2135459943732085e-06,False
HALC,13,2.070254790384414e-06,False
HALC,14,1.9381444217888462e-06,False
HALC,15,1.8165545813634957e-06,False
HALC,16,1.7046212918699638e-06,False
HALC,17,1.6014389785535404e-06,False
HALC,18,1.5068515317945012e-06,False
HALC,19,1.4204502926275768e-06,False
HALC,20,1.3395803984831079e-06,False
HALC,21,1.263909280099211e-06,False
HALC,22,1.1930912495121851e-06,False
HALC,23,1.126784775614206e-06,False
HALC,24,1.0646623984220311e-06,False
HALC,25,1.0064159768038552e-06,False
HALC,26,9.51759015060003e-07,True
HCLT,1,3.2531420002242814e-05,False
HCLT,2,1.939056788314873e-05,False
HCLT,3,1.3114712127710205e-05,False
HCLT,4,1.0543960067231082e-05,False
HCLT,5,9.501366229723972e-06,False
HCLT,6,8.590438499658883e-06,False
HCLT,7,7.815540742116149e-06,False
HCLT,8,7.156869369905015e-06,False
HCLT,9,6.591639096179493e-06,False
HCLT,10,6.100369089274767e-06,False
HCLT,11,5.6679075016802195e-06,False
HCLT,12,5.282855092750657e-06,False
HCLT,13,4.936688370968403e-06,False
HCLT,14,4.622984827935345e-06,False
HCLT,15,4.336832563942329e-06,False
HCLT,16,4.0744062396562555e-06,False
HCLT,17,3.832669584161757e-06,False
HCLT,18,3.6091678483625813e-06,False
HCLT,19,3.4018823383256296e-06,False
HCLT,20,3.209127367163802e-06,False
HCLT,21,3.029476212895873e-06,False
HCLT,22,2.8617070541033613e-06,False
HCLT,23,2.7047628188859316e-06,False
HCLT,24,2.5577208544271305e-06,False
HCLT,25,2.419769631068164e-06,False
HCLT,26,2.2901905630960716e-06,False
HCLT,27,2.1683436095931545e-06,False
HCLT,28,2.0536557113470517e-06,False
HCLT,29,1.945611387995565e-06,False
HCLT,30,1.8437450048502534e-06,False
HCLT,31,1.74763434834441e-06,False
HCLT,32,1.6568952406470483e-06,False
HCLT,33,1.5711769895540237e-06,False
HCLT,34,1.4901585172709386e-06,False
HCLT,35,1.4135450465442968e-06,False
HCLT,36,1.3410652484737513e-06,False
HCLT,37,1.2724687757963897e-06,False
HCLT,38,1.2075241202585366e-06,False
HCLT,39,1.1460167441223568e-06,False
HCLT,40,1.087747444783677e-06,False
HCLT,41,1.0325309185352499e-06,False
HCLT,42,9.801944951499464e-07,True
HDBKc1_NS,1,1.5225502105474895e-05,False
HDBKc1_NS,2,1.2368222907338113e-05,False
HDBKc1_NS,3,1.0800761221339375e-05,False
HDBKc1_NS,4,9.493728859517004e-06,False
HDBKc1_NS,5,8.396398441550043e-06,False
HDBKc1_NS,6,7.462295278507988e-06,False
HDBKc1_NS,7,6.660235546351325e-06,False
HDBKc1_NS,8,5.9675098580798405e-06,False
HDBKc1_NS,9,5.366490685243769e-06,False
HDBKc1_NS,10,4.8429537953539686e-06,False
HDBKc1_NS,11,4.3851781832721255e-06,False
HDBKc1_NS,12,3.983404362345886e-06,False
HDBKc1_NS,13,3.629465255481902e-06,False
HDBKc1_NS,14,3.3165084734826183e-06,False
HDBKc1_NS,15,3.0387742893620175e-06,False
HDBKc1_NS,16,2.7914128713814323e-06,False
HDBKc1_NS,17,2.5703322368602266e-06,False
HDBKc1_NS,18,2.3720715729732937e-06,False
HDBKc1_NS,19,2.193695904733928e-06,False
HDBKc1_NS,20,2.0327087547977545e-06,False
HDBKc1_NS,21,1.8869798871330793e-06,False
HDBKc1_NS,22,1.7546856095958946e-06,False
HDBKc1_NS,23,1.634259467527899e-06,False
HDBKc1_NS,24,1.5243514929441334e-06,False
HDBKc1_NS,25,1.4237944750753031e-06,False
HDBKc1_NS,26,1.3315759830160071e-06,False
HDBKc1_NS,27,1.2468150985932432e-06,False
HDBKc1_NS,28,1.1687430088427788e-06,False
HDBKc1_NS,29,1.096686766011726e-06,False
HDBKc1_NS,30,1.0300556529600595e-06,False
HDBKc1_NS,31,9.683296975406393e-07,True
HDFLc1_NS,1,1.7692050680017223e-05,False
HDFLc1_NS,2,1.1719649236691827e-05,False
HDFLc1_NS,3,8.332970823719305e-06,False
HDFLc1_NS,4,6.2710842236154084e-06,False
HDFLc1_NS,5,4.903749767326306e-06,False
HDFLc1_NS,6,3.968236472648151e-06,False
HDFLc1_NS,7,3.309923479274318e-06,False
HDFLc1_NS,8,2.833908713490602e-06,False
HDFLc1_NS,9,2.4802652759207605e-06,False
HDFLc1_NS,10,2.221565244506262e-06,False
HDFLc1_NS,11,2.0382631773322794e-06,False
HDFLc1_NS,12,1.887650496335207e-06,False
HDFLc1_NS,13,1.7677792430034962e-06,False
HDFLc1_NS,14,1.6561099150076027e-06,False
HDFLc1_NS,15,1.5525163807349735e-06,False
HDFLc1_NS,16,1.4566131034775542e-06,False
HDFLc1_NS,17,1.367887537337375e-06,False
HDFLc1_NS,18,1.2857797885163365e-06,False
HDFLc1_NS,19,1.2111967947945097e-06,False
HDFLc1_NS,20,1.1423047835536438e-06,False
HDFLc1_NS,21,1.07774201186685e-06,False
HDFLc1_NS,22,1.0172648667903595e-06,False
HDFLc1_NS,23,9.606165331317148e-07,True
HLL,1,3.339129518665506e-05,False
HLL,2,2.3356695950750203e-05,False
HLL,3,1.7378701907263535e-05,False
HLL,4,1.3642356059558996e-05,False
HLL,5,1.236068361952554e-05,False
HLL,6,1.1276034270714628e-05,False
HLL,7,1.015976956391587e-05,False
HLL,8,9.107208144731519e-06,False
HLL,9,8.15653340321127e-06,False
HLL,10,7.317106213354651e-06,False
HLL,11,6.584507940908223e-06,False
HLL,12,5.948445184105486e-06,False
HLL,13,5.396805339627939e-06,False
HLL,14,4.917643184840979e-06,False
HLL,15,4.500067151611285e-06,False
HLL,16,4.134553044465866e-06,False
HLL,17,3.8129716619967496e-06,False
HLL,18,3.5284842134409742e-06,False
HLL,19,3.275386570700782e-06,False
HLL,20,3.0489435264997573e-06,False
HLL,21,2.8452326261711107e-06,False
HLL,22,2.6610056484340525e-06,False
HLL,23,2.493569890349407e-06,False
HLL,24,2.3406885327181533e-06,False
HLL,25,2.2004981151332057e-06,False
HLL,26,2.071440753465627e-06,False
HLL,27,1.9522087576925265e-06,False
HLL,28,1.8416995227026598e-06,False
HLL,29,1.7389788469276285e-06,False
HLL,30,1.643251121848262e-06,False
HLL,31,1.5538351011317505e-06,False
HLL,32,1.470144190376867e-06,False
HLL,33,1.3916703951611243e-06,False
HLL,34,1.3179712284926777e-06,False
HLL,35,1.2486590128183816e-06,False
HLL,36,1.183392120806154e-06,False
HLL,37,1.1218677873886648e-06,False
HLL,38,1.0638161967562994e-06,False
HLL,39,1.0089956053073315e-06,False
HLL,40,9.571883076606408e-07,True
ICBK,1,5.12790922770456e-05,False
ICBK,2,3.024054229486944e-05,False
ICBK,3,1.953461606676537e-05,False
ICBK,4,1.3753865940750205e-05,False
ICBK,5,1.0424648738528372e-05,False
ICBK,6,8.37588886849381e-06,False
ICBK,7,7.03097733905988e-06,False
ICBK,8,6.093462744520745e-06,False
ICBK,9,5.403954724761748e-06,False
ICBK,10,4.872828453444846e-06,False
ICBK,11,4.447454031630713e-06,False
ICBK,12,4.095633798564677e-06,False
ICBK,13,3.7969069001752664e-06,False
ICBK,14,3.537809548143409e-06,False
ICBK,15,3.309196439670823e-06,False
ICBK,16,3.1046743169041294e-06,False
ICBK,17,2.9196559688859436e-06,False
ICBK,18,2.750771464294342e-06,False
ICBK,19,2.5954912844880376e-06,False
ICBK,20,2.4518787447079613e-06,False
ICBK,21,2.318423436871897e-06,False
ICBK,22,2.1940169396721175e-06,False
ICBK,23,2.0800559721631637e-06,False
ICBK,24,1.9736334350072357e-06,False
ICBK,25,1.8725432895772107e-06,False
ICBK,26,1.776598138185999e-06,False
ICBK,27,1.6855888862950285e-06,False
ICBK,28,1.599295102007212e-06,False
ICBK,29,1.517492358213979e-06,False
ICBK,30,1.4399573430630706e-06,False
ICBK,31,1.3664713327585215e-06,False
ICBK,32,1.2968224720786523e-06,False
ICBK,33,1.230807194312056e-06,False
ICBK,34,1.1682310262126864e-06,False
ICBK,35,1.1089089588485137e-06,False
ICBK,36,1.0526655168408038e-06,False
ICBK,37,9.993346225033124e-07,True
INFY,1,3.197318757457131e-05,False
INFY,2,2.1935188846561923e-05,False
INFY,3,1.62812180874295e-05,False
INFY,4,1.2667675056842367e-05,False
INFY,5,1.0263969658586518e-05,False
INFY,6,8.604349536280454e-06,False
INFY,7,7.410113260740994e-06,False
INFY,8,6.5183524702075424e-06,False
INFY,9,5.829540325068977e-06,False
INFY,10,5.281214462633883e-06,False
INFY,11,4.832848467863646e-06,False
INFY,12,4.457388429059182e-06,False
INFY,13,4.136335493264885e-06,False
INFY,14,3.856781463817903e-06,False
INFY,15,3.609560088505101e-06,False
INFY,16,3.3880593303706695e-06,False
INFY,17,3.187438920035227e-06,False
INFY,18,3.004104181940229e-06,False
INFY,19,2.835346258723675e-06,False
INFY,20,2.6790927814459708e-06,False
INFY,21,2.5337331711486138e-06,False
INFY,22,2.397995101672813e-06,False
INFY,23,2.270856442391497e-06,False
INFY,24,2.1515845315209784e-06,False
INFY,25,2.039577855986191e-06,False
INFY,26,1.9339216348271274e-06,False
INFY,27,1.834159734968887e-06,False
INFY,28,1.7398871539777534e-06,False
INFY,29,1.6507410982530095e-06,False
INFY,30,1.566394046197383e-06,False
INFY,31,1.4865483076840385e-06,False
INFY,32,1.4109317162483312e-06,False
INFY,33,1.339294183223973e-06,False
INFY,34,1.2714049117585908e-06,False
INFY,35,1.2070501195079672e-06,False
INFY,36,1.146031156466044e-06,False
INFY,37,1.0881629322991634e-06,False
INFY,38,1.0332725882784485e-06,False
INFY,39,9.811983643265884e-07,True
INGL,1,6.706701680410421e-05,False
INGL,2,5.275691086594443e-05,False
INGL,3,4.286419116459762e-05,False
INGL,4,3.5776337060604583e-05,False
INGL,5,3.052457515315688e-05,False
INGL,6,2.6512016773021414e-05,False
INGL,7,2.3361096722985587e-05,False
INGL,8,2.0826505797966817e-05,False
INGL,9,1.87445522481024e-05,False
INGL,10,1.7003136397443334e-05,False
INGL,11,1.5523573964926673e-05,False
INGL,12,1.4249351277541105e-05,False
INGL,13,1.3139012352221416e-05,False
INGL,14,1.2161557580563488e-05,False
INGL,15,1.1293400433369082e-05,False
INGL,16,1.051631090919343e-05,False
INGL,17,9.815997094562664e-06,False
INGL,18,9.181107978160517e-06,False
INGL,19,8.602519979951481e-06,False
INGL,20,8.072818241605358e-06,False
INGL,21,7.585914024234991e-06,False
INGL,22,7.136758804295149e-06,False
INGL,23,6.721128108858271e-06,False
INGL,24,6.3354563344923285e-06,False
INGL,25,5.976709295626775e-06,False
INGL,26,5.642285001684997e-06,False
INGL,27,5.3299357644578265e-06,False
INGL,28,5.037706568388487e-06,False
INGL,29,4.763885942776682e-06,False
INGL,30,4.506966518378719e-06,False
INGL,31,4.265613139865527e-06,False
INGL,32,4.0386369137429285e-06,False
INGL,33,3.824973949414644e-06,False
INGL,34,3.6236678346296815e-06,False
INGL,35,3.4338551007396254e-06,False
INGL,36,3.254753096055196e-06,False
INGL,37,3.085649810176047e-06,False
INGL,38,2.925895288023923e-06,False
INGL,39,2.7748943464742494e-06,False
INGL,40,2.6321003641505006e-06,False
INGL,41,2.4970099600478282e-06,False
INGL,42,2.3691584120870543e-06,False
INGL,43,2.248115694689773e-06,False
INGL,44,2.133483036690807e-06,False
INGL,45,2.0248899186366045e-06,False
INGL,46,1.921991442740945e-06,False
INGL,47,1.8244660202267364e-06,False
INGL,48,1.732013330077442e-06,False
INGL,49,1.6443525107741244e-06,False
INGL,50,1.5612205527720845e-06,False
INGL,51,1.4823708645632589e-06,False
INGL,52,1.4075719893471986e-06,False
INGL,53,1.3366064528243758e-06,False
INGL,54,1.269269725504116e-06,False
INGL,55,1.2053692853491527e-06,False
INGL,56,1.1447237685987795e-06,False
INGL,57,1.087162198323442e-06,False
INGL,58,1.032523281702352e-06,False
INGL,59,9.806547682407463e-07,True
ITC,1,4.2474531092068425e-06,False
ITC,2,3.3372341942057953e-06,False
ITC,3,2.785327218855862e-06,False
ITC,4,2.3930353603528453e-06,False
ITC,5,2.1001036903515086e-06,False
ITC,6,1.8718156767093775e-06,False
ITC,7,1.6870532383702884e-06,False
ITC,8,1.5331472748523497e-06,False
ITC,9,1.4021131356636363e-06,False
ITC,10,1.2886730345505209e-06,False
ITC,11,1.194009192229076e-06,False
ITC,12,1.1140353610725362e-06,False
ITC,13,1.0397191620522003e-06,False
ITC,14,9.708941284305115e-07,True
JIOF,1,2.7703663898464184e-05,False
JIOF,2,1.8293919789101433e-05,False
JIOF,3,1.540533778653148e-05,False
JIOF,4,1.3413630271793017e-05,False
JIOF,5,1.1903747986121992e-05,False
JIOF,6,1.0686462423617436e-05,False
JIOF,7,9.666321365807878e-06,False
JIOF,8,8.790366348760805e-06,False
JIOF,9,8.02640271011323e-06,False
JIOF,10,7.353144867902731e-06,False
JIOF,11,6.755465563051353e-06,False
JIOF,12,6.221971627143943e-06,False
JIOF,13,5.743696751007559e-06,False
JIOF,14,5.313356329851972e-06,False
JIOF,15,4.924897853081931e-06,False
JIOF,16,4.573213490970492e-06,False
JIOF,17,4.253945646335341e-06,False
JIOF,18,3.9633482637836995e-06,False
JIOF,19,3.6981832187317216e-06,False
JIOF,20,3.4556398967880366e-06,False
JIOF,21,3.233270876169342e-06,False
JIOF,22,3.028939319604763e-06,False
JIOF,23,2.840775234093818e-06,False
JIOF,24,2.667138676787996e-06,False
JIOF,25,2.506588548099951e-06,False
JIOF,26,2.3578559699892834e-06,False
JIOF,27,2.219821482702094e-06,False
JIOF,28,2.0914954550459858e-06,False
JIOF,29,1.972001219273503e-06,False
JIOF,30,1.860560528116448e-06,False
JIOF,31,1.756480998221831e-06,False
JIOF,32,1.6591452571840942e-06,False
JIOF,33,1.5680015543403925e-06,False
JIOF,34,1.482555630958097e-06,False
JIOF,35,1.4023636750827627e-06,False
JIOF,36,1.3270262113008937e-06,False
JIOF,37,1.2561827968727343e-06,False
JIOF,38,1.1895074137578394e-06,False
JIOF,39,1.1267044615017219e-06,False
JIOF,40,1.067505269185102e-06,False
JIOF,41,1.011665055992842e-06,False
JIOF,42,9.58960279711556e-07,True
JSTL,1,1.7616752661592904e-05,False
JSTL,2,1.2459067517847369e-05,False
JSTL,3,9.96490580051401e-06,False
JSTL,4,8.394926343547969e-06,False
JSTL,5,7.170410902017172e-06,False
JSTL,6,6.234932798133198e-06,False
JSTL,7,5.519760524081055e-06,False
JSTL,8,4.964955237484343e-06,False
JSTL,9,4.524427451093265e-06,False
JSTL,10,4.164929904496703e-06,False
JSTL,11,3.8633140548333e-06,False
JSTL,12,3.6037619356895625e-06,False
JSTL,13,3.375541442667137e-06,False
JSTL,14,3.1713558732111087e-06,False
JSTL,15,2.986194438832102e-06,False
JSTL,16,2.816557486227478e-06,False
JSTL,17,2.659944678793893e-06,False
JSTL,18,2.514520779756013e-06,False
JSTL,19,2.3788985195498705e-06,False
JSTL,20,2.2519974888100455e-06,False
JSTL,21,2.1329519672572063e-06,False
JSTL,22,2.0210501365135522e-06,False
JSTL,23,1.9156934344900973e-06,False
JSTL,24,1.8163688971480015e-06,False
JSTL,25,1.7226299460693561e-06,False
JSTL,26,1.6340827354414277e-06,False
JSTL,27,1.55037621564548e-06,False
JSTL,28,1.4711947276552651e-06,False
JSTL,29,1.3962523567285161e-06,False
JSTL,30,1.3252885362601702e-06,False
JSTL,31,1.2580645600729118e-06,False
JSTL,32,1.194360769323272e-06,False
JSTL,33,1.1339742506749574e-06,False
JSTL,34,1.0767169291411632e-06,False
JSTL,35,1.0224139705853415e-06,False
JSTL,36,9.709024306360091e-07,True
KTKMc1_NS,1,3.4751192011275145e-05,False
KTKMc1_NS,2,2.2294063367644357e-05,False
KTKMc1_NS,3,1.53638880849317e-05,False
KTKMc1_NS,4,1.2611857895840601e-05,False
KTKMc1_NS,5,1.0654747293278307e-05,False
KTKMc1_NS,6,9.031098447004565e-06,False
KTKMc1_NS,7,7.721233251770481e-06,False
KTKMc1_NS,8,6.676624494632793e-06,False
KTKMc1_NS,9,5.844924911706299e-06,False
KTKMc1_NS,10,5.179517382555241e-06,False
KTKMc1_NS,11,4.6421754529718e-06,False
KTKMc1_NS,12,4.202872107372251e-06,False
KTKMc1_NS,13,3.83858492026206e-06,False
KTKMc1_NS,14,3.5319033121501274e-06,False
KTKMc1_NS,15,3.2697566360528424e-06,False
KTKMc1_NS,16,3.0423617405995e-06,False
KTKMc1_NS,17,2.8423953008350995e-06,False
KTKMc1_NS,18,2.6643616292068182e-06,False
KTKMc1_NS,19,2.5041182080097073e-06,False
KTKMc1_NS,20,2.358523370009027e-06,False
KTKMc1_NS,21,2.225176307084966e-06,False
KTKMc1_NS,22,2.1022258333886932e-06,False
KTKMc1_NS,23,1.988229881949978e-06,False
KTKMc1_NS,24,1.8820522365687014e-06,False
KTKMc1_NS,25,1.7827865163347041e-06,False
KTKMc1_NS,26,1.6897000877349121e-06,False
KTKMc1_NS,27,1.602192553953538e-06,False
KTKMc1_NS,28,1.5197649222738066e-06,False
KTKMc1_NS,29,1.4419966099874903e-06,False
KTKMc1_NS,30,1.3685282196940229e-06,False
KTKMc1_NS,31,1.299048574122442e-06,False
KTKMc1_NS,32,1.2332849063878223e-06,False
KTKMc1_NS,33,1.1709953962300585e-06,False
KTKMc1_NS,34,1.1119634570412628e-06,False
KTKMc1_NS,35,1.0559933346345406e-06,False
KTKMc1_NS,36,1.0029341622913872e-06,False
KTKMc1_NS,37,9.525986381079166e-07,True
LART,1,8.358545572427034e-05,False
LART,2,2.079338250222422e-05,False
LART,3,1.638538829745788e-05,False
LART,4,1.4185183410891849e-05,False
LART,5,1.2619401430434272e-05,False
LART,6,1.1419289770598636e-05,False
LART,7,1.052163391085163e-05,False
LART,8,9.827802347824898e-06,False
LART,9,9.180189600101722e-06,False
LART,10,8.583181026973585e-06,False
LART,11,8.035712529940188e-06,False
LART,12,7.5344118505927865e-06,False
LART,13,7.075072600535524e-06,False
LART,14,6.653367637464761e-06,False
LART,15,6.265192463581458e-06,False
LART,16,5.90681781721371e-06,False
LART,17,5.574940335237733e-06,False
LART,18,5.266678857320997e-06,False
LART,19,4.9795432501370215e-06,False
LART,20,4.7113912820748725e-06,False
LART,21,4.46038242633731e-06,False
LART,22,4.224933436826225e-06,False
LART,23,4.003678087108282e-06,False
LART,24,3.7954320004230237e-06,False
LART,25,3.599162665006455e-06,False
LART,26,3.413964289004836e-06,False
LART,27,3.23903694918884e-06,False
LART,28,3.073669427823805e-06,False
LART,29,2.9172251491091134e-06,False
LART,30,2.769130681575519e-06,False
LART,31,2.6288663426044694e-06,False
LART,32,2.4959585128414e-06,False
LART,33,2.3699733350068895e-06,False
LART,34,2.250511530502066e-06,False
LART,35,2.1372041174335776e-06,False
LART,36,2.029708855548414e-06,False
LART,37,1.9277072779259885e-06,False
LART,38,1.8309021971517586e-06,False
LART,39,1.739015596148401e-06,False
LART,40,1.651786831825255e-06,False
LART,41,1.5689710940662127e-06,False
LART,42,1.490338074011156e-06,False
LART,43,1.4156708046916865e-06,False
LART,44,1.3447646443221363e-06,False
LART,45,1.2774263783131307e-06,False
LART,46,1.2134734206665913e-06,False
LART,47,1.1527330990767021e-06,False
LART,48,1.0950420109863803e-06,False
LART,49,1.0402454401948103e-06,False
LART,50,9.8819682548855e-07,True
MAHM,1,2.873516425687115e-05,False
MAHM,2,2.2534685562530076e-05,False
MAHM,3,1.8699740818789795e-05,False
MAHM,4,1.6163432351351167e-05,False
MAHM,5,1.4342622411548671e-05,False
MAHM,6,1.294679036933745e-05,False
MAHM,7,1.1836748527942469e-05,False
MAHM,8,1.1093460027633009e-05,False
MAHM,9,1.0381733761530087e-05,False
MAHM,10,9.707737793835703e-06,False
MAHM,11,9.074927158658714e-06,False
MAHM,12,8.48444591593369e-06,False
MAHM,13,7.93575975000386e-06,False
MAHM,14,7.427238336169331e-06,False
MAHM,15,6.9566087339239374e-06,False
MAHM,16,6.521278872328063e-06,False
MAHM,17,6.118554862745727e-06,False
MAHM,18,5.745779355194943e-06,False
MAHM,19,5.400414326249195e-06,False
MAHM,20,5.080086239243095e-06,False
MAHM,21,4.7826065373158925e-06,False
MAHM,22,4.505976490849794e-06,False
MAHM,23,4.248382517629622e-06,False
MAHM,24,4.008186039291536e-06,False
MAHM,25,3.783910520443128e-06,False
MAHM,26,3.574227376728614e-06,False
MAHM,27,3.377941796533899e-06,False
MAHM,28,3.1939790974092356e-06,False
MAHM,29,3.021371962007389e-06,False
MAHM,30,2.859248720766985e-06,False
MAHM,31,2.7068227366689108e-06,False
MAHM,32,2.5633828788863334e-06,False
MAHM,33,2.428285032097735e-06,False
MAHM,34,2.3009445666692403e-06,False
MAHM,35,2.1808296851914366e-06,False
MAHM,36,2.067455558570731e-06,False
MAHM,37,1.9603791671130868e-06,False
MAHM,38,1.859194766881114e-06,False
MAHM,39,1.7635299078158184e-06,False
MAHM,40,1.6730419368802879e-06,False
MAHM,41,1.5874149263170431e-06,False
MAHM,42,1.5063569736948213e-06,False
MAHM,43,1.4295978265937872e-06,False
MAHM,44,1.3568867904433153e-06,False
MAHM,45,1.2879908831561694e-06,False
MAHM,46,1.2226932047941811e-06,False
MAHM,47,1.160791494585309e-06,False
MAHM,48,1.1020968512079387e-06,False
MAHM,49,1.0464325954274056e-06,False
MAHM,50,9.936332569342177e-07,True
MAXE,1,8.376257388117574e-05,False
MAXE,2,5.2244473225582184e-05,False
MAXE,3,3.6417866639847004e-05,False
MAXE,4,2.776675753934441e-05,False
MAXE,5,2.2587727762397538e-05,False
MAXE,6,1.958358299414362e-05,False
MAXE,7,1.7619963066688025e-05,False
MAXE,8,1.6018873204575183e-05,False
MAXE,9,1.4676054163391714e-05,False
MAXE,10,1.3526823481848987e-05,False
MAXE,11,1.2528155052015592e-05,False
MAXE,12,1.1649721005401213e-05,False
MAXE,13,1.0869180503774302e-05,False
MAXE,14,1.0169547204979764e-05,False
MAXE,15,9.537616647868185e-06,False
MAXE,16,8.962962212389464e-06,False
MAXE,17,8.437254849885038e-06,False
MAXE,18,7.953779528161635e-06,False
MAXE,19,7.507079044764733e-06,False
MAXE,20,7.092685066314812e-06,False
MAXE,21,6.706911639721056e-06,False
MAXE,22,6.346694943127576e-06,False
MAXE,23,6.009468046557203e-06,False
MAXE,24,5.693062576809594e-06,False
MAXE,25,5.395631253637414e-06,False
MAXE,26,5.115586711963878e-06,False
MAXE,27,4.851553078013941e-06,False
MAXE,28,4.602327555826573e-06,False
MAXE,29,4.366849882676935e-06,False
MAXE,30,4.144177977219259e-06,False
MAXE,31,3.933468466345053e-06,False
MAXE,32,3.733961059821094e-06,False
MAXE,33,3.544965963451878e-06,False
MAXE,34,3.3658536952792012e-06,False
MAXE,35,3.1960468055729414e-06,False
MAXE,36,3.03501310818465e-06,False
MAXE,37,2.8822601145784264e-06,False
MAXE,38,2.737330427504312e-06,False
MAXE,39,2.599797902744466e-06,False
MAXE,40,2.469264427732592e-06,False
MAXE,41,2.3453571975104535e-06,False
MAXE,42,2.2277263933488905e-06,False
MAXE,43,2.116043188897369e-06,False
MAXE,44,2.009998024092162e-06,False
MAXE,45,1.9092990991543776e-06,False
MAXE,46,1.8136710505531014e-06,False
MAXE,47,1.7228537783502184e-06,False
MAXE,48,1.6366014003058125e-06,False
MAXE,49,1.554681312857984e-06,False
MAXE,50,1.4768733428435028e-06,False
MAXE,51,1.4029689768227274e-06,False
MAXE,52,1.3327706572589218e-06,False
MAXE,53,1.2660911367142619e-06,False
MAXE,54,1.2027528827585846e-06,False
MAXE,55,1.1425875275226016e-06,False
MAXE,56,1.0854353568227025e-06,False
MAXE,57,1.0311448345930738e-06,False
MAXE,58,9.795721590185333e-07,True
MRTI,1,0.00014138422969434968,False
MRTI,2,9.821898892559415e-05,False
MRTI,3,7.765874321390067e-05,False
MRTI,4,6.793117072311221e-05,False
MRTI,5,6.030718749559631e-05,False
MRTI,6,5.41589684417149e-05,False
MRTI,7,4.906705845386075e-05,False
MRTI,8,4.4753402954161164e-05,False
MRTI,9,4.1032094131389406e-05,False
MRTI,10,3.777624433027433e-05,False
MRTI,11,3.489668836949853e-05,False
MRTI,12,3.232860921305086e-05,False
MRTI,13,3.0023221528162466e-05,False
MRTI,14,2.7942597163358677e-05,False
MRTI,15,2.6056413857387267e-05,False
MRTI,16,2.4339874465860033e-05,False
MRTI,17,2.2772339891808063e-05,False
MRTI,18,2.133640113404639e-05,False
MRTI,19,2.0017225959805874e-05,False
MRTI,20,1.8802081439309344e-05,False
MRTI,21,1.767997257271978e-05,False
MRTI,22,1.6641360324973925e-05,False
MRTI,23,1.5677936082082364e-05,False
MRTI,24,1.4782437725629149e-05,False
MRTI,25,1.3948497469016782e-05,False
MRTI,26,1.317051464259911e-05,False
MRTI,27,1.2443548532886108e-05,False
MRTI,28,1.1763227626832668e-05,False
MRTI,29,1.1125672450668133e-05,False
MRTI,30,1.0527429779145624e-05,False
MRTI,31,9.965416417444597e-06,False
MRTI,32,9.436871079252927e-06,False
MRTI,33,8.939313134323718e-06,False
MRTI,34,8.47050719791128e-06,False
MRTI,35,8.028432696339897e-06,False
MRTI,36,7.6112576764240675e-06,False
MRTI,37,7.217316237668114e-06,False
MRTI,38,6.8450890595237596e-06,False
MRTI,39,6.4931865747109695e-06,False
MRTI,40,6.160334406267714e-06,False
MRTI,41,5.8453607425497465e-06,False
MRTI,42,5.547185372447487e-06,False
MRTI,43,5.264810143964117e-06,False
MRTI,44,4.997310644101012e-06,False
MRTI,45,4.743828927615979e-06,False
MRTI,46,4.503567147466896e-06,False
MRTI,47,4.27578196125376e-06,False
MRTI,48,4.059779606289298e-06,False
MRTI,49,3.85491155155686e-06,False
MRTI,50,3.6605706481048893e-06,False
MRTI,51,3.476187710784069e-06,False
MRTI,52,3.301228473893275e-06,False
MRTI,53,3.1351908715473303e-06,False
MRTI,54,2.977602600612349e-06,False
MRTI,55,2.828018930039252e-06,False
MRTI,56,2.686020725553226e-06,False
MRTI,57,2.5512126630054203e-06,False
MRTI,58,2.423221607436056e-06,False
MRTI,59,2.301695138053582e-06,False
MRTI,60,2.1863002020849204e-06,False
MRTI,61,2.0767218827336554e-06,False
MRTI,62,1.972662268504184e-06,False
MRTI,63,1.8738394128277672e-06,False
MRTI,64,1.7799863743840107e-06,False
MRTI,65,1.6908503297648723e-06,False
MRTI,66,1.6061917511877612e-06,False
MRTI,67,1.5257836428906463e-06,False
MRTI,68,1.4494108306190284e-06,False
MRTI,69,1.3768692993109018e-06,False
MRTI,70,1.307965574647886e-06,False
MRTI,71,1.2425161446619898e-06,False
MRTI,72,1.1803469180178983e-06,False
MRTI,73,1.1212927159666777e-06,False
MRTI,74,1.0651967952848927e-06,False
MRTI,75,1.0119103998245185e-06,False
MRTI,76,9.61292338503509e-07,True
NEST,1,1.6561638381464586e-05,False
NEST,2,1.1396040882994566e-05,False
NEST,3,8.36599678379879e-06,False
NEST,4,6.4938857161032305e-06,False
NEST,5,5.278691841012416e-06,False
NEST,6,4.452719451684328e-06,False
NEST,7,3.906732669682085e-06,False
NEST,8,3.5912005658460494e-06,False
NEST,9,3.326580695501587e-06,False
NEST,10,3.0980320680564587e-06,False
NEST,11,2.8962803128452223e-06,False
NEST,12,2.7153118394299195e-06,False
NEST,13,2.551071394006358e-06,False
NEST,14,2.4007139455310353e-06,False
