Date,Open,High,Low,Close,Volume,MA5,MA20,RSI,Volatility,Trend,RSI_Condition,Volatility_Condition
2015-01-01,955.75,962.3,951.65,961.15,2060000.0,,,,,,,
2015-01-02,960.5,978.55,960.5,975.15,4400000.0,,,,,,,
2015-01-05,980.0,980.0,964.55,966.35,3480000.0,,,,,,,
2015-01-06,961.55,964.65,943.35,948.5,6270000.0,,,,,,,
2015-01-07,946.0,956.2,944.5,950.55,4290000.0,960.3399999999999,,,,,,
2015-01-08,958.9,974.0,953.5,969.2,6260000.0,961.95,,,,,,
2015-01-09,974.95,984.8,971.2,978.85,7230000.0,962.6900000000002,,,,,,
2015-01-12,972.85,979.05,968.7,973.8,3490000.0,964.18,,,,,,
2015-01-13,968.85,976.4,959.0,966.05,4540000.0,967.6899999999999,,,,,,
2015-01-14,964.25,978.0,963.1,967.6,4790000.0,971.1,,,,,,
2015-01-15,987.5,1004.55,976.2,999.05,10660000.0,977.0699999999999,,,,,,
2015-01-16,1005.55,1021.35,1003.6,1007.7,6390000.0,982.8399999999999,,,,,,
2015-01-19,1015.9,1024.85,1007.55,1009.15,4670000.0,989.9099999999999,,,,,,
2015-01-20,1016.45,1032.95,1006.05,1027.25,7050000.0,1002.15,,,,,,
2015-01-21,1031.7,1038.0,1023.8,1025.65,5590000.0,1013.76,,71.99863574351981,,,RSI_HIGH,
2015-01-22,1029.95,1037.0,1023.6,1026.35,6590000.0,1019.22,,69.20480120030007,,,RSI_NORMAL,
2015-01-23,1034.8,1052.1,1028.1,1047.15,12680000.0,1027.1100000000001,,77.80454232622162,,,RSI_HIGH,
2015-01-27,1049.85,1079.85,1043.25,1075.2,19250000.0,1040.32,,90.73954983922832,,,RSI_HIGH,
2015-01-28,1072.45,1094.0,1054.0,1058.5,15910000.0,1046.5700000000002,,81.72200999118425,,,RSI_HIGH,
2015-01-29,1070.0,1098.4,1060.45,1094.0,10770000.0,1060.24,1001.36,83.36898395721924,,BULLISH,RSI_HIGH,
2015-01-30,1105.1,1105.1,1076.0,1088.15,7680000.0,1072.6000000000001,1007.7099999999998,79.83078602620091,0.015208751575646311,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2015-02-02,1076.25,1105.0,1063.05,1093.5,8440000.0,1081.8700000000001,1013.6274999999999,82.61580381471396,0.015086407770920908,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2015-02-03,1087.7,1093.0,1064.05,1070.7,8840000.0,1080.97,1018.8449999999999,76.3535633341728,0.0159094402519492,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2015-02-04,1071.0,1087.95,1065.1,1073.65,6830000.0,1084.0,1025.1025,76.51912978244567,0.014920261108992179,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2015-02-05,1079.5,1101.0,1077.25,1082.15,8860000.0,1081.63,1031.6825000000001,73.4745762711865,0.014891286250720065,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2015-02-06,1079.6,1081.4,1055.8,1058.65,6430000.0,1075.73,1036.155,63.278603075319296,0.015829381369208483,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-09,1052.8,1053.9,1039.8,1045.85,4680000.0,1066.2,1039.5049999999999,59.03051181102361,0.016195910267506306,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-10,1036.05,1067.0,1036.0,1061.4,7950000.0,1064.3400000000001,1043.885,58.50984301021681,0.016255310070346925,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-11,1064.75,1072.0,1058.0,1064.5,4160000.0,1062.5100000000002,1048.8075000000001,59.60920108830074,0.015998543457918412,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-12,1068.1,1086.0,1056.85,1081.15,5230000.0,1062.31,1054.4850000000001,62.56304447501149,0.016149616282415066,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-13,1086.3,1086.3,1071.4,1073.35,5280000.0,1065.25,1058.2,56.38712823013159,0.015085442422248966,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-16,1083.0,1088.05,1068.0,1072.35,5520000.0,1070.55,1061.4325000000001,49.1996630160067,0.0150719795134447,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-18,1072.1,1087.95,1061.5,1079.95,5970000.0,1074.26,1064.9725,56.34803196211897,0.015089731285464154,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-19,1079.15,1089.0,1066.0,1083.35,6310000.0,1078.03,1067.7775000000001,46.10887833394225,0.014702677741971674,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-20,1085.85,1093.9,1070.1,1074.8,8450000.0,1076.7599999999998,1070.2350000000001,45.21676818344676,0.01486798517642584,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-23,1078.35,1082.45,1061.75,1066.7,14280000.0,1075.4299999999998,1072.2525,40.58327477160932,0.015032015419919898,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-24,1070.65,1070.65,1056.55,1066.4,14050000.0,1074.24,1073.215,48.20534223706179,0.014409836878447132,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-25,1071.0,1074.9,1051.0,1053.35,8660000.0,1068.92,1072.1225,42.18629715165509,0.01333785411175721,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-26,1056.5,1056.5,1037.2,1039.2,12040000.0,1060.09,1071.1575,34.15713758760609,0.013224804108920058,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-27,1057.9,1071.2,1057.9,1067.2,6240000.0,1058.57,1069.8174999999999,53.05248125669401,0.012377761300473262,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-28,1074.0,1090.4,1055.15,1083.95,11490000.0,1062.02,1069.6075,63.22916666666669,0.012887525123116556,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-02,1093.15,1112.0,1079.4,1096.6,10580000.0,1068.06,1069.7625,62.47342310418137,0.013112803376710641,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-03,1094.0,1104.4,1088.4,1097.55,4680000.0,1076.9,1071.105,61.892767182439705,0.012138892073601746,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-04,1111.0,1118.15,1071.0,1076.2,9080000.0,1084.3,1071.2325,48.277062304211604,0.012985795846845373,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-05,1080.0,1102.9,1073.5,1097.15,6410000.0,1090.2900000000002,1071.9824999999998,57.58928571428578,0.01358986057382537,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-09,1090.1,1094.7,1066.1,1069.1,5570000.0,1087.32,1072.5049999999999,49.116127277672014,0.013947804405019663,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-10,1069.0,1069.95,1053.0,1061.15,4240000.0,1080.23,1073.27,44.89685124864278,0.013762792860061164,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-11,1060.05,1072.0,1058.15,1066.6,4230000.0,1074.04,1073.53,45.503355704697974,0.013407264844956406,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-12,1066.9,1072.85,1061.15,1064.9,3290000.0,1071.78,1073.55,47.240802675585314,0.013399348328483121,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-13,1069.1,1071.85,1042.15,1049.4,4890000.0,1062.23,1071.9625,45.36937901498929,0.013256992839617532,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-16,1053.0,1064.85,1049.05,1060.05,4010000.0,1060.42,1071.2975000000001,48.38955110322086,0.013424057144527886,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-17,1067.0,1072.8,1050.45,1065.05,6560000.0,1061.2,1070.9325,53.093601269169774,0.013474653856655168,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-18,1068.25,1079.75,1059.65,1070.6,5340000.0,1062.0,1070.4650000000001,58.69806094182825,0.01342729265722781,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-19,1019.95,1080.45,1019.95,1056.0,7330000.0,1060.22,1069.0974999999999,46.648713345302184,0.013718613742588594,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-20,1054.25,1065.0,1050.0,1062.5,7580000.0,1062.84,1068.4825,43.16225693337578,0.013716927986082669,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-23,1060.6,1062.65,1050.3,1052.6,11400000.0,1061.35,1067.7775,35.72355613238153,0.013770794866817553,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-24,1045.2,1060.5,1040.9,1043.0,16590000.0,1056.94,1066.6075,33.24116743471576,0.013902080917845953,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-25,1046.4,1049.0,1033.55,1036.3,10110000.0,1050.08,1065.7549999999999,36.52937204591483,0.01371463749034436,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-26,1025.05,1033.4,1003.5,1006.5,15100000.0,1040.1799999999998,1064.1200000000001,21.121376234469423,0.01484339019967192,BEARISH,RSI_LOW,HIGH_VOLATILITY
2015-03-27,1030.45,1039.45,1023.1,1030.15,6760000.0,1033.71,1062.2675000000002,37.23369387086201,0.01451219082963117,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
