Date,Open,High,Low,Close,Volume,MA5,MA20,RSI,Volatility,Trend,RSI_Condition,Volatility_Condition
2015-01-01,130.99,132.23,128.0,128.66,293920.0,,,,,,,
2015-01-02,129.17,129.8,126.7,127.56,435600.0,,,,,,,
2015-01-05,126.81,128.4,125.26,125.87,315660.0,,,,,,,
2015-01-06,125.0,125.31,121.56,122.96,377240.0,,,,,,,
2015-01-07,123.03,124.08,120.82,122.86,731140.0,125.582,,,,,,
2015-01-08,123.0,129.79,123.0,128.98,872680.0,125.646,,,,,,
2015-01-09,129.4,129.94,127.55,127.92,327840.0,125.71799999999999,,,,,,
2015-01-12,125.5,128.62,125.5,126.77,196780.0,125.898,,,,,,
2015-01-13,127.5,130.8,127.0,128.65,580420.0,127.03599999999999,,,,,,
2015-01-14,128.0,128.87,123.82,125.42,2590000.0,127.548,,,,,,
2015-01-15,129.49,129.8,127.2,128.91,1370000.0,127.53400000000002,,,,,,
2015-01-16,129.8,130.3,125.5,126.77,810480.0,127.304,,,,,,
2015-01-19,127.29,128.62,125.1,125.8,325300.0,127.10999999999999,,,,,,
2015-01-20,126.0,134.5,126.0,132.19,1360000.0,127.81800000000001,,,,,,
2015-01-21,132.44,133.64,128.9,129.26,1000000.0,128.58599999999998,,50.853242320819106,,,RSI_NORMAL,
2015-01-22,128.85,131.8,128.06,129.82,378310.0,128.76799999999997,,53.264009243212,,,RSI_NORMAL,
2015-01-23,130.24,132.9,129.58,131.22,255020.0,129.658,,57.79201864258665,,,RSI_NORMAL,
2015-01-27,131.7,139.7,130.8,137.54,1060000.0,132.006,,69.31637519872814,,,RSI_NORMAL,
2015-01-28,138.07,149.9,138.0,145.04,2740000.0,134.576,,74.5680106335844,,,RSI_HIGH,
2015-01-29,145.33,147.0,142.5,146.03,1060000.0,137.93,129.9115,71.30717320669834,,BULLISH,RSI_HIGH,
2015-01-30,145.8,148.0,139.8,144.75,726130.0,140.916,130.716,70.91722595078298,0.02637596037919318,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2015-02-02,144.3,152.26,142.89,150.93,2710000.0,144.858,131.8845,76.69023420238621,0.0273358077927187,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2015-02-03,150.9,153.17,145.55,146.84,667360.0,146.71800000000002,132.933,69.15946913840318,0.028088714574700923,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-04,147.3,151.0,145.25,147.13,501620.0,147.136,134.1415,74.3768246126207,0.02716594096287565,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2015-02-05,147.21,150.89,146.03,147.62,216290.0,147.454,135.3795,72.52588490248013,0.02710000772617836,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2015-02-06,147.7,150.87,146.25,146.9,308180.0,147.88400000000001,136.27550000000002,75.09349289454,0.025539399846410116,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2015-02-09,145.4,147.4,143.35,144.96,181200.0,146.69,137.1275,73.3203505355404,0.02571782068217153,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2015-02-10,144.01,147.09,140.25,143.65,330010.0,146.052,137.97150000000002,65.91666666666667,0.025719319935844625,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-11,144.1,145.0,140.8,141.03,182820.0,144.83200000000002,138.5905,66.48921266461194,0.026219058648059942,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-12,141.5,151.1,141.5,149.91,653460.0,145.29000000000002,139.815,72.82435810043171,0.028228575070037232,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2015-02-13,149.91,154.0,149.91,151.09,728530.0,146.128,140.924,72.6878282712948,0.027891004708783765,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2015-02-16,151.01,154.6,145.5,148.35,974540.0,146.80599999999998,142.003,63.441929868191984,0.027965194475399614,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
