Date,Open,High,Low,Close,Volume,MA5,MA20,RSI,Volatility,Trend,RSI_Condition,Volatility_Condition
2015-01-01,104.89,107.2,104.2,106.59,2670000.0,,,,,,,
2015-01-02,107.01,107.9,106.33,106.92,3660000.0,,,,,,,
2015-01-05,106.92,108.7,105.8,106.66,3390000.0,,,,,,,
2015-01-06,105.41,105.89,102.06,102.77,5550000.0,,,,,,,
2015-01-07,101.6,102.58,99.72,101.19,5290000.0,104.826,,,,,,
2015-01-08,102.5,103.49,99.86,102.21,4780000.0,103.95,,,,,,
2015-01-09,102.7,103.5,100.41,101.3,5050000.0,102.826,,,,,,
2015-01-12,101.0,101.2,99.77,100.07,2410000.0,101.508,,,,,,
2015-01-13,100.59,101.4,98.92,99.34,5070000.0,100.822,,,,,,
2015-01-14,99.5,99.8,96.31,96.83,5880000.0,99.95,,,,,,
2015-01-15,97.8,98.8,95.67,97.09,6810000.0,98.926,,,,,,
2015-01-16,97.37,99.25,96.09,98.05,4950000.0,98.276,,,,,,
2015-01-19,98.6,99.21,97.23,97.67,3390000.0,97.796,,,,,,
2015-01-20,97.95,100.83,97.88,100.51,6120000.0,98.03,,,,,,
2015-01-21,101.01,101.3,98.2,100.0,5030000.0,98.664,,31.074095347501427,,,RSI_NORMAL,
2015-01-22,100.1,100.96,98.62,99.33,3850000.0,99.112,,28.619718309859138,,,RSI_LOW,
2015-01-23,101.0,102.1,99.5,101.53,5490000.0,99.808,,36.97308278313865,,,RSI_NORMAL,
2015-01-27,101.61,102.42,100.16,101.65,4700000.0,100.604,,46.48241206030154,,,RSI_NORMAL,
2015-01-28,101.5,101.7,99.0,99.5,4530000.0,100.402,,44.87568223165555,,,RSI_NORMAL,
2015-01-29,99.38,100.28,97.83,99.72,7120000.0,100.346,100.9465,42.06500956022946,,BEARISH,RSI_NORMAL,
2015-01-30,99.6,100.55,95.77,97.75,8130000.000000001,100.03,100.50450000000001,39.40298507462688,0.015592057810320437,BEARISH,RSI_NORMAL,LOW_VOLATILITY
