Date,Open,High,Low,Close,Volume
2020-08-24,117.3,117.3,117.3,117.3,56260.0
2020-08-25,123.15,123.15,123.15,123.15,45330.0
2020-08-26,129.3,129.3,117.0,124.0,3240000.0
2020-08-27,123.0,123.0,117.8,117.8,771810.0
2020-08-28,111.95,117.0,111.95,111.95,820100.0
2020-08-31,107.2,107.3,106.4,106.4,519750.0
2020-09-01,101.1,110.5,101.1,105.7,803350.0
2020-09-02,101.1,110.0,101.1,106.45,181680.0
2020-09-03,107.0,111.75,103.1,111.75,849550.0
2020-09-04,107.0,120.9,105.3,115.25,1510000.0
2020-09-07,115.65,118.7,112.65,113.35,740170.0
2020-09-08,114.6,116.25,107.45,110.0,845610.0
2020-09-09,106.0,114.95,105.6,111.45,798340.0
2020-09-10,113.25,115.95,111.0,111.7,731280.0
2020-09-11,120.45,133.95,120.3,131.55,11030000.0
2020-09-14,127.0,129.35,120.15,120.9,3500000.0
2020-09-15,122.0,125.4,117.3,118.75,1260000.0
2020-09-16,119.9,122.0,116.9,120.7,749710.0
2020-09-17,120.0,121.35,116.1,117.7,617660.0
2020-09-18,118.6,120.9,115.25,116.85,1110000.0
2020-09-21,117.95,119.3,107.85,110.9,1760000.0
2020-09-22,110.95,112.4,107.0,109.05,574750.0
2020-09-23,110.9,115.9,108.55,110.95,1230000.0
2020-09-24,110.0,112.95,108.0,108.75,389950.0
2020-09-25,110.1,112.0,109.25,109.9,473900.0
2020-09-28,111.55,119.5,111.35,116.55,5290000.0
2020-09-29,117.0,117.5,111.75,113.45,1300000.0
2020-09-30,113.0,117.9,112.75,115.35,1290000.0
2020-10-01,116.7,119.1,114.35,115.9,1660000.0
2020-10-05,116.05,117.65,113.6,114.0,319240.0
2020-10-06,114.15,117.3,114.1,115.55,440120.0
2020-10-07,115.75,115.75,111.95,114.3,407970.0
2020-10-08,115.45,115.9,112.1,112.65,550750.0
2020-10-09,113.15,113.6,109.55,110.7,545290.0
2020-10-12,111.25,112.8,107.6,108.55,415410.0
2020-10-13,109.6,113.4,108.8,112.65,547100.0
2020-10-14,113.6,113.6,109.5,109.95,305690.0
2020-10-15,110.0,114.5,106.3,107.15,479090.0
2020-10-16,107.5,109.15,106.6,108.1,170240.0
2020-10-19,108.7,109.8,107.0,108.6,216810.0
2020-10-20,108.8,108.9,106.55,106.95,156580.0
2020-10-21,106.75,108.1,105.8,106.2,157750.0
2020-10-22,106.55,107.0,104.4,105.65,265310.0
2020-10-23,106.45,106.5,104.8,105.3,244630.0
2020-10-26,105.05,106.6,104.0,105.2,240890.0
2020-10-27,106.4,107.4,104.65,106.05,294750.0
2020-10-28,106.25,106.65,104.0,104.55,152270.0
2020-10-29,104.1,105.1,102.35,103.65,173700.0
2020-10-30,105.0,110.9,104.1,106.55,383820.0
2020-11-02,106.5,110.0,106.25,107.15,171590.0
2020-11-03,108.05,108.05,107.15,107.8,123400.0
2020-11-04,107.8,114.25,107.5,113.2,755690.0
2020-11-05,115.05,116.8,113.0,114.55,1090000.0
2020-11-06,114.2,115.55,112.4,114.5,239900.0
2020-11-09,115.7,122.7,115.55,120.0,1570000.0
2020-11-10,119.25,121.0,114.5,115.25,442920.0
2020-11-11,115.35,123.0,115.1,121.2,1570000.0
2020-11-12,120.0,120.0,97.15,118.15,568370.0
2020-11-13,117.9,124.8,116.9,122.2,987880.0
2020-11-17,122.25,124.6,120.8,121.7,650720.0
2020-11-18,121.5,122.4,119.55,119.95,272340.0
2020-11-19,118.1,125.0,118.1,121.05,828510.0
2020-11-20,121.55,124.95,120.6,123.9,526950.0
2020-11-23,124.4,129.2,122.1,126.3,740620.0
2020-11-24,127.7,129.0,125.0,125.65,464980.0
2020-11-25,127.7,127.7,123.0,124.35,341360.0
2020-11-26,124.55,126.2,123.75,124.1,183020.0
2020-11-27,125.0,127.9,124.25,127.05,292050.0
2020-12-01,128.0,130.6,126.5,127.4,467660.0
2020-12-02,128.9,130.9,126.0,127.95,564400.0
2020-12-03,129.35,130.25,127.6,128.15,311160.0
2020-12-04,128.5,141.0,128.5,139.4,1590000.0
2020-12-07,142.9,151.9,142.0,148.7,2290000.0
2020-12-08,150.05,150.7,138.5,142.15,958730.0
2020-12-09,143.0,146.25,138.0,139.3,505520.0
2020-12-10,139.8,143.65,138.85,140.95,458170.0
2020-12-11,142.0,149.0,140.0,140.75,337230.0
2020-12-14,141.95,142.25,137.2,138.9,338610.0
2020-12-15,139.65,139.65,135.0,137.4,359970.0
2020-12-16,138.4,140.6,138.0,138.85,422880.0
2020-12-17,139.9,142.6,138.55,139.2,293570.0
2020-12-18,139.8,142.0,135.55,140.25,312310.0
2020-12-21,140.0,140.95,128.5,130.3,459690.0
2020-12-22,135.0,138.4,131.1,136.2,843510.0
2020-12-23,138.0,147.3,136.95,141.55,1120000.0
2020-12-24,142.8,144.4,141.0,141.4,246100.0
2020-12-28,142.85,146.0,142.1,143.7,394530.0
2020-12-29,144.8,144.85,140.1,140.95,221820.0
2020-12-30,141.6,142.4,140.05,140.5,152400.0
2020-12-31,140.5,143.9,139.65,140.15,589480.0
2021-01-01,140.25,144.5,140.25,142.5,281970.0
2021-01-04,145.8,145.8,141.1,141.75,224090.0
2021-01-05,140.25,143.9,140.0,141.75,180430.0
2021-01-06,142.0,144.9,141.2,143.65,331190.0
2021-01-07,144.5,158.1,143.5,156.2,2040000.0
2021-01-08,157.8,158.45,153.05,154.3,841610.0
2021-01-11,155.05,161.9,155.05,159.85,808880.0
2021-01-12,159.85,164.95,158.5,163.5,714560.0
2021-01-13,164.55,167.45,155.0,159.65,613690.0
2021-01-14,159.65,163.9,159.65,161.25,335530.0
2021-01-15,162.25,165.55,157.95,159.95,903410.0
2021-01-18,160.0,167.8,158.5,164.35,657060.0
2021-01-19,166.35,170.0,164.8,165.7,547760.0
2021-01-20,166.15,167.5,161.9,162.5,292990.0
2021-01-21,163.95,165.25,162.5,163.55,473530.0
2021-01-22,163.4,165.0,160.0,162.65,666830.0
2021-01-25,163.1,165.0,158.7,162.25,494920.0
2021-01-27,161.55,165.0,160.15,164.65,261769.99999999997
2021-01-28,163.65,164.9,161.3,162.2,263150.0
2021-01-29,163.5,164.15,161.5,162.2,164570.0
2021-02-01,163.45,171.7,163.0,167.25,798450.0
2021-02-02,169.9,179.1,168.6,169.6,820560.0
2021-02-03,174.45,174.5,170.0,170.7,315410.0
2021-02-04,171.8,180.9,171.2,175.5,1120000.0
2021-02-05,176.8,182.0,173.05,179.2,625280.0
2021-02-08,183.5,188.0,179.0,181.45,1490000.0
2021-02-09,182.55,190.5,180.1,185.8,893610.0
2021-02-10,185.0,188.5,177.5,179.95,512280.0
2021-02-11,180.9,202.0,179.95,197.8,2080000.0
2021-02-12,194.8,208.0,194.35,198.15,1410000.0
2021-02-15,199.75,204.0,194.5,195.2,1010000.0
2021-02-16,195.95,197.6,190.45,191.5,343430.0
2021-02-17,192.45,211.8,189.5,201.2,799280.0
2021-02-18,202.6,210.4,201.35,203.05,1060000.0
2021-02-19,204.4,213.4,203.2,206.75,887130.0
2021-02-22,208.4,210.85,187.05,189.4,1480000.0
2021-02-23,188.5,192.75,181.7,183.95,1460000.0
2021-02-24,184.85,188.7,180.1,183.8,483430.0
2021-02-25,185.5,189.9,182.1,183.0,954480.0
2021-02-26,181.8,183.4,178.0,181.3,627900.0
2021-03-01,182.95,186.95,180.6,184.75,443430.0
2021-03-02,185.6,193.55,185.1,188.95,1020000.0
2021-03-03,191.2,192.15,189.0,189.75,829900.0
2021-03-04,187.1,197.9,186.15,195.4,1080000.0
2021-03-05,197.4,200.7,191.3,198.85,2190000.0
2021-03-08,201.0,205.6,196.8,198.6,1030000.0
2021-03-09,198.6,200.35,196.0,199.05,2240000.0
2021-03-10,203.0,204.0,198.5,201.55,810080.0
2021-03-12,205.0,209.45,202.5,206.25,4450000.0
2021-03-15,207.0,207.0,195.25,202.4,828250.0
2021-03-16,204.0,214.4,203.5,206.4,1690000.0
2021-03-17,206.4,209.0,198.6,201.65,737560.0
2021-03-18,202.9,204.4,196.5,197.8,758000.0
2021-03-19,194.0,200.85,181.25,199.45,629020.0
2021-03-22,198.2,204.8,198.2,204.05,470350.0
2021-03-23,203.75,206.15,200.0,204.75,2009999.9999999998
2021-03-24,203.0,205.35,200.15,203.0,461780.0
2021-03-25,204.75,204.8,197.5,198.75,535920.0
2021-03-26,201.4,202.75,197.55,198.7,2420000.0
2021-03-30,200.7,208.45,198.75,205.1,361970.0
2021-03-31,205.5,207.85,200.1,205.75,649630.0
2021-04-01,204.25,221.0,204.25,218.2,930340.0
2021-04-05,222.4,234.5,213.0,228.65,2650000.0
2021-04-06,230.5,239.0,227.0,230.55,1280000.0
2021-04-07,232.9,235.7,221.5,224.8,1040000.0
2021-04-08,223.85,230.0,220.35,222.3,728500.0
2021-04-09,226.9,226.9,218.0,218.9,723150.0
2021-04-12,216.7,227.0,212.0,220.85,1620000.0
2021-04-13,220.0,225.35,218.0,220.0,507980.0
2021-04-15,221.0,221.35,215.75,219.95,999740.0
2021-04-16,221.1,226.0,220.2,222.05,651800.0
2021-04-19,221.0,237.5,217.05,233.6,2480000.0
2021-04-20,237.0,241.95,232.5,235.65,4580000.0
2021-04-22,236.85,237.9,225.0,225.75,1230000.0
2021-04-23,228.0,231.0,222.5,224.45,1480000.0
2021-04-26,227.9,229.95,224.0,224.75,353970.0
