Date,Open,High,Low,Close,Volume
2015-01-01,2575.35,2577.0,2556.0,2564.35,424880.0
2015-01-02,2573.95,2609.05,2569.1,2597.55,1030000.0
2015-01-05,2598.1,2611.75,2534.0,2548.9,1280000.0
2015-01-06,2525.75,2539.9,2451.25,2458.4,1450000.0
2015-01-07,2482.3,2487.0,2411.1,2422.7,1670000.0
2015-01-08,2443.3,2455.0,2427.0,2444.05,943250.0
2015-01-09,2458.5,2524.1,2449.05,2519.1,2410000.0
2015-01-12,2526.2,2537.8,2485.75,2523.0,1230000.0
2015-01-13,2535.0,2537.0,2483.25,2501.8,998000.0
2015-01-14,2518.6,2535.6,2502.1,2524.55,1030000.0
2015-01-15,2501.0,2590.0,2501.0,2547.9,3140000.0
2015-01-16,2545.0,2552.0,2491.0,2538.3,3680000.0
2015-01-19,2541.35,2554.7,2508.0,2515.35,953750.0
2015-01-20,2515.8,2531.95,2489.2,2507.0,1130000.0
2015-01-21,2518.0,2522.9,2495.0,2517.5,1230000.0
2015-01-22,2510.75,2525.0,2501.05,2516.35,1050000.0
2015-01-23,2510.75,2534.95,2497.25,2506.2,1640000.0
2015-01-27,2513.6,2517.3,2493.0,2510.75,2540000.0
2015-01-28,2510.3,2550.0,2510.3,2538.85,2660000.0
2015-01-29,2530.45,2545.0,2507.75,2537.5,1790000.0
2015-01-30,2584.35,2593.0,2489.0,2501.55,2400000.0
2015-02-02,2500.45,2538.6,2481.15,2531.1,1130000.0
2015-02-03,2525.0,2578.35,2525.0,2571.9,1620000.0
2015-02-04,2576.25,2582.15,2519.2,2533.5,960500.0
2015-02-05,2537.5,2608.85,2537.5,2568.25,2210000.0
2015-02-06,2571.0,2610.0,2565.05,2594.15,1380000.0
2015-02-09,2578.0,2586.65,2516.35,2529.35,1200000.0
2015-02-10,2519.45,2538.8,2450.35,2457.45,1760000.0
2015-02-11,2463.5,2503.0,2461.8,2475.95,1290000.0
2015-02-12,2489.95,2489.95,2460.0,2479.25,912130.0
2015-02-13,2489.5,2561.6,2475.5,2548.4,2000000.0
2015-02-16,2570.0,2602.0,2565.0,2591.65,1470000.0
2015-02-18,2592.55,2648.0,2571.0,2642.2,2150000.0
2015-02-19,2648.0,2689.0,2637.6,2683.0,2230000.0
2015-02-20,2682.5,2697.0,2645.0,2676.55,1970000.0
2015-02-23,2688.45,2723.7,2677.35,2694.5,3000000.0
2015-02-24,2710.5,2729.65,2682.95,2710.7,2240000.0
2015-02-25,2718.35,2723.65,2674.6,2679.0,1990000.0
2015-02-26,2695.05,2696.0,2625.25,2655.9,1820000.0
2015-02-27,2674.9,2695.6,2638.3,2680.85,1070000.0
2015-02-28,2691.45,2710.0,2660.95,2699.95,1150000.0
2015-03-02,2673.05,2730.0,2673.0,2684.8,1080000.0
2015-03-03,2687.8,2804.0,2687.8,2792.1,2190000.0
2015-03-04,2804.05,2822.85,2725.0,2755.3,1990000.0
2015-03-05,2756.2,2778.05,2702.05,2715.3,1740000.0
2015-03-09,2658.4,2687.6,2626.0,2653.4,2310000.0
2015-03-10,2659.85,2685.0,2611.1,2657.9,1630000.0
2015-03-11,2652.1,2672.3,2617.05,2624.75,1350000.0
2015-03-12,2632.35,2638.0,2607.05,2631.85,840250.0
2015-03-13,2601.0,2650.0,2582.25,2591.2,826630.0
2015-03-16,2539.8,2622.7,2539.8,2576.25,799630.0
2015-03-17,2575.7,2614.9,2564.7,2589.9,1080000.0
2015-03-18,2590.05,2602.65,2564.4,2570.65,983500.0
2015-03-19,2592.95,2615.0,2579.6,2596.45,1580000.0
2015-03-20,2588.85,2621.45,2588.8,2615.9,766250.0
2015-03-23,2620.0,2634.0,2606.7,2617.1,1010000.0
2015-03-24,2620.75,2645.0,2591.8,2601.6,1560000.0
2015-03-25,2590.5,2615.0,2551.0,2572.95,1680000.0
2015-03-26,2565.0,2585.15,2504.0,2512.75,2089999.9999999998
2015-03-27,2561.55,2596.85,2535.35,2545.15,1280000.0
2015-03-30,2550.35,2586.15,2540.15,2580.4,950380.0
2015-03-31,2580.0,2585.05,2532.2,2566.6,991000.0
2015-04-01,2566.6,2574.0,2534.0,2554.95,918130.0
2015-04-06,2566.65,2571.25,2515.25,2555.7,1000000.0
2015-04-07,2569.05,2609.0,2552.5,2597.4,1370000.0
2015-04-08,2607.0,2663.7,2603.7,2652.55,1120000.0
2015-04-09,2662.0,2693.0,2642.1,2669.7,1580000.0
2015-04-10,2661.0,2674.0,2632.4,2658.15,1220000.0
2015-04-13,2667.75,2677.2,2632.5,2660.15,985380.0
2015-04-15,2650.75,2709.9,2620.1,2634.8,1950000.0
2015-04-16,2637.5,2637.5,2575.1,2587.9,2200000.0
2015-04-17,2560.0,2571.15,2482.1,2487.55,5940000.0
2015-04-20,2492.7,2492.7,2433.3,2438.0,1620000.0
2015-04-21,2427.7,2460.0,2410.65,2435.1,1410000.0
2015-04-22,2454.0,2474.9,2411.0,2454.8,1400000.0
2015-04-23,2478.15,2482.7,2436.35,2460.55,1320000.0
2015-04-24,2459.0,2514.8,2448.75,2496.8,2040000.0
2015-04-27,2497.75,2518.8,2478.6,2499.5,1490000.0
