Date,Open,High,Low,Close,Volume
2015-01-01,34.79,35.15,34.6,34.95,756600.0
2015-01-02,34.85,35.15,34.12,34.39,1400000.0
2015-01-05,34.6,35.15,34.06,34.3,1450000.0
2015-01-06,34.45,34.8,33.88,34.21,1380000.0
2015-01-07,33.99,35.13,33.99,34.91,1090000.0
2015-01-08,34.61,35.14,34.61,34.85,968600.0
2015-01-09,34.76,35.07,34.36,34.45,1730000.0
2015-01-12,34.45,35.05,33.94,34.34,1180000.0
2015-01-13,34.35,35.05,34.18,34.78,1420000.0
2015-01-14,34.95,41.32,34.73,37.69,41760000.0
2015-01-15,38.33,39.79,38.2,38.55,12230000.0
2015-01-16,38.53,39.74,37.97,39.32,5090000.0
2015-01-19,39.36,39.75,38.79,38.96,3990000.0
2015-01-20,39.3,39.35,38.9,38.99,1870000.0
2015-01-21,39.25,39.29,37.95,38.12,5660000.0
2015-01-22,38.39,38.85,38.01,38.35,1220000.0
2015-01-23,38.92,38.92,38.16,38.65,4240000.0
2015-01-27,38.79,43.19,38.55,41.64,11600000.0
2015-01-28,42.08,44.86,41.75,43.17,13940000.0
2015-01-29,43.26,43.39,41.05,41.23,4070000.0000000005
2015-01-30,41.83,42.54,40.05,40.45,5900000.0
2015-02-02,40.93,42.24,40.13,41.54,3770000.0
2015-02-03,41.94,42.49,41.34,41.67,2100000.0
2015-02-04,41.94,42.04,40.49,41.02,2870000.0
2015-02-05,41.43,42.14,40.5,41.25,3850000.0
2015-02-06,41.25,41.29,39.66,40.37,3340000.0
2015-02-09,40.37,40.44,39.6,40.02,980600.0
2015-02-10,40.26,40.44,39.62,39.98,1730000.0
2015-02-11,40.42,41.36,40.0,41.07,2500000.0
2015-02-12,41.14,41.57,40.59,41.21,1900000.0
2015-02-13,40.8,41.99,40.8,41.79,1040000.0
2015-02-16,43.93,43.93,41.79,43.0,3370000.0
2015-02-18,43.82,43.82,42.01,43.13,2920000.0
2015-02-19,43.16,43.23,41.95,43.04,2800000.0
2015-02-20,42.84,42.85,41.24,41.86,5720000.0
2015-02-23,41.54,42.44,41.32,41.57,1130000.0
2015-02-24,41.77,41.84,40.94,41.15,1710000.0
2015-02-25,41.51,41.84,40.54,40.76,5670000.0
2015-02-26,40.91,41.53,40.64,40.91,1910000.0
2015-02-27,41.04,41.54,40.56,41.02,2810000.0
2015-02-28,41.27,44.61,40.95,43.79,5430000.0
2015-03-02,43.85,44.38,42.58,43.65,4170000.0
2015-03-03,44.19,44.71,42.89,43.24,2750000.0
2015-03-04,43.24,43.93,42.54,43.07,2220000.0
2015-03-05,42.81,43.66,42.69,43.36,1270000.0
2015-03-09,43.8,43.8,41.44,42.09,2490000.0
2015-03-10,42.44,42.93,41.41,41.77,1460000.0
2015-03-11,41.96,42.02,40.84,41.27,1320000.0
2015-03-12,41.34,42.19,41.05,41.34,1240000.0
2015-03-13,41.74,42.01,40.74,41.02,2540000.0
2015-03-16,41.48,41.48,39.88,40.0,7730000.0
2015-03-17,40.25,41.14,40.07,40.28,3120000.0
2015-03-18,40.35,41.04,39.96,40.43,4019999.9999999995
2015-03-19,40.5,41.01,40.2,40.3,1960000.0
2015-03-20,40.69,41.43,38.96,40.15,3520000.0
2015-03-23,40.38,40.38,39.56,39.88,4550000.0
2015-03-24,39.95,40.35,39.27,39.63,2210000.0
2015-03-25,39.46,39.65,39.16,39.43,2230000.0
2015-03-26,39.45,40.25,39.33,39.51,2009999.9999999998
2015-03-27,39.75,39.95,39.37,39.56,1490000.0
2015-03-30,39.94,40.64,39.56,39.94,2430000.0
2015-03-31,40.26,41.93,39.84,41.03,3770000.0
2015-04-01,41.52,41.52,40.57,41.34,1290000.0
2015-04-06,41.52,42.68,41.49,42.35,1270000.0
2015-04-07,42.69,43.59,42.05,43.35,1840000.0
2015-04-08,43.35,45.24,42.8,44.83,1880000.0
2015-04-09,45.36,46.93,43.94,44.99,5350000.0
2015-04-10,45.24,45.92,44.73,45.16,3250000.0
2015-04-13,45.16,45.16,44.14,44.48,3010000.0
2015-04-15,44.49,44.84,43.71,44.5,3830000.0
2015-04-16,44.66,45.99,43.69,45.79,1040000.0
2015-04-17,45.74,45.99,44.35,45.23,1870000.0
2015-04-20,44.67,45.88,44.33,45.52,1910000.0
2015-04-21,44.99,45.44,41.34,43.67,12570000.0
2015-04-22,43.04,43.93,41.86,42.74,1730000.0
2015-04-23,42.35,43.33,42.35,42.69,7720000.0
2015-04-24,42.06,42.54,41.14,41.34,2900000.0
2015-04-27,42.08,42.08,39.7,39.9,4170000.0
2015-04-28,39.08,41.93,39.08,40.02,2080000.0
2015-04-29,40.71,40.71,39.5,39.84,6350000.0
2015-04-30,39.79,41.94,39.46,40.39,4900000.0
2015-05-04,40.49,42.44,39.14,41.87,3260000.0
2015-05-05,42.54,43.89,42.44,42.84,3200000.0
2015-05-06,43.19,43.64,41.14,42.8,1620000.0
2015-05-07,43.53,43.53,40.85,41.75,1220000.0
2015-05-08,41.4,43.44,41.4,43.39,2020000.0
2015-05-11,43.26,44.44,42.95,43.41,1500000.0
2015-05-12,43.59,43.84,42.64,43.36,1170000.0
2015-05-13,43.5,44.04,43.05,43.21,1760000.0
2015-05-14,43.69,44.14,43.3,43.79,2770000.0
2015-05-15,43.89,44.93,43.86,44.78,1780000.0
2015-05-18,44.94,45.43,44.34,44.54,1530000.0
2015-05-19,44.93,45.36,44.32,44.75,1410000.0
2015-05-20,45.19,45.29,43.87,44.93,8279999.999999999
2015-05-21,45.14,45.94,44.67,45.71,4840000.0
2015-05-22,45.82,45.92,44.84,45.01,1650000.0
2015-05-25,44.94,45.44,44.36,44.97,2049999.9999999998
2015-05-26,45.23,45.79,44.44,44.77,3720000.0
2015-05-27,44.6,45.07,43.0,44.06,4270000.0
2015-05-28,44.06,44.94,43.49,44.18,1990000.0
2015-05-29,44.93,45.83,41.1,42.11,23630000.0
2015-06-01,42.74,44.06,42.42,43.74,4040000.0
2015-06-02,44.35,44.35,42.42,42.79,2670000.0
2015-06-03,42.14,43.6,41.64,43.19,2590000.0
2015-06-04,43.23,43.74,42.03,43.46,1720000.0
2015-06-05,43.64,44.89,42.94,44.45,3290000.0
2015-06-08,45.04,45.04,43.99,44.67,2430000.0
2015-06-09,44.06,46.13,43.94,45.76,5610000.0
2015-06-10,45.48,45.89,44.99,45.47,2280000.0
