Date,Open,High,Low,Close,Volume
2015-01-01,485.0,493.85,482.4,491.9,1590000.0
2015-01-02,489.1,500.5,489.1,494.75,2650000.0
2015-01-05,490.1,510.4,490.1,503.2,3310000.0
2015-01-06,499.7,520.8,486.7,499.5,7010000.0
2015-01-07,501.75,509.65,484.05,494.7,4000000.0
2015-01-08,508.9,517.2,500.7,514.95,3410000.0
2015-01-09,516.35,523.65,498.3,507.35,4130000.0
2015-01-12,504.3,524.9,504.3,517.4,4190000.0000000005
2015-01-13,520.45,520.45,495.1,497.4,3010000.0
2015-01-14,495.0,499.85,486.25,492.8,2610000.0
2015-01-15,501.8,507.4,484.55,502.5,2990000.0
2015-01-16,499.2,508.4,494.1,501.9,3320000.0
2015-01-19,503.0,514.0,501.7,507.9,2510000.0
2015-01-20,502.15,511.5,502.15,508.35,1760000.0
2015-01-21,508.5,510.0,500.0,506.65,1740000.0
2015-01-22,507.0,522.7,507.0,520.05,4030000.0000000005
2015-01-23,522.25,576.0,522.25,564.5,18490000.0
2015-01-27,562.7,573.35,554.4,560.1,5090000.0
2015-01-28,551.15,580.5,550.3,558.0,6840000.0
2015-01-29,560.85,596.1,559.4,581.25,11520000.0
2015-01-30,595.1,648.0,567.9,632.15,27290000.0
2015-02-02,653.0,663.8,639.1,658.05,13890000.0
2015-02-03,655.45,656.6,635.05,643.45,4470000.0
2015-02-04,645.0,667.7,636.35,651.75,9480000.0
2015-02-05,654.5,655.0,623.45,626.7,5150000.0
2015-02-06,625.95,647.8,625.95,631.7,4780000.0
2015-02-09,615.0,638.5,608.85,612.9,4360000.0
2015-02-10,604.0,643.0,601.9,638.95,5330000.0
2015-02-11,645.0,669.9,639.7,665.15,7800000.0
2015-02-12,667.95,689.8,667.0,686.8,8610000.0
2015-02-13,688.85,692.9,672.15,675.7,4430000.0
2015-02-16,675.9,689.0,661.2,666.0,4030000.0000000005
2015-02-18,668.8,677.9,665.1,669.2,2200000.0
2015-02-19,673.4,703.95,667.1,695.8,8650000.0
2015-02-20,700.0,709.3,681.5,688.5,6030000.0
2015-02-23,691.4,694.0,675.0,681.1,3340000.0
2015-02-24,681.0,715.6,681.0,713.35,11400000.0
2015-02-25,716.45,719.3,696.0,697.6,5600000.0
2015-02-26,698.45,704.7,682.0,687.3,5850000.0
2015-02-27,699.05,718.7,692.5,715.9,5940000.0
2015-02-28,719.45,723.7,691.0,701.3,5270000.0
2015-03-02,704.5,719.95,693.75,715.15,4090000.0
2015-03-03,716.95,732.9,712.05,725.2,5040000.0
2015-03-04,725.0,733.7,701.8,706.1,4170000.0
2015-03-05,705.2,710.9,694.3,703.7,4120000.0
2015-03-09,700.3,700.45,666.5,669.05,3080000.0
2015-03-10,669.5,683.7,643.4,652.2,4580000.0
2015-03-11,654.3,664.25,641.35,653.2,4210000.0
2015-03-12,659.0,663.95,653.65,660.0,2270000.0
2015-03-13,664.0,668.75,632.0,637.55,4420000.0
2015-03-16,633.05,647.5,624.8,644.1,4160000.0
2015-03-17,648.8,652.8,636.4,647.55,2890000.0
2015-03-18,649.45,654.0,642.4,647.65,1780000.0
2015-03-19,651.0,653.85,615.6,620.55,3690000.0
2015-03-20,615.7,622.5,606.05,612.1,4390000.0
2015-03-23,612.1,619.5,595.6,598.55,3630000.0
2015-03-24,595.4,599.8,582.95,593.05,4520000.0
2015-03-25,597.0,613.45,594.3,609.1,5350000.0
2015-03-26,604.0,614.25,595.25,599.6,5620000.0
2015-03-27,602.1,606.8,588.6,602.1,3100000.0
2015-03-30,608.5,626.8,606.55,624.9,2640000.0
2015-03-31,628.0,637.8,615.0,617.85,3650000.0
2015-04-01,610.05,620.65,607.8,618.0,2620000.0
2015-04-06,617.65,637.5,617.05,633.2,3400000.0
2015-04-07,636.2,647.8,628.0,644.55,3980000.0
2015-04-08,645.6,651.4,636.2,646.9,2730000.0
2015-04-09,648.5,648.9,634.5,641.55,1930000.0
2015-04-10,632.95,646.4,629.65,640.85,2480000.0
2015-04-13,638.45,667.45,638.0,665.35,5060000.0
2015-04-15,664.05,671.4,644.0,648.75,3260000.0
2015-04-16,650.5,658.0,635.0,643.65,2940000.0
2015-04-17,638.65,652.45,638.5,642.65,2480000.0
2015-04-20,644.9,648.9,632.45,642.8,3060000.0
2015-04-21,640.35,661.5,635.65,652.45,3240000.0
2015-04-22,655.4,667.7,646.0,663.15,3920000.0
2015-04-23,667.85,680.0,662.0,672.85,4160000.0
2015-04-24,674.3,674.3,653.45,660.6,3100000.0
2015-04-27,661.9,667.9,640.0,651.1,3460000.0
2015-04-28,643.15,658.0,641.05,654.5,2980000.0
2015-04-29,655.3,682.0,654.4,677.2,6040000.0
2015-04-30,676.1,689.25,670.1,675.0,4970000.0
2015-05-04,684.0,715.95,675.5,711.75,6120000.0
2015-05-05,711.1,729.4,707.0,718.75,4500000.0
2015-05-06,717.0,717.0,676.25,681.3,3940000.0
2015-05-07,676.0,677.0,636.5,653.1,3950000.0
2015-05-08,659.75,691.0,659.75,687.55,3780000.0
2015-05-11,694.0,713.8,691.4,709.05,3760000.0
2015-05-12,708.7,708.7,671.0,675.3,3890000.0
2015-05-13,681.7,731.7,681.7,724.15,15680000.0
2015-05-14,717.5,741.7,708.2,737.5,9230000.0
2015-05-15,736.45,745.0,729.2,738.85,4990000.0
2015-05-18,735.6,777.4,735.5,772.75,6680000.0
2015-05-19,767.95,782.2,763.3,769.55,5840000.0
2015-05-20,771.1,784.45,771.1,780.15,5040000.0
2015-05-21,784.3,785.0,770.45,780.65,3550000.0
2015-05-22,782.5,796.85,779.0,794.4,4910000.0
2015-05-25,791.0,798.6,782.2,786.75,3730000.0
2015-05-26,784.4,803.0,784.4,793.85,5400000.0
2015-05-27,777.4,794.7,777.4,791.15,3360000.0
2015-05-28,783.0,786.15,717.55,734.0,11820000.0
2015-05-29,732.0,732.0,680.2,704.45,12680000.0
2015-06-01,702.25,719.45,629.4,634.3,18480000.0
2015-06-02,638.0,653.5,621.0,634.4,23880000.0
2015-06-03,448.15,448.15,106.9,110.3,33760000.0
2015-06-04,112.45,119.55,109.6,116.9,13020000.0
2015-06-05,115.45,121.25,112.6,115.45,9100000.0
2015-06-08,114.05,117.25,98.7,100.05,14350000.0
2015-06-09,101.0,104.2,98.25,100.75,10930000.0
2015-06-10,101.15,103.75,100.25,101.05,4520000.0
2015-06-11,102.1,102.4,96.85,98.3,5420000.0
2015-06-12,97.4,97.55,93.35,94.35,4920000.0
2015-06-15,94.3,104.35,92.15,100.7,12060000.0
2015-06-16,100.55,100.7,94.0,97.2,5100000.0
2015-06-17,98.1,101.6,96.35,99.45,5430000.0
2015-06-18,99.95,101.45,98.2,99.95,3820000.0
2015-06-19,99.6,101.15,95.35,97.05,3550000.0
