Date,Company,Algorithm,Action,Price,Shares,Cash,Portfolio_Value,Reward,Position
2025-02-24,RELI,Double Q-Learning,BUY,1214.55,1,98784.23545000001,99988.23545000001,-0.00011764549999992596,1
2025-02-25,RELI,Double Q-Learning,BUY,1204.0,2,97579.03145000001,99993.23145,4.996587826072277e-05,1
2025-02-27,RELI,Double Q-Learning,BUY,1207.1,3,96370.72435,99971.02435,-0.00022208603200411548,1
2025-02-28,RELI,Double Q-Learning,BUY,1200.1,4,95169.42425000001,99854.42425000001,-0.0011663389542931697,1
2025-03-03,RELI,Double Q-Learning,BUY,1171.25,5,93997.00300000001,99806.50300000001,-0.0004799111342329873,1
2025-03-04,RELI,Double Q-Learning,BUY,1161.9,6,92833.94110000001,99887.54110000002,0.000811952102960718,1
2025-03-05,RELI,Double Q-Learning,BUY,1175.6,7,91657.16550000002,100124.36550000001,0.002370910299642942,1
2025-03-06,RELI,Double Q-Learning,BUY,1209.6,8,90446.35590000002,100444.75590000002,0.003199924398022815,1
2025-03-07,RELI,Double Q-Learning,SELL,1249.8,7,91694.90610000002,100363.70610000002,-0.0008069092236202387,1
2025-03-10,RELI,Double Q-Learning,SELL,1238.4,6,92932.06770000003,100415.86770000003,0.0005197257258319471,1
2025-03-11,RELI,Double Q-Learning,SELL,1247.3,5,94178.12040000003,100463.37040000003,0.00047305969751628465,1
2025-03-12,RELI,Double Q-Learning,SELL,1257.05,4,95433.91335000003,100425.51335000004,-0.0003768244072368034,1
2025-03-13,RELI,Double Q-Learning,SELL,1247.9,3,96680.56545000004,100397.11545000004,-0.0002827757514270778,1
2025-03-17,RELI,Double Q-Learning,SELL,1238.85,2,97918.17660000004,100395.77660000004,-1.333554250039056e-05,1
2025-03-18,RELI,Double Q-Learning,SELL,1238.8,1,99155.73780000003,100402.88780000003,7.083166484500122e-05,1
2025-03-19,RELI,Double Q-Learning,SELL,1247.15,0,100401.64065000003,100401.64065000003,-1.2421455471279774e-05,0
2025-07-21,RELI,Double Q-Learning,BUY,1428.6,1,98971.61205000003,100384.41205000003,-0.000171596797507135,1
2025-07-22,RELI,Double Q-Learning,BUY,1412.8,2,97557.39925000003,100406.59925000003,0.00022102236340189131,1
2025-07-23,RELI,Double Q-Learning,BUY,1424.6,3,96131.37465000003,100340.07465000002,-0.0006625520682596394,1
2025-07-24,RELI,Double Q-Learning,BUY,1402.9,4,94727.07175000003,100293.87175000003,-0.0004604630817861296,1
2025-07-25,RELI,Double Q-Learning,BUY,1391.7,5,93333.98005000003,100271.98005000003,-0.00021827554982198997,1
2025-07-28,RELI,Double Q-Learning,BUY,1387.6,6,91944.99245000003,100447.59245000003,0.0017513606484326936,1
2025-07-29,RELI,Double Q-Learning,BUY,1417.1,7,90526.47535000004,100397.17535000003,-0.000501924424172612,1
2025-07-30,RELI,Double Q-Learning,BUY,1410.1,8,89114.96525000004,100236.56525000004,-0.0015997471984652875,1
2025-07-31,RELI,Double Q-Learning,BUY,1390.2,9,87723.37505000003,100266.67505000003,0.00030038738782493416,1
2025-08-01,RELI,Double Q-Learning,BUY,1393.7,10,86328.28135000003,100443.28135000003,0.0017613658766677076,1
2025-08-04,RELI,Double Q-Learning,BUY,1411.5,11,84915.36985000003,100224.06985000003,-0.0021824406476342664,1
2025-08-05,RELI,Double Q-Learning,BUY,1391.7,12,83522.27815000003,100235.87815000003,0.00011781900313644301,1
2025-08-06,RELI,Double Q-Learning,BUY,1392.8,13,82128.08535000002,100190.28535000002,-0.0004548550962140004,1
2025-08-07,RELI,Double Q-Learning,BUY,1389.4,14,80737.29595000003,99886.49595000003,-0.0030321243116411003,1
2025-08-08,RELI,Double Q-Learning,BUY,1367.8,15,79368.12815000003,100161.12815000003,0.002749442728849747,1
2025-08-11,RELI,Double Q-Learning,BUY,1386.2,16,77980.54195000003,100066.94195000004,-0.000940346836538666,1
2025-08-12,RELI,Double Q-Learning,BUY,1380.4,17,76598.76155000002,100102.96155000002,0.00035995503907756884,1
2025-08-13,RELI,Double Q-Learning,BUY,1382.6,18,75214.77895000002,99943.17895000002,-0.001596182545710166,1
2025-08-14,RELI,Double Q-Learning,BUY,1373.8,19,73839.60515000002,100091.90515000002,0.0014881075583398238,1
2025-08-18,RELI,Double Q-Learning,BUY,1381.7,20,72456.52345000002,100858.52345000002,0.007659143852353796,1
2025-08-19,RELI,Double Q-Learning,SELL,1420.1,19,73875.20335000003,100722.20335000003,-0.0013515972209089202,1
2025-08-20,RELI,Double Q-Learning,SELL,1413.0,18,75286.79035000002,100933.19035000002,0.0020947417052309117,1
2025-08-21,RELI,Double Q-Learning,SELL,1424.8,17,76710.16555000002,100666.56555000003,-0.002641596872896136,1
2025-08-22,RELI,Double Q-Learning,SELL,1409.2,16,78117.95635000002,100719.55635000003,0.0005263992042489977,1
2025-08-25,RELI,Double Q-Learning,SELL,1412.6,15,79529.14375000002,100302.64375000002,-0.0041393411082078346,1
2025-08-26,RELI,Double Q-Learning,BUY,1384.9,16,78142.85885000002,100317.25885000001,0.00014571001773814595,1
2025-08-28,RELI,Double Q-Learning,BUY,1385.9,17,76755.57295000002,99827.97295000002,-0.004877385064235016,1
2025-08-29,RELI,Double Q-Learning,BUY,1357.2,18,75397.01575000002,99767.21575000002,-0.0006086189892930934,1
2025-09-01,RELI,Double Q-Learning,BUY,1353.9,19,74041.76185000002,100005.26185000002,0.002386015267745976,1
2025-09-02,RELI,Double Q-Learning,BUY,1366.5,20,72673.89535000002,100125.89535000002,0.0012062715278015768,1
