Date,Company,Algorithm,Action,Price,Shares,Cash,Portfolio_Value,Reward,Position
2025-01-13,JIOF,Expected SARSA,BUY,266.15,1,99733.58385,100006.43385,6.433850000001258e-05,1
2025-03-12,JIOF,Expected SARSA,BUY,225.53,2,99507.82832,99953.02832,-6.088019156641065e-05,1
2025-03-13,JIOF,Expected SARSA,BUY,222.6,3,99285.00572,99943.56572,-9.46704683094181e-05,1
2025-03-18,JIOF,Expected SARSA,BUY,225.18,4,99059.60054,99974.96054,0.00014420509508204215,1
2025-03-19,JIOF,Expected SARSA,BUY,228.84,5,98830.53169999999,99988.98169999999,0.00014024671702050288,1
2025-03-20,JIOF,Expected SARSA,BUY,231.69,6,98598.61000999999,99973.33000999999,-0.000156534147401951,1
2025-03-21,JIOF,Expected SARSA,BUY,229.12,7,98369.26088999999,99998.02088999999,0.00024697466811923643,1
2025-03-24,JIOF,Expected SARSA,SELL,232.68,6,98601.70821,99966.88820999999,-0.0003113329616217284,1
2025-03-25,JIOF,Expected SARSA,BUY,227.53,7,98373.95068,99932.64068,-0.000342588737263179,1
2025-03-26,JIOF,Expected SARSA,BUY,222.67,8,98151.05801,99957.29801,0.000246739502050771,1
2025-03-27,JIOF,Expected SARSA,BUY,225.78,9,97925.05222999999,99972.64222999998,0.0001535077508642682,1
2025-03-28,JIOF,Expected SARSA,BUY,227.51,10,97697.31471999998,100001.51471999998,0.00028880391030947636,1
2025-04-01,JIOF,Expected SARSA,BUY,230.42,11,97466.66429999997,99994.24429999998,-7.270309875163001e-05,1
2025-04-02,JIOF,Expected SARSA,BUY,229.78,12,97236.65451999998,100001.57451999998,7.330641929761017e-05,1
2025-04-03,JIOF,Expected SARSA,BUY,230.41,13,97006.01410999999,99896.17410999999,-0.001053987504755815,1
2025-04-04,JIOF,Expected SARSA,SELL,222.32,12,97228.11179,99790.35179,-0.001059323051586205,1
2025-04-11,JIOF,Expected SARSA,BUY,230.02,13,96997.86176999999,100099.27176999999,0.0011093290169734028,1
2025-04-15,JIOF,Expected SARSA,BUY,238.57,14,96759.0532,100150.9732,0.000516501559759559,1
2025-04-16,JIOF,Expected SARSA,BUY,242.28,15,96516.53091999999,100213.58092,0.0006251334160774783,1
2025-04-17,JIOF,Expected SARSA,BUY,246.47,16,96269.81444999999,100211.89444999999,-1.6828756986010258e-05,1
2025-04-21,JIOF,Expected SARSA,BUY,246.38,17,96023.18806999999,100282.70807,0.0007066388714498632,1
2025-04-22,JIOF,Expected SARSA,BUY,250.56,18,95772.37750999999,100418.89751,0.0013580550687256878,1
2025-04-23,JIOF,Expected SARSA,SELL,258.14,17,96030.25936999999,100429.51936999998,0.00010577550902634618,1
2025-04-24,JIOF,Expected SARSA,BUY,258.78,18,95771.22058999998,100326.12058999998,-0.0010295656162513725,1
