Company,Algorithm,State_ID,Trend,RSI,Volatility,Position,Value,Best_Action
MAXE,Policy Iteration,0,BULLISH,RSI_LOW,LOW_VOLATILITY,0,0.0,HOLD
MAXE,Policy Iteration,1,BULLISH,RSI_LOW,LOW_VOLATILITY,1,0.0,HOLD
MAXE,Policy Iteration,2,BULLISH,RSI_LOW,HIGH_VOLATILITY,0,0.0,HOLD
MAXE,Policy Iteration,3,BULLISH,RSI_LOW,HIGH_VOLATILITY,1,0.0,HOLD
MAXE,Policy Iteration,4,BULLISH,RSI_NORMAL,LOW_VOLATILITY,0,0.00035135051157695734,BUY
MAXE,Policy Iteration,5,BULLISH,RSI_NORMAL,LOW_VOLATILITY,1,0.00036513332350998016,BUY
MAXE,Policy Iteration,6,BULLISH,RSI_NORMAL,HIGH_VOLATILITY,0,0.00030321990461059615,BUY
MAXE,Policy Iteration,7,BULLISH,RSI_NORMAL,HIGH_VOLATILITY,1,0.00031213500529215485,BUY
MAXE,Policy Iteration,8,BULLISH,RSI_HIGH,LOW_VOLATILITY,0,0.0003161560009560762,BUY
MAXE,Policy Iteration,9,BULLISH,RSI_HIGH,LOW_VOLATILITY,1,0.00032572509612854617,BUY
MAXE,Policy Iteration,10,BULLISH,RSI_HIGH,HIGH_VOLATILITY,0,0.0002594731830567798,HOLD
MAXE,Policy Iteration,11,BULLISH,RSI_HIGH,HIGH_VOLATILITY,1,0.0002553374147358066,SELL
MAXE,Policy Iteration,12,BEARISH,RSI_LOW,LOW_VOLATILITY,0,0.00043109839082166993,BUY
MAXE,Policy Iteration,13,BEARISH,RSI_LOW,LOW_VOLATILITY,1,0.0004594488248958076,BUY
MAXE,Policy Iteration,14,BEARISH,RSI_LOW,HIGH_VOLATILITY,0,0.0004584443557931274,BUY
MAXE,Policy Iteration,15,BEARISH,RSI_LOW,HIGH_VOLATILITY,1,0.0005030560407853957,BUY
MAXE,Policy Iteration,16,BEARISH,RSI_NORMAL,LOW_VOLATILITY,0,0.00037668097478849017,BUY
MAXE,Policy Iteration,17,BEARISH,RSI_NORMAL,LOW_VOLATILITY,1,0.0003908019351459012,BUY
MAXE,Policy Iteration,18,BEARISH,RSI_NORMAL,HIGH_VOLATILITY,0,0.000354308496735709,BUY
MAXE,Policy Iteration,19,BEARISH,RSI_NORMAL,HIGH_VOLATILITY,1,0.0003663016965519043,BUY
MAXE,Policy Iteration,20,BEARISH,RSI_HIGH,LOW_VOLATILITY,0,0.0,HOLD
MAXE,Policy Iteration,21,BEARISH,RSI_HIGH,LOW_VOLATILITY,1,0.0,HOLD
MAXE,Policy Iteration,22,BEARISH,RSI_HIGH,HIGH_VOLATILITY,0,0.0,HOLD
MAXE,Policy Iteration,23,BEARISH,RSI_HIGH,HIGH_VOLATILITY,1,0.0,HOLD
MAXE,Policy Iteration,24,NEUTRAL,RSI_LOW,LOW_VOLATILITY,0,0.0,HOLD
MAXE,Policy Iteration,25,NEUTRAL,RSI_LOW,LOW_VOLATILITY,1,0.0,HOLD
MAXE,Policy Iteration,26,NEUTRAL,RSI_LOW,HIGH_VOLATILITY,0,0.0,HOLD
MAXE,Policy Iteration,27,NEUTRAL,RSI_LOW,HIGH_VOLATILITY,1,0.0,HOLD
MAXE,Policy Iteration,28,NEUTRAL,RSI_NORMAL,LOW_VOLATILITY,0,0.0,HOLD
MAXE,Policy Iteration,29,NEUTRAL,RSI_NORMAL,LOW_VOLATILITY,1,0.0,HOLD
MAXE,Policy Iteration,30,NEUTRAL,RSI_NORMAL,HIGH_VOLATILITY,0,0.0,HOLD
MAXE,Policy Iteration,31,NEUTRAL,RSI_NORMAL,HIGH_VOLATILITY,1,0.0,HOLD
MAXE,Policy Iteration,32,NEUTRAL,RSI_HIGH,LOW_VOLATILITY,0,0.0,HOLD
MAXE,Policy Iteration,33,NEUTRAL,RSI_HIGH,LOW_VOLATILITY,1,0.0,HOLD
MAXE,Policy Iteration,34,NEUTRAL,RSI_HIGH,HIGH_VOLATILITY,0,0.0,HOLD
MAXE,Policy Iteration,35,NEUTRAL,RSI_HIGH,HIGH_VOLATILITY,1,0.0,HOLD
