Company,Algorithm,State_ID,Trend,RSI,Volatility,Position,Q_HOLD,Q_BUY,Q_SELL,Best_Action
CIPL,Expected SARSA,0,BULLISH,RSI_LOW,LOW_VOLATILITY,0,0.0,0.0,0.0,HOLD
CIPL,Expected SARSA,1,BULLISH,RSI_LOW,LOW_VOLATILITY,1,0.0,0.0,0.0,HOLD
CIPL,Expected SARSA,2,BULLISH,RSI_LOW,HIGH_VOLATILITY,0,0.0,0.0,0.0,HOLD
CIPL,Expected SARSA,3,BULLISH,RSI_LOW,HIGH_VOLATILITY,1,0.0,0.0,0.0,HOLD
CIPL,Expected SARSA,4,BULLISH,RSI_NORMAL,LOW_VOLATILITY,0,-0.00026167980067539546,-0.00025885995114515624,-0.0012210989646174036,BUY
CIPL,Expected SARSA,5,BULLISH,RSI_NORMAL,LOW_VOLATILITY,1,-0.0001551814704979428,-0.0002168421685515224,-0.0003600156146828129,HOLD
CIPL,Expected SARSA,6,BULLISH,RSI_NORMAL,HIGH_VOLATILITY,0,-0.0002503673479826172,-0.0002807963317953984,-0.001217518300795782,HOLD
CIPL,Expected SARSA,7,BULLISH,RSI_NORMAL,HIGH_VOLATILITY,1,-0.0003403779762713951,-0.00041300119219837405,-0.0002725073190321677,SELL
CIPL,Expected SARSA,8,BULLISH,RSI_HIGH,LOW_VOLATILITY,0,-0.0002368219405285818,-0.00033765246362329023,-0.0012028040363832753,HOLD
CIPL,Expected SARSA,9,BULLISH,RSI_HIGH,LOW_VOLATILITY,1,-0.0014009386628837783,-0.0013690032598426313,-0.0002499123280304996,SELL
CIPL,Expected SARSA,10,BULLISH,RSI_HIGH,HIGH_VOLATILITY,0,-0.0002872421776780534,-0.0002934674236962101,-0.0011539825682630265,HOLD
CIPL,Expected SARSA,11,BULLISH,RSI_HIGH,HIGH_VOLATILITY,1,-0.0010361803102428447,-0.00029629277229989025,-0.00022452958353061473,SELL
CIPL,Expected SARSA,12,BEARISH,RSI_LOW,LOW_VOLATILITY,0,-0.0002594119756350711,-0.00010494694749841857,-0.001130086113151121,BUY
CIPL,Expected SARSA,13,BEARISH,RSI_LOW,LOW_VOLATILITY,1,-0.00015777719452495634,-0.00017168507585642187,-0.00012580989186705826,SELL
CIPL,Expected SARSA,14,BEARISH,RSI_LOW,HIGH_VOLATILITY,0,-0.00019573727541281126,-0.00020404566398794126,-0.0010186183851774015,HOLD
CIPL,Expected SARSA,15,BEARISH,RSI_LOW,HIGH_VOLATILITY,1,-0.00025093019862686914,-0.0004222408203274227,-0.00018338801172526937,SELL
CIPL,Expected SARSA,16,BEARISH,RSI_NORMAL,LOW_VOLATILITY,0,-0.0002206496646124419,-0.0003231708505309408,-0.0011495071228836474,HOLD
CIPL,Expected SARSA,17,BEARISH,RSI_NORMAL,LOW_VOLATILITY,1,-0.00028356753818006034,-0.0002782769658881585,-0.00024110415335676743,SELL
CIPL,Expected SARSA,18,BEARISH,RSI_NORMAL,HIGH_VOLATILITY,0,-0.00021221192887707486,-0.00022246566121197453,-0.0011653398192085927,HOLD
CIPL,Expected SARSA,19,BEARISH,RSI_NORMAL,HIGH_VOLATILITY,1,-0.0003445826020623221,-0.000448844004541873,-0.00019608129750667004,SELL
CIPL,Expected SARSA,20,BEARISH,RSI_HIGH,LOW_VOLATILITY,0,0.0,0.0,0.0,HOLD
CIPL,Expected SARSA,21,BEARISH,RSI_HIGH,LOW_VOLATILITY,1,0.0,0.0,0.0,HOLD
CIPL,Expected SARSA,22,BEARISH,RSI_HIGH,HIGH_VOLATILITY,0,0.0,0.0,0.0,HOLD
CIPL,Expected SARSA,23,BEARISH,RSI_HIGH,HIGH_VOLATILITY,1,0.0,0.0,0.0,HOLD
CIPL,Expected SARSA,24,NEUTRAL,RSI_LOW,LOW_VOLATILITY,0,0.0,0.0,0.0,HOLD
CIPL,Expected SARSA,25,NEUTRAL,RSI_LOW,LOW_VOLATILITY,1,0.0,0.0,0.0,HOLD
CIPL,Expected SARSA,26,NEUTRAL,RSI_LOW,HIGH_VOLATILITY,0,0.0,0.0,0.0,HOLD
CIPL,Expected SARSA,27,NEUTRAL,RSI_LOW,HIGH_VOLATILITY,1,0.0,0.0,0.0,HOLD
CIPL,Expected SARSA,28,NEUTRAL,RSI_NORMAL,LOW_VOLATILITY,0,7.961702145540674e-05,7.944056756160661e-05,-0.00031935092778503796,HOLD
CIPL,Expected SARSA,29,NEUTRAL,RSI_NORMAL,LOW_VOLATILITY,1,0.0005439622464568385,0.0005254312504679744,0.00048073856568449754,HOLD
CIPL,Expected SARSA,30,NEUTRAL,RSI_NORMAL,HIGH_VOLATILITY,0,0.0,0.0,0.0,HOLD
CIPL,Expected SARSA,31,NEUTRAL,RSI_NORMAL,HIGH_VOLATILITY,1,0.0,0.0,0.0,HOLD
CIPL,Expected SARSA,32,NEUTRAL,RSI_HIGH,LOW_VOLATILITY,0,0.0,0.0,0.0,HOLD
CIPL,Expected SARSA,33,NEUTRAL,RSI_HIGH,LOW_VOLATILITY,1,0.0,0.0,0.0,HOLD
CIPL,Expected SARSA,34,NEUTRAL,RSI_HIGH,HIGH_VOLATILITY,0,0.0,0.0,0.0,HOLD
CIPL,Expected SARSA,35,NEUTRAL,RSI_HIGH,HIGH_VOLATILITY,1,0.0,0.0,0.0,HOLD
