Company,Algorithm,State_ID,Trend,RSI,Volatility,Position,Value,Best_Action
ONGC,Policy Iteration,0,BULLISH,RSI_LOW,LOW_VOLATILITY,0,0.0,HOLD
ONGC,Policy Iteration,1,BULLISH,RSI_LOW,LOW_VOLATILITY,1,0.0,HOLD
ONGC,Policy Iteration,2,BULLISH,RSI_LOW,HIGH_VOLATILITY,0,0.0,HOLD
ONGC,Policy Iteration,3,BULLISH,RSI_LOW,HIGH_VOLATILITY,1,0.0,HOLD
ONGC,Policy Iteration,4,BULLISH,RSI_NORMAL,LOW_VOLATILITY,0,1.2284297228501322e-06,BUY
ONGC,Policy Iteration,5,BULLISH,RSI_NORMAL,LOW_VOLATILITY,1,2.9201896741468823e-06,HOLD
ONGC,Policy Iteration,6,BULLISH,RSI_NORMAL,HIGH_VOLATILITY,0,1.992963210889376e-06,HOLD
ONGC,Policy Iteration,7,BULLISH,RSI_NORMAL,HIGH_VOLATILITY,1,3.315164171846395e-07,SELL
ONGC,Policy Iteration,8,BULLISH,RSI_HIGH,LOW_VOLATILITY,0,1.0579801044367538e-06,BUY
ONGC,Policy Iteration,9,BULLISH,RSI_HIGH,LOW_VOLATILITY,1,2.7783906656117618e-06,HOLD
ONGC,Policy Iteration,10,BULLISH,RSI_HIGH,HIGH_VOLATILITY,0,2.499540469434652e-06,BUY
ONGC,Policy Iteration,11,BULLISH,RSI_HIGH,HIGH_VOLATILITY,1,4.160800923014675e-06,HOLD
ONGC,Policy Iteration,12,BEARISH,RSI_LOW,LOW_VOLATILITY,0,6.338829710910536e-07,HOLD
ONGC,Policy Iteration,13,BEARISH,RSI_LOW,LOW_VOLATILITY,1,-1.1255555200620868e-06,SELL
ONGC,Policy Iteration,14,BEARISH,RSI_LOW,HIGH_VOLATILITY,0,6.457526207968368e-06,BUY
ONGC,Policy Iteration,15,BEARISH,RSI_LOW,HIGH_VOLATILITY,1,8.020257856791112e-06,BUY
ONGC,Policy Iteration,16,BEARISH,RSI_NORMAL,LOW_VOLATILITY,0,6.502818223157672e-07,HOLD
ONGC,Policy Iteration,17,BEARISH,RSI_NORMAL,LOW_VOLATILITY,1,-1.0203024099270434e-06,SELL
ONGC,Policy Iteration,18,BEARISH,RSI_NORMAL,HIGH_VOLATILITY,0,7.014860157811211e-06,BUY
ONGC,Policy Iteration,19,BEARISH,RSI_NORMAL,HIGH_VOLATILITY,1,9.243154015888048e-06,BUY
ONGC,Policy Iteration,20,BEARISH,RSI_HIGH,LOW_VOLATILITY,0,0.0,HOLD
ONGC,Policy Iteration,21,BEARISH,RSI_HIGH,LOW_VOLATILITY,1,0.0,HOLD
ONGC,Policy Iteration,22,BEARISH,RSI_HIGH,HIGH_VOLATILITY,0,8.221859733381825e-06,BUY
ONGC,Policy Iteration,23,BEARISH,RSI_HIGH,HIGH_VOLATILITY,1,1.5721892654569725e-05,BUY
ONGC,Policy Iteration,24,NEUTRAL,RSI_LOW,LOW_VOLATILITY,0,0.0,HOLD
ONGC,Policy Iteration,25,NEUTRAL,RSI_LOW,LOW_VOLATILITY,1,0.0,HOLD
ONGC,Policy Iteration,26,NEUTRAL,RSI_LOW,HIGH_VOLATILITY,0,0.0,HOLD
ONGC,Policy Iteration,27,NEUTRAL,RSI_LOW,HIGH_VOLATILITY,1,0.0,HOLD
ONGC,Policy Iteration,28,NEUTRAL,RSI_NORMAL,LOW_VOLATILITY,0,0.0,HOLD
ONGC,Policy Iteration,29,NEUTRAL,RSI_NORMAL,LOW_VOLATILITY,1,0.0,HOLD
ONGC,Policy Iteration,30,NEUTRAL,RSI_NORMAL,HIGH_VOLATILITY,0,0.0,HOLD
ONGC,Policy Iteration,31,NEUTRAL,RSI_NORMAL,HIGH_VOLATILITY,1,0.0,HOLD
ONGC,Policy Iteration,32,NEUTRAL,RSI_HIGH,LOW_VOLATILITY,0,0.0,HOLD
ONGC,Policy Iteration,33,NEUTRAL,RSI_HIGH,LOW_VOLATILITY,1,0.0,HOLD
ONGC,Policy Iteration,34,NEUTRAL,RSI_HIGH,HIGH_VOLATILITY,0,0.0,HOLD
ONGC,Policy Iteration,35,NEUTRAL,RSI_HIGH,HIGH_VOLATILITY,1,0.0,HOLD
