Company,Algorithm,State_ID,Trend,RSI,Volatility,Position,Value,Best_Action
BAJE,Policy Iteration,0,BULLISH,RSI_LOW,LOW_VOLATILITY,0,0.0,HOLD
BAJE,Policy Iteration,1,BULLISH,RSI_LOW,LOW_VOLATILITY,1,0.0,HOLD
BAJE,Policy Iteration,2,BULLISH,RSI_LOW,HIGH_VOLATILITY,0,0.0,HOLD
BAJE,Policy Iteration,3,BULLISH,RSI_LOW,HIGH_VOLATILITY,1,0.0,HOLD
BAJE,Policy Iteration,4,BULLISH,RSI_NORMAL,LOW_VOLATILITY,0,2.7188904888418046e-05,BUY
BAJE,Policy Iteration,5,BULLISH,RSI_NORMAL,LOW_VOLATILITY,1,3.001213080756236e-05,BUY
BAJE,Policy Iteration,6,BULLISH,RSI_NORMAL,HIGH_VOLATILITY,0,2.533215363719738e-05,BUY
BAJE,Policy Iteration,7,BULLISH,RSI_NORMAL,HIGH_VOLATILITY,1,2.7381633010412606e-05,BUY
BAJE,Policy Iteration,8,BULLISH,RSI_HIGH,LOW_VOLATILITY,0,2.0479482617984942e-05,BUY
BAJE,Policy Iteration,9,BULLISH,RSI_HIGH,LOW_VOLATILITY,1,2.1571099828149362e-05,HOLD
BAJE,Policy Iteration,10,BULLISH,RSI_HIGH,HIGH_VOLATILITY,0,1.7570334063390407e-05,HOLD
BAJE,Policy Iteration,11,BULLISH,RSI_HIGH,HIGH_VOLATILITY,1,1.685669475128301e-05,SELL
BAJE,Policy Iteration,12,BEARISH,RSI_LOW,LOW_VOLATILITY,0,2.811625249265756e-05,BUY
BAJE,Policy Iteration,13,BEARISH,RSI_LOW,LOW_VOLATILITY,1,3.178663192696757e-05,BUY
BAJE,Policy Iteration,14,BEARISH,RSI_LOW,HIGH_VOLATILITY,0,2.2813595955166004e-05,BUY
BAJE,Policy Iteration,15,BEARISH,RSI_LOW,HIGH_VOLATILITY,1,2.383106069163839e-05,BUY
BAJE,Policy Iteration,16,BEARISH,RSI_NORMAL,LOW_VOLATILITY,0,1.9303440432985575e-05,HOLD
BAJE,Policy Iteration,17,BEARISH,RSI_NORMAL,LOW_VOLATILITY,1,1.8600197256390585e-05,HOLD
BAJE,Policy Iteration,18,BEARISH,RSI_NORMAL,HIGH_VOLATILITY,0,2.2119511592347014e-05,BUY
BAJE,Policy Iteration,19,BEARISH,RSI_NORMAL,HIGH_VOLATILITY,1,2.303969958185659e-05,BUY
BAJE,Policy Iteration,20,BEARISH,RSI_HIGH,LOW_VOLATILITY,0,0.0,HOLD
BAJE,Policy Iteration,21,BEARISH,RSI_HIGH,LOW_VOLATILITY,1,0.0,HOLD
BAJE,Policy Iteration,22,BEARISH,RSI_HIGH,HIGH_VOLATILITY,0,0.0,HOLD
BAJE,Policy Iteration,23,BEARISH,RSI_HIGH,HIGH_VOLATILITY,1,0.0,HOLD
BAJE,Policy Iteration,24,NEUTRAL,RSI_LOW,LOW_VOLATILITY,0,0.0,HOLD
BAJE,Policy Iteration,25,NEUTRAL,RSI_LOW,LOW_VOLATILITY,1,0.0,HOLD
BAJE,Policy Iteration,26,NEUTRAL,RSI_LOW,HIGH_VOLATILITY,0,0.0,HOLD
BAJE,Policy Iteration,27,NEUTRAL,RSI_LOW,HIGH_VOLATILITY,1,0.0,HOLD
BAJE,Policy Iteration,28,NEUTRAL,RSI_NORMAL,LOW_VOLATILITY,0,1.75078706003357e-05,HOLD
BAJE,Policy Iteration,29,NEUTRAL,RSI_NORMAL,LOW_VOLATILITY,1,1.7002070344546588e-05,SELL
BAJE,Policy Iteration,30,NEUTRAL,RSI_NORMAL,HIGH_VOLATILITY,0,0.0,HOLD
BAJE,Policy Iteration,31,NEUTRAL,RSI_NORMAL,HIGH_VOLATILITY,1,0.0,HOLD
BAJE,Policy Iteration,32,NEUTRAL,RSI_HIGH,LOW_VOLATILITY,0,0.0,HOLD
BAJE,Policy Iteration,33,NEUTRAL,RSI_HIGH,LOW_VOLATILITY,1,0.0,HOLD
BAJE,Policy Iteration,34,NEUTRAL,RSI_HIGH,HIGH_VOLATILITY,0,0.0,HOLD
BAJE,Policy Iteration,35,NEUTRAL,RSI_HIGH,HIGH_VOLATILITY,1,0.0,HOLD
