Company,Algorithm,State_ID,Trend,RSI,Volatility,Position,Value,Best_Action
ONGC,Value Iteration,0,BULLISH,RSI_LOW,LOW_VOLATILITY,0,0.0,HOLD
ONGC,Value Iteration,1,BULLISH,RSI_LOW,LOW_VOLATILITY,1,0.0,HOLD
ONGC,Value Iteration,2,BULLISH,RSI_LOW,HIGH_VOLATILITY,0,0.0,HOLD
ONGC,Value Iteration,3,BULLISH,RSI_LOW,HIGH_VOLATILITY,1,0.0,HOLD
ONGC,Value Iteration,4,BULLISH,RSI_NORMAL,LOW_VOLATILITY,0,1.2704573983704632e-06,BUY
ONGC,Value Iteration,5,BULLISH,RSI_NORMAL,LOW_VOLATILITY,1,2.9622173496672133e-06,HOLD
ONGC,Value Iteration,6,BULLISH,RSI_NORMAL,HIGH_VOLATILITY,0,2.3807025785754028e-06,HOLD
ONGC,Value Iteration,7,BULLISH,RSI_NORMAL,HIGH_VOLATILITY,1,7.192557848706662e-07,SELL
ONGC,Value Iteration,8,BULLISH,RSI_HIGH,LOW_VOLATILITY,0,9.88078822741808e-07,BUY
ONGC,Value Iteration,9,BULLISH,RSI_HIGH,LOW_VOLATILITY,1,2.708489383916816e-06,HOLD
ONGC,Value Iteration,10,BULLISH,RSI_HIGH,HIGH_VOLATILITY,0,2.910434388740727e-06,BUY
ONGC,Value Iteration,11,BULLISH,RSI_HIGH,HIGH_VOLATILITY,1,4.57169484232075e-06,HOLD
ONGC,Value Iteration,12,BEARISH,RSI_LOW,LOW_VOLATILITY,0,7.601513824094088e-07,HOLD
ONGC,Value Iteration,13,BEARISH,RSI_LOW,LOW_VOLATILITY,1,-9.992871087437317e-07,SELL
ONGC,Value Iteration,14,BEARISH,RSI_LOW,HIGH_VOLATILITY,0,6.529727562958997e-06,BUY
ONGC,Value Iteration,15,BEARISH,RSI_LOW,HIGH_VOLATILITY,1,8.09245921178174e-06,BUY
ONGC,Value Iteration,16,BEARISH,RSI_NORMAL,LOW_VOLATILITY,0,7.515144686303661e-07,HOLD
ONGC,Value Iteration,17,BEARISH,RSI_NORMAL,LOW_VOLATILITY,1,-9.190697636124444e-07,SELL
ONGC,Value Iteration,18,BEARISH,RSI_NORMAL,HIGH_VOLATILITY,0,7.362343370388396e-06,BUY
ONGC,Value Iteration,19,BEARISH,RSI_NORMAL,HIGH_VOLATILITY,1,9.590637228465234e-06,BUY
ONGC,Value Iteration,20,BEARISH,RSI_HIGH,LOW_VOLATILITY,0,0.0,HOLD
ONGC,Value Iteration,21,BEARISH,RSI_HIGH,LOW_VOLATILITY,1,0.0,HOLD
ONGC,Value Iteration,22,BEARISH,RSI_HIGH,HIGH_VOLATILITY,0,8.659916789111376e-06,BUY
ONGC,Value Iteration,23,BEARISH,RSI_HIGH,HIGH_VOLATILITY,1,1.6159949710299276e-05,BUY
ONGC,Value Iteration,24,NEUTRAL,RSI_LOW,LOW_VOLATILITY,0,0.0,HOLD
ONGC,Value Iteration,25,NEUTRAL,RSI_LOW,LOW_VOLATILITY,1,0.0,HOLD
ONGC,Value Iteration,26,NEUTRAL,RSI_LOW,HIGH_VOLATILITY,0,0.0,HOLD
ONGC,Value Iteration,27,NEUTRAL,RSI_LOW,HIGH_VOLATILITY,1,0.0,HOLD
ONGC,Value Iteration,28,NEUTRAL,RSI_NORMAL,LOW_VOLATILITY,0,0.0,HOLD
ONGC,Value Iteration,29,NEUTRAL,RSI_NORMAL,LOW_VOLATILITY,1,0.0,HOLD
ONGC,Value Iteration,30,NEUTRAL,RSI_NORMAL,HIGH_VOLATILITY,0,0.0,HOLD
ONGC,Value Iteration,31,NEUTRAL,RSI_NORMAL,HIGH_VOLATILITY,1,0.0,HOLD
ONGC,Value Iteration,32,NEUTRAL,RSI_HIGH,LOW_VOLATILITY,0,0.0,HOLD
ONGC,Value Iteration,33,NEUTRAL,RSI_HIGH,LOW_VOLATILITY,1,0.0,HOLD
ONGC,Value Iteration,34,NEUTRAL,RSI_HIGH,HIGH_VOLATILITY,0,0.0,HOLD
ONGC,Value Iteration,35,NEUTRAL,RSI_HIGH,HIGH_VOLATILITY,1,0.0,HOLD
