Company,Algorithm,State_ID,Trend,RSI,Volatility,Position,Value,Best_Action
INGL,Policy Iteration,0,BULLISH,RSI_LOW,LOW_VOLATILITY,0,0.0,HOLD
INGL,Policy Iteration,1,BULLISH,RSI_LOW,LOW_VOLATILITY,1,0.0,HOLD
INGL,Policy Iteration,2,BULLISH,RSI_LOW,HIGH_VOLATILITY,0,0.00027918989526998255,HOLD
INGL,Policy Iteration,3,BULLISH,RSI_LOW,HIGH_VOLATILITY,1,0.0002687402860768325,SELL
INGL,Policy Iteration,4,BULLISH,RSI_NORMAL,LOW_VOLATILITY,0,0.0003782177722831302,BUY
INGL,Policy Iteration,5,BULLISH,RSI_NORMAL,LOW_VOLATILITY,1,0.0003994678047277829,HOLD
INGL,Policy Iteration,6,BULLISH,RSI_NORMAL,HIGH_VOLATILITY,0,0.00028814480838488784,BUY
INGL,Policy Iteration,7,BULLISH,RSI_NORMAL,HIGH_VOLATILITY,1,0.00030392741875501575,HOLD
INGL,Policy Iteration,8,BULLISH,RSI_HIGH,LOW_VOLATILITY,0,0.000530392549984455,BUY
INGL,Policy Iteration,9,BULLISH,RSI_HIGH,LOW_VOLATILITY,1,0.0005745081737996327,BUY
INGL,Policy Iteration,10,BULLISH,RSI_HIGH,HIGH_VOLATILITY,0,0.0002869953316444384,BUY
INGL,Policy Iteration,11,BULLISH,RSI_HIGH,HIGH_VOLATILITY,1,0.00030409367008236553,HOLD
INGL,Policy Iteration,12,BEARISH,RSI_LOW,LOW_VOLATILITY,0,0.00032491587511630646,BUY
INGL,Policy Iteration,13,BEARISH,RSI_LOW,LOW_VOLATILITY,1,0.000340137004959071,BUY
INGL,Policy Iteration,14,BEARISH,RSI_LOW,HIGH_VOLATILITY,0,0.00034307534338644274,BUY
INGL,Policy Iteration,15,BEARISH,RSI_LOW,HIGH_VOLATILITY,1,0.00036496952658655424,BUY
INGL,Policy Iteration,16,BEARISH,RSI_NORMAL,LOW_VOLATILITY,0,0.0003243954685377035,BUY
INGL,Policy Iteration,17,BEARISH,RSI_NORMAL,LOW_VOLATILITY,1,0.00034303457571908155,HOLD
INGL,Policy Iteration,18,BEARISH,RSI_NORMAL,HIGH_VOLATILITY,0,0.00029470084039580504,BUY
INGL,Policy Iteration,19,BEARISH,RSI_NORMAL,HIGH_VOLATILITY,1,0.000309430477115159,HOLD
INGL,Policy Iteration,20,BEARISH,RSI_HIGH,LOW_VOLATILITY,0,0.0,HOLD
INGL,Policy Iteration,21,BEARISH,RSI_HIGH,LOW_VOLATILITY,1,0.0,HOLD
INGL,Policy Iteration,22,BEARISH,RSI_HIGH,HIGH_VOLATILITY,0,0.0,HOLD
INGL,Policy Iteration,23,BEARISH,RSI_HIGH,HIGH_VOLATILITY,1,0.0,HOLD
INGL,Policy Iteration,24,NEUTRAL,RSI_LOW,LOW_VOLATILITY,0,0.0,HOLD
INGL,Policy Iteration,25,NEUTRAL,RSI_LOW,LOW_VOLATILITY,1,0.0,HOLD
INGL,Policy Iteration,26,NEUTRAL,RSI_LOW,HIGH_VOLATILITY,0,0.0,HOLD
INGL,Policy Iteration,27,NEUTRAL,RSI_LOW,HIGH_VOLATILITY,1,0.0,HOLD
INGL,Policy Iteration,28,NEUTRAL,RSI_NORMAL,LOW_VOLATILITY,0,0.0,HOLD
INGL,Policy Iteration,29,NEUTRAL,RSI_NORMAL,LOW_VOLATILITY,1,0.0,HOLD
INGL,Policy Iteration,30,NEUTRAL,RSI_NORMAL,HIGH_VOLATILITY,0,0.0,HOLD
INGL,Policy Iteration,31,NEUTRAL,RSI_NORMAL,HIGH_VOLATILITY,1,0.0,HOLD
INGL,Policy Iteration,32,NEUTRAL,RSI_HIGH,LOW_VOLATILITY,0,0.0,HOLD
INGL,Policy Iteration,33,NEUTRAL,RSI_HIGH,LOW_VOLATILITY,1,0.0,HOLD
INGL,Policy Iteration,34,NEUTRAL,RSI_HIGH,HIGH_VOLATILITY,0,0.0,HOLD
INGL,Policy Iteration,35,NEUTRAL,RSI_HIGH,HIGH_VOLATILITY,1,0.0,HOLD
